gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
7349-b,1461003287298,25,target, 233, 79, 102, 234, 128, 113, 213, 99, 3, 1, distr2, 189, 161, 147, 56, 174, 94, 96, 97, 1, 2, distr1, 92, 199, 127, 194, 225, 226, 163, 232, 2, 3, true
7349-b,1461003306933,26,target, 215, 157, 130, 146, 112, 201, 98, 204, 2, 3, distr2, 232, 151, 71, 101, 56, 220, 114, 123, 1, 2, distr1, 77, 199, 83, 203, 152, 54, 205, 222, 3, 1, true
7349-b,1461003328462,27,target, 144, 179, 238, 241, 169, 210, 220, 111, 1, 3, distr1, 76, 130, 88, 234, 216, 203, 236, 145, 2, 2, distr2, 195, 192, 157, 247, 88, 183, 54, 56, 3, 1, true
7349-b,1461003341558,28,target, 73, 229, 152, 148, 68, 58, 202, 102, 3, 3, distr1, 213, 221, 121, 58, 135, 191, 143, 119, 2, 1, distr2, 245, 148, 70, 182, 147, 85, 172, 226, 1, 2, true
7349-b,1461003363373,29,target, 75, 107, 131, 242, 140, 74, 106, 65, 3, 2, distr2, 162, 95, 60, 173, 104, 189, 183, 224, 1, 3, distr1, 130, 146, 118, 234, 139, 119, 235, 71, 2, 1, true
7349-b,1461003381630,30,target, 237, 76, 175, 51, 198, 228, 224, 140, 2, 3, distr1, 249, 138, 70, 220, 154, 165, 116, 211, 1, 2, distr2, 218, 147, 225, 161, 131, 179, 186, 243, 3, 1, true
7349-b,1461003403245,31,target, 132, 108, 210, 155, 131, 65, 194, 89, 1, 3, distr2, 239, 145, 98, 112, 152, 133, 161, 223, 2, 2, distr1, 218, 76, 60, 188, 173, 225, 154, 142, 3, 1, true
7349-b,1461003419848,32,target, 128, 107, 188, 124, 92, 105, 61, 166, 1, 1, distr1, 178, 238, 147, 58, 226, 55, 93, 154, 2, 3, distr2, 62, 110, 141, 153, 240, 209, 77, 87, 3, 2, true
7349-b,1461003432508,33,target, 74, 191, 205, 109, 248, 180, 189, 240, 2, 2, distr1, 182, 154, 149, 161, 230, 80, 146, 246, 1, 3, distr2, 159, 62, 158, 91, 142, 187, 160, 74, 3, 1, true
7349-b,1461003469079,34,target, 89, 161, 242, 52, 194, 200, 78, 168, 1, 3, distr1, 56, 214, 170, 135, 147, 212, 150, 210, 3, 2, distr2, 175, 217, 172, 234, 68, 100, 231, 189, 2, 1, true
7349-b,1461003483565,35,target, 161, 56, 109, 162, 127, 85, 76, 219, 1, 1, distr2, 60, 128, 151, 116, 139, 172, 197, 246, 3, 2, distr1, 223, 169, 79, 212, 196, 208, 74, 189, 2, 3, true
7349-b,1461003507667,36,target, 201, 180, 220, 84, 199, 237, 70, 162, 2, 2, distr1, 137, 97, 54, 116, 77, 88, 187, 215, 1, 3, distr2, 99, 245, 88, 98, 158, 182, 153, 234, 3, 1, true
7349-b,1461003556774,37,target, 64, 198, 154, 127, 245, 73, 54, 50, 1, 2, distr1, 160, 169, 115, 227, 129, 201, 175, 228, 3, 3, distr2, 57, 158, 244, 85, 165, 219, 81, 234, 2, 1, true
7349-b,1461003564347,38,target, 228, 135, 115, 146, 182, 216, 217, 74, 2, 2, distr1, 79, 70, 72, 235, 96, 249, 162, 196, 3, 1, distr2, 198, 77, 185, 141, 96, 175, 51, 117, 1, 3, true
7349-b,1461003583290,39,target, 198, 81, 94, 180, 126, 147, 175, 163, 3, 3, distr1, 172, 207, 157, 90, 204, 76, 132, 249, 2, 1, distr2, 226, 59, 161, 64, 212, 96, 200, 128, 1, 2, true
7349-b,1461003591873,40,target, 139, 59, 238, 216, 211, 187, 204, 172, 1, 2, distr1, 71, 242, 249, 117, 233, 184, 215, 94, 3, 1, distr2, 233, 177, 234, 223, 195, 196, 82, 149, 2, 3, true
7349-b,1461003607041,41,target, 170, 222, 65, 79, 232, 101, 134, 226, 1, 1, distr1, 220, 165, 97, 161, 67, 214, 194, 72, 3, 2, distr2, 204, 82, 89, 76, 111, 198, 167, 164, 2, 3, true
7349-b,1461003638626,42,target, 193, 65, 178, 153, 232, 240, 211, 102, 1, 1, distr1, 173, 217, 67, 226, 240, 235, 89, 224, 3, 3, distr2, 160, 76, 80, 193, 132, 142, 128, 209, 2, 2, true
7349-b,1461003672089,43,target, 160, 77, 89, 224, 102, 141, 156, 110, 1, 1, distr2, 94, 111, 102, 119, 231, 140, 201, 173, 2, 2, distr1, 124, 237, 56, 219, 160, 79, 99, 70, 3, 3, true
7349-b,1461003701647,44,target, 147, 208, 247, 62, 74, 138, 114, 200, 1, 1, distr2, 152, 246, 81, 223, 53, 204, 226, 62, 3, 3, distr1, 170, 93, 162, 192, 233, 78, 139, 221, 2, 2, true
7349-b,1461003712712,45,target, 130, 178, 186, 179, 93, 220, 204, 149, 2, 3, distr2, 172, 224, 205, 56, 213, 116, 211, 57, 3, 1, distr1, 194, 130, 107, 191, 68, 106, 118, 195, 1, 2, true
7349-b,1461003736130,46,distr1, 183, 213, 66, 194, 70, 208, 228, 65, 1, 3, target, 73, 194, 196, 199, 166, 106, 96, 222, 2, 1, distr2, 85, 157, 126, 237, 202, 231, 165, 79, 3, 2, false
7349-b,1461003751135,47,target, 208, 218, 111, 136, 80, 164, 154, 142, 2, 2, distr2, 197, 184, 221, 191, 78, 236, 187, 88, 1, 3, distr1, 115, 240, 77, 94, 234, 64, 221, 156, 3, 1, true
7349-b,1461003767039,48,target, 195, 236, 137, 202, 66, 113, 107, 216, 3, 1, distr2, 101, 206, 83, 128, 202, 154, 196, 99, 2, 3, distr1, 209, 125, 242, 90, 233, 243, 222, 196, 1, 2, true
7349-b,1461003786678,49,target, 59, 149, 75, 210, 230, 98, 222, 82, 2, 2, distr1, 191, 118, 155, 156, 106, 230, 77, 87, 3, 1, distr2, 181, 58, 124, 153, 75, 135, 57, 74, 1, 3, true
7349-b,1461003802390,50,target, 217, 226, 115, 83, 106, 134, 186, 132, 2, 2, distr1, 87, 151, 139, 153, 102, 187, 142, 134, 1, 1, distr2, 242, 190, 208, 98, 82, 71, 89, 235, 3, 3, true
