gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
8430-f,1449255233545,27,subSuperTrial,distr12,rose,target,4,2,flower,plant,rosemary,distrClass2,3,3,NA,plant,lily,distrClass1,2,4,flower,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8430-f,1449255243178,28,subSuperTrial,distr12,polarBear,target,4,3,bear,animal,koalaBear,distrClass1,2,4,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,3,2,NA,animal
8430-f,1449255248955,29,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rug,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rug,distractor,2,2,NA,NA,big_purple_rug,distractor,1,1,NA,NA,big_purple_rug,distractor,4,3,NA,NA
8430-f,1449255253857,30,colorSizeTrial,sizeOnly3Distr3Same,big_red_yarn,target,4,3,NA,NA,small_red_yarn,distractor,2,2,NA,NA,small_red_yarn,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_yarn,distractor,3,4,NA,NA
8430-f,1449255258779,31,subSuperTrial,distr22,goldFish,target,4,3,fish,animal,lobster,distrClass2,3,2,NA,animal,iguana,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8430-f,1449255264555,32,subSuperTrial,distr33,gummyBears,target,2,3,candy,snack,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass3,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,3,4,NA,plant
8430-f,1449255270004,33,colorSizeTrial,sizeOnly3Distr1Same,big_black_avocado,target,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_avocado,distractor,2,3,NA,NA,small_green_avocado,distractor,4,4,NA,NA,small_green_avocado,distractor,3,1,NA,NA
8430-f,1449255274784,34,colorSizeTrial,sizeOnly4Distr1Same,small_pink_teacup,target,2,5,NA,NA,big_pink_teacup,distractor,4,4,NA,NA,big_white_teacup,distractor,5,3,NA,NA,big_white_teacup,distractor,3,1,NA,NA,big_white_teacup,distractor,1,2,NA,NA
8430-f,1449255279537,35,colorSizeTrial,sizeOnly3Distr2Same,big_pink_golfball,target,2,1,NA,NA,small_pink_golfball,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_golfball,distractor,3,2,NA,NA,small_blue_golfball,distractor,4,3,NA,NA
8430-f,1449255284363,36,colorSizeTrial,sizeOnly4Distr3Same,big_blue_book,target,4,3,NA,NA,small_blue_book,distractor,3,1,NA,NA,small_blue_book,distractor,5,4,NA,NA,small_black_book,distractor,2,2,NA,NA,small_blue_book,distractor,1,5,NA,NA
8430-f,1449255289255,37,subSuperTrial,distr33,coffeeTable,target,3,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lion,distrClass3,4,4,NA,animal,pretzels,distrClass3,2,2,NA,snack
8430-f,1449255294785,38,colorSizeTrial,sizeOnly4Distr3Same,small_purple_flower,target,5,1,NA,NA,big_red_flower,distractor,3,2,NA,NA,big_purple_flower,distractor,1,3,NA,NA,big_purple_flower,distractor,4,5,NA,NA,big_purple_flower,distractor,2,4,NA,NA
8430-f,1449255300690,39,subSuperTrial,distr22,swordFish,target,2,4,fish,animal,blackStimulus,NA,5,5,NA,NA,lobster,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,4,2,NA,animal
8430-f,1449255305346,40,subSuperTrial,distr23,clownFish,target,2,3,fish,animal,socks,distrClass3,4,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lobster,distrClass2,3,4,NA,animal
8430-f,1449255310844,41,subSuperTrial,distr12,mnMs,target,2,2,candy,snack,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,3,3,NA,snack,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,4,4,candy,snack
8430-f,1449255318183,42,subSuperTrial,distr12,diningTable,target,4,3,table,furniture,bookcase,distrClass2,3,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,sideTable,distrClass1,2,2,table,furniture,blackStimulus,NA,5,5,NA,NA
8430-f,1449255322658,43,colorSizeTrial,colorOnly2Distr1Same,small_purple_butterfly,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_butterfly,distractor,3,2,NA,NA,small_blue_butterfly,distractor,2,4,NA,NA
8430-f,1449255327434,44,colorSizeTrial,sizeOnly3Distr3Same,big_yellow_napkin,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_napkin,distractor,3,1,NA,NA,small_yellow_napkin,distractor,4,3,NA,NA,small_yellow_napkin,distractor,2,2,NA,NA
8430-f,1449255332093,45,colorSizeTrial,sizeOnly4Distr1Same,big_yellow_balloon,target,5,2,NA,NA,small_pink_balloon,distractor,1,5,NA,NA,small_pink_balloon,distractor,3,3,NA,NA,small_yellow_balloon,distractor,2,1,NA,NA,small_pink_balloon,distractor,4,4,NA,NA
8430-f,1449255335905,46,subSuperTrial,distr33,blackBear,target,3,2,bear,animal,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass3,4,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass3,2,4,NA,plant
8430-f,1449255340290,47,subSuperTrial,distr33,bedsideTable,target,4,2,table,furniture,blackStimulus,NA,5,5,NA,NA,squirrel,distrClass3,2,3,NA,animal,elephant,distrClass3,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA
8430-f,1449255347035,48,colorSizeTrial,colorOnly3Distr2Same,big_red_toothbrush,target,2,3,NA,NA,big_blue_toothbrush,distractor,1,2,NA,NA,big_blue_toothbrush,distractor,3,4,NA,NA,small_blue_toothbrush,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8430-f,1449255352568,49,subSuperTrial,distr23,sunflower,target,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,dress,distrClass3,3,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,4,4,NA,plant
8430-f,1449255356875,50,colorSizeTrial,colorOnly4Distr3Same,small_red_bucket,target,5,2,NA,NA,small_pink_bucket,distractor,2,4,NA,NA,big_pink_bucket,distractor,1,3,NA,NA,small_pink_bucket,distractor,3,1,NA,NA,small_pink_bucket,distractor,4,5,NA,NA
8430-f,1449255362889,51,subSuperTrial,distr22,picnicTable,target,2,3,table,furniture,bookcase,distrClass2,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,wardrobe,distrClass2,3,4,NA,furniture,blackStimulus,NA,5,5,NA,NA
8430-f,1449255367250,52,subSuperTrial,distr23,hawaiiShirt,target,2,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,rhino,distrClass3,4,3,NA,animal,dress,distrClass2,3,4,NA,clothing,blackStimulus,NA,1,1,NA,NA
8430-f,1449255372129,53,colorSizeTrial,sizeOnly2Distr1Same,small_brown_turtle,target,2,3,NA,NA,big_black_turtle,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_brown_turtle,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA
8430-f,1449255378019,54,colorSizeTrial,sizeOnly2Distr1Same,small_purple_coathanger,target,3,3,NA,NA,big_purple_coathanger,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_orange_coathanger,distractor,4,2,NA,NA
8430-f,1449255383515,55,colorSizeTrial,sizeOnly3Distr2Same,big_orange_billiardball,target,2,4,NA,NA,small_orange_billiardball,distractor,4,2,NA,NA,small_orange_billiardball,distractor,3,3,NA,NA,small_purple_billiardball,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8430-f,1449255388075,56,subSuperTrial,distr33,poloShirt,target,2,2,shirt,clothing,firetruck,distrClass3,3,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass3,4,4,NA,animal
8430-f,1449255392706,57,colorSizeTrial,sizeOnly3Distr1Same,small_red_candle,target,4,1,NA,NA,big_blue_candle,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_candle,distractor,1,3,NA,NA,big_red_candle,distractor,3,2,NA,NA
8430-f,1449255397195,58,colorSizeTrial,sizeOnly4Distr3Same,big_green_bracelet,target,4,3,NA,NA,small_purple_bracelet,distractor,3,1,NA,NA,small_green_bracelet,distractor,2,5,NA,NA,small_green_bracelet,distractor,5,2,NA,NA,small_green_bracelet,distractor,1,4,NA,NA
8430-f,1449255401555,59,colorSizeTrial,sizeOnly3Distr2Same,big_green_framee,target,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_framee,distractor,2,2,NA,NA,small_pink_framee,distractor,1,4,NA,NA,small_green_framee,distractor,3,3,NA,NA
8430-f,1449255406362,60,subSuperTrial,distr23,minivan,target,3,2,car,vehicle,pretzels,distrClass3,4,3,NA,snack,motorcycle,distrClass2,2,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8430-f,1449255410682,61,colorSizeTrial,sizeOnly4Distr1Same,big_brown_belt,target,4,3,NA,NA,small_black_belt,distractor,3,5,NA,NA,small_black_belt,distractor,1,1,NA,NA,small_black_belt,distractor,2,2,NA,NA,small_brown_belt,distractor,5,4,NA,NA
8430-f,1449255414987,62,subSuperTrial,distr33,catfish,target,4,3,fish,animal,popcorn,distrClass3,3,4,NA,snack,wardrobe,distrClass3,2,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8430-f,1449255420082,63,colorSizeTrial,sizeOnly4Distr1Same,small_blue_guitar,target,3,5,NA,NA,big_green_guitar,distractor,1,3,NA,NA,big_green_guitar,distractor,2,2,NA,NA,big_green_guitar,distractor,5,1,NA,NA,big_blue_guitar,distractor,4,4,NA,NA
8430-f,1449255424706,64,colorSizeTrial,sizeOnly3Distr2Same,big_red_stapler,target,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_stapler,distractor,1,4,NA,NA,small_purple_stapler,distractor,4,2,NA,NA,small_red_stapler,distractor,3,3,NA,NA
8430-f,1449255428956,65,colorSizeTrial,colorOnly3Distr3Same,big_green_jacket,target,3,4,NA,NA,big_brown_jacket,distractor,1,2,NA,NA,big_brown_jacket,distractor,2,3,NA,NA,big_brown_jacket,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8430-f,1449255433204,66,subSuperTrial,distr22,pigeon,target,3,2,bird,animal,blackStimulus,NA,5,5,NA,NA,lobster,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,2,3,NA,animal
8430-f,1449255437450,67,colorSizeTrial,sizeOnly3Distr3Same,small_blue_tack,target,3,3,NA,NA,big_blue_tack,distractor,1,2,NA,NA,big_blue_tack,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_tack,distractor,2,4,NA,NA
8430-f,1449255443283,68,subSuperTrial,distr12,pug,target,4,3,dog,animal,blackStimulus,NA,1,1,NA,NA,lion,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,greyhound,distrClass1,3,2,dog,animal
8430-f,1449255448032,69,subSuperTrial,distr12,eagle,target,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cow,distrClass2,2,2,NA,animal,sparrow,distrClass1,4,4,bird,animal
8430-f,1449255452154,70,subSuperTrial,distr33,husky,target,2,3,dog,animal,ivy,distrClass3,4,4,NA,plant,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass3,3,2,NA,plant,blackStimulus,NA,5,5,NA,NA
8430-f,1449255456211,71,subSuperTrial,distr22,parrot,target,2,4,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rhino,distrClass2,3,3,NA,animal,snake,distrClass2,4,2,NA,animal
8430-f,1449255464178,72,colorSizeTrial,sizeOnly3Distr1Same,big_purple_ornament,target,2,1,NA,NA,small_blue_ornament,distractor,3,4,NA,NA,small_purple_ornament,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_ornament,distractor,4,3,NA,NA
