gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
4452-5,1449254605582,19,subSuperTrial,distr33,hummingBird,target,3,4,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass3,4,3,NA,vehicle,firetruck,distrClass3,2,2,NA,vehicle
4452-5,1449254612162,20,colorSizeTrial,sizeOnly3Distr3Same,small_white_phone,target,3,2,NA,NA,big_white_phone,distractor,2,3,NA,NA,big_white_phone,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_phone,distractor,1,4,NA,NA
4452-5,1449254618351,21,colorSizeTrial,sizeOnly3Distr1Same,big_black_turtle,target,2,2,NA,NA,small_brown_turtle,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_turtle,distractor,3,1,NA,NA,small_brown_turtle,distractor,1,3,NA,NA
4452-5,1449254630032,22,colorSizeTrial,colorOnly3Distr1Same,small_purple_butterfly,target,1,3,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,big_blue_butterfly,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_butterfly,distractor,3,4,NA,NA
4452-5,1449254641455,23,colorSizeTrial,colorOnly3Distr2Same,big_red_tack,target,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_tack,distractor,3,3,NA,NA,small_blue_tack,distractor,2,4,NA,NA,big_blue_tack,distractor,4,2,NA,NA
4452-5,1449254650260,24,subSuperTrial,distr22,parrot,target,2,2,bird,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,3,4,NA,animal,crocodile,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254654715,25,subSuperTrial,distr22,minivan,target,3,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,firetruck,distrClass2,4,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass2,2,2,NA,vehicle
4452-5,1449254667332,26,subSuperTrial,distr12,sportsCar,target,4,2,car,vehicle,blackStimulus,NA,5,5,NA,NA,sedan,distrClass1,3,4,car,vehicle,firetruck,distrClass2,2,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA
4452-5,1449254673946,27,subSuperTrial,distr22,pug,target,4,4,dog,animal,blackStimulus,NA,5,5,NA,NA,chick,distrClass2,2,2,NA,animal,iguana,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254678352,28,subSuperTrial,distr33,grizzlyBear,target,3,2,bear,animal,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass3,2,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass3,4,3,NA,furniture
4452-5,1449254683748,29,subSuperTrial,distr12,dalmatian,target,2,2,dog,animal,squirrel,distrClass2,3,4,NA,animal,greyhound,distrClass1,4,3,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
4452-5,1449254689391,30,colorSizeTrial,sizeOnly2Distr1Same,small_green_pepper,target,2,3,NA,NA,big_red_pepper,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_pepper,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA
4452-5,1449254705857,31,colorSizeTrial,colorOnly4Distr1Same,small_pink_hairdryer,target,3,5,NA,NA,big_purple_hairdryer,distractor,4,2,NA,NA,big_purple_hairdryer,distractor,5,3,NA,NA,big_purple_hairdryer,distractor,1,1,NA,NA,small_purple_hairdryer,distractor,2,4,NA,NA
4452-5,1449254714816,32,colorSizeTrial,colorOnly3Distr2Same,small_red_bucket,target,4,4,NA,NA,big_pink_bucket,distractor,2,2,NA,NA,small_pink_bucket,distractor,1,3,NA,NA,small_pink_bucket,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA
4452-5,1449254721752,33,colorSizeTrial,sizeOnly2Distr1Same,big_purple_yarn,target,3,2,NA,NA,small_purple_yarn,distractor,2,3,NA,NA,small_red_yarn,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
4452-5,1449254726610,34,subSuperTrial,distr22,convertible,target,4,2,car,vehicle,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass2,3,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass2,2,4,NA,vehicle
4452-5,1449254730346,35,subSuperTrial,distr33,clownFish,target,2,2,fish,animal,blackStimulus,NA,1,1,NA,NA,socks,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,gloves,distrClass3,4,3,NA,clothing
4452-5,1449254736085,36,colorSizeTrial,sizeOnly4Distr1Same,small_purple_stapler,target,3,1,NA,NA,big_purple_stapler,distractor,2,3,NA,NA,big_red_stapler,distractor,4,4,NA,NA,big_red_stapler,distractor,5,2,NA,NA,big_red_stapler,distractor,1,5,NA,NA
4452-5,1449254740937,37,colorSizeTrial,sizeOnly3Distr3Same,small_purple_coathanger,target,2,1,NA,NA,big_purple_coathanger,distractor,1,3,NA,NA,big_purple_coathanger,distractor,4,2,NA,NA,big_purple_coathanger,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA
4452-5,1449254748636,38,colorSizeTrial,sizeOnly4Distr1Same,small_red_candle,target,4,2,NA,NA,big_blue_candle,distractor,5,3,NA,NA,big_blue_candle,distractor,2,4,NA,NA,big_blue_candle,distractor,1,1,NA,NA,big_red_candle,distractor,3,5,NA,NA
4452-5,1449254755091,39,colorSizeTrial,sizeOnly4Distr3Same,big_blue_golfball,target,3,2,NA,NA,small_blue_golfball,distractor,2,1,NA,NA,small_pink_golfball,distractor,1,5,NA,NA,small_blue_golfball,distractor,5,3,NA,NA,small_blue_golfball,distractor,4,4,NA,NA
4452-5,1449254782955,40,subSuperTrial,distr12,diningTable,target,2,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,4,4,NA,furniture,sideTable,distrClass1,3,2,table,furniture
4452-5,1449254790462,41,colorSizeTrial,sizeOnly3Distr2Same,small_orange_napkin,target,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_napkin,distractor,4,4,NA,NA,big_yellow_napkin,distractor,2,3,NA,NA,big_orange_napkin,distractor,3,1,NA,NA
4452-5,1449254798407,42,colorSizeTrial,sizeOnly3Distr3Same,small_pink_teacup,target,1,4,NA,NA,big_pink_teacup,distractor,4,1,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_teacup,distractor,2,3,NA,NA
4452-5,1449254813836,43,colorSizeTrial,colorOnly3Distr1Same,small_white_weddingcake,target,4,4,NA,NA,small_pink_weddingcake,distractor,3,2,NA,NA,big_pink_weddingcake,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_weddingcake,distractor,1,1,NA,NA
4452-5,1449254817785,44,subSuperTrial,distr23,coffeeTable,target,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,2,2,NA,furniture
4452-5,1449254823577,45,subSuperTrial,distr23,mnMs,target,2,3,candy,snack,blackStimulus,NA,5,5,NA,NA,iguana,distrClass3,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass2,3,2,NA,snack
4452-5,1449254828220,46,subSuperTrial,distr22,goldFish,target,3,3,fish,animal,blackStimulus,NA,5,5,NA,NA,iguana,distrClass2,4,4,NA,animal,pig,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254835797,47,subSuperTrial,distr12,poloShirt,target,2,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,campShirt,distrClass1,3,3,shirt,clothing,gloves,distrClass2,4,4,NA,clothing
4452-5,1449254841557,48,colorSizeTrial,sizeOnly4Distr3Same,big_purple_flower,target,5,1,NA,NA,small_purple_flower,distractor,2,4,NA,NA,small_red_flower,distractor,1,3,NA,NA,small_purple_flower,distractor,4,5,NA,NA,small_purple_flower,distractor,3,2,NA,NA
4452-5,1449254847579,49,subSuperTrial,distr23,suv,target,4,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,elephant,distrClass3,3,4,NA,animal,firetruck,distrClass2,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA
4452-5,1449254851427,50,subSuperTrial,distr12,rose,target,2,3,flower,plant,lily,distrClass1,3,4,flower,plant,grasses,distrClass2,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
4452-5,1449254857175,51,subSuperTrial,distr33,picnicTable,target,4,2,table,furniture,chick,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,kitten,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254861245,52,subSuperTrial,distr23,daisy,target,3,2,flower,plant,grasses,distrClass2,4,4,NA,plant,snake,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
4452-5,1449254871227,53,colorSizeTrial,colorOnly4Distr3Same,big_brown_belt,target,2,5,NA,NA,big_black_belt,distractor,1,4,NA,NA,big_black_belt,distractor,4,3,NA,NA,big_black_belt,distractor,5,1,NA,NA,small_black_belt,distractor,3,2,NA,NA
4452-5,1449254876965,54,colorSizeTrial,sizeOnly3Distr1Same,small_blue_guitar,target,3,1,NA,NA,big_green_guitar,distractor,1,4,NA,NA,big_blue_guitar,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_guitar,distractor,2,2,NA,NA
4452-5,1449254887331,55,colorSizeTrial,sizeOnly3Distr2Same,big_green_rock,target,1,2,NA,NA,small_green_rock,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_rock,distractor,3,3,NA,NA,small_green_rock,distractor,2,1,NA,NA
4452-5,1449254893721,56,subSuperTrial,distr23,polarBear,target,3,2,bear,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,4,3,NA,plant,cow,distrClass2,2,4,NA,animal
4452-5,1449254899180,57,subSuperTrial,distr23,tShirt,target,2,4,shirt,clothing,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,gloves,distrClass2,4,2,NA,clothing
4452-5,1449254912396,58,colorSizeTrial,colorOnly4Distr1Same,big_green_avocado,target,3,5,NA,NA,big_black_avocado,distractor,5,1,NA,NA,small_black_avocado,distractor,4,3,NA,NA,small_black_avocado,distractor,1,2,NA,NA,small_black_avocado,distractor,2,4,NA,NA
4452-5,1449254942317,59,subSuperTrial,distr12,germanShepherd,target,3,3,dog,animal,blackStimulus,NA,5,5,NA,NA,greyhound,distrClass1,2,4,dog,animal,pig,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254948542,60,subSuperTrial,distr12,sunflower,target,4,3,flower,plant,lily,distrClass1,3,4,flower,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,2,2,NA,plant
4452-5,1449254987002,61,subSuperTrial,distr22,gummyBears,target,2,4,candy,snack,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,3,3,NA,snack,cookies,distrClass2,4,2,NA,snack,blackStimulus,NA,1,1,NA,NA
4452-5,1449254994028,62,subSuperTrial,distr22,blackBear,target,4,2,bear,animal,elephant,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,sheep,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA
4452-5,1449254998685,63,subSuperTrial,distr22,eagle,target,2,3,bird,animal,bison,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,3,4,NA,animal
4452-5,1449255009070,64,colorSizeTrial,colorOnly2Distr1Same,small_brown_jacket,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_jacket,distractor,3,4,NA,NA,big_green_jacket,distractor,4,3,NA,NA
4452-5,1449255017247,65,subSuperTrial,distr33,bedsideTable,target,2,3,table,furniture,cookies,distrClass3,4,4,NA,snack,horse,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
4452-5,1449255022045,66,subSuperTrial,distr23,hawaiiShirt,target,2,2,shirt,clothing,firetruck,distrClass3,4,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,socks,distrClass2,3,4,NA,clothing
4452-5,1449255027915,67,colorSizeTrial,sizeOnly3Distr1Same,big_black_book,target,1,2,NA,NA,small_blue_book,distractor,3,3,NA,NA,small_black_book,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_book,distractor,4,4,NA,NA
4452-5,1449255032310,68,subSuperTrial,distr33,pigeon,target,2,3,bird,animal,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass3,3,4,NA,snack,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass3,4,2,NA,snack
4452-5,1449255037430,69,subSuperTrial,distr23,dressShirt,target,3,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,2,4,NA,clothing,cookies,distrClass3,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA
4452-5,1449255041825,70,subSuperTrial,distr33,pandaBear,target,3,3,bear,animal,wardrobe,distrClass3,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,train,distrClass3,2,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA
4452-5,1449255046065,71,subSuperTrial,distr23,swordFish,target,2,3,fish,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,4,4,NA,animal,cookies,distrClass3,3,2,NA,snack
4452-5,1449255053255,72,colorSizeTrial,colorOnly3Distr3Same,small_green_chair,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_chair,distractor,2,1,NA,NA,small_red_chair,distractor,3,2,NA,NA,small_red_chair,distractor,1,3,NA,NA
