gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
6456-4,1449260330018,27,subSuperTrial,distr23,grizzlyBear,target,4,3,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,2,2,NA,animal,firetruck,distrClass3,3,4,NA,vehicle
6456-4,1449260335311,28,subSuperTrial,distr22,tShirt,target,4,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,gloves,distrClass2,2,3,NA,clothing
6456-4,1449260341219,29,colorSizeTrial,sizeOnly3Distr1Same,big_blue_tack,target,2,4,NA,NA,small_blue_tack,distractor,1,3,NA,NA,small_red_tack,distractor,3,2,NA,NA,small_red_tack,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260347267,30,colorSizeTrial,sizeOnly2Distr1Same,small_pink_bucket,target,2,4,NA,NA,big_pink_bucket,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_bucket,distractor,4,2,NA,NA
6456-4,1449260352177,31,subSuperTrial,distr33,eagle,target,4,4,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,3,2,NA,snack,firetruck,distrClass3,2,3,NA,vehicle
6456-4,1449260358753,32,subSuperTrial,distr12,sportsCar,target,2,2,car,vehicle,sedan,distrClass1,3,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,firetruck,distrClass2,4,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA
6456-4,1449260363715,33,subSuperTrial,distr23,polarBear,target,2,2,bear,animal,rabbit,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,chips,distrClass3,3,3,NA,snack
6456-4,1449260368328,34,subSuperTrial,distr33,coffeeTable,target,2,4,table,furniture,blackStimulus,NA,1,1,NA,NA,bison,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,rhino,distrClass3,3,2,NA,animal
6456-4,1449260374014,35,colorSizeTrial,sizeOnly3Distr2Same,small_white_phone,target,2,4,NA,NA,big_white_phone,distractor,1,3,NA,NA,big_pink_phone,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_phone,distractor,4,2,NA,NA
6456-4,1449260379061,36,subSuperTrial,distr22,swordFish,target,2,2,fish,animal,elephant,distrClass2,4,4,NA,animal,pig,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
6456-4,1449260383860,37,subSuperTrial,distr23,sunflower,target,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,dress,distrClass3,2,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,4,4,NA,plant
6456-4,1449260388573,38,colorSizeTrial,sizeOnly3Distr2Same,small_pink_golfball,target,1,1,NA,NA,big_pink_golfball,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_golfball,distractor,3,2,NA,NA,big_pink_golfball,distractor,2,4,NA,NA
6456-4,1449260394729,39,colorSizeTrial,colorOnly2Distr1Same,small_purple_yarn,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_yarn,distractor,4,3,NA,NA,big_red_yarn,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260400068,40,colorSizeTrial,colorOnly3Distr2Same,big_black_avocado,target,1,1,NA,NA,big_green_avocado,distractor,4,4,NA,NA,big_green_avocado,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_avocado,distractor,2,2,NA,NA
6456-4,1449260403896,41,subSuperTrial,distr33,dalmatian,target,4,3,dog,animal,cookies,distrClass3,2,4,NA,snack,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,3,2,NA,furniture,blackStimulus,NA,1,1,NA,NA
6456-4,1449260408374,42,colorSizeTrial,sizeOnly4Distr3Same,small_red_candle,target,1,3,NA,NA,big_red_candle,distractor,5,5,NA,NA,big_red_candle,distractor,4,1,NA,NA,big_blue_candle,distractor,2,4,NA,NA,big_red_candle,distractor,3,2,NA,NA
6456-4,1449260412360,43,subSuperTrial,distr33,pandaBear,target,3,2,bear,animal,blackStimulus,NA,1,1,NA,NA,bed,distrClass3,4,4,NA,furniture,socks,distrClass3,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA
6456-4,1449260418747,44,subSuperTrial,distr12,hawaiiShirt,target,2,3,shirt,clothing,gloves,distrClass2,4,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,campShirt,distrClass1,3,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA
6456-4,1449260427532,45,subSuperTrial,distr12,pigeon,target,3,2,bird,animal,blackStimulus,NA,1,1,NA,NA,chick,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,sparrow,distrClass1,4,3,bird,animal
6456-4,1449260432321,46,subSuperTrial,distr22,poloShirt,target,3,3,shirt,clothing,socks,distrClass2,2,2,NA,clothing,bathrobe,distrClass2,4,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260436260,47,subSuperTrial,distr33,picnicTable,target,3,3,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,2,4,NA,plant,pottedPlant,distrClass3,4,2,NA,plant
6456-4,1449260442093,48,colorSizeTrial,sizeOnly3Distr2Same,small_red_bike,target,1,2,NA,NA,big_red_bike,distractor,4,3,NA,NA,big_red_bike,distractor,3,1,NA,NA,big_purple_bike,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260446356,49,colorSizeTrial,sizeOnly3Distr2Same,small_green_chair,target,1,1,NA,NA,big_green_chair,distractor,3,3,NA,NA,big_green_chair,distractor,4,2,NA,NA,big_red_chair,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260452552,50,colorSizeTrial,colorOnly4Distr1Same,small_orange_cushion,target,3,1,NA,NA,big_blue_cushion,distractor,1,3,NA,NA,small_blue_cushion,distractor,5,2,NA,NA,big_blue_cushion,distractor,4,5,NA,NA,big_blue_cushion,distractor,2,4,NA,NA
6456-4,1449260459888,51,colorSizeTrial,sizeOnly4Distr1Same,small_pink_teacup,target,4,3,NA,NA,big_pink_teacup,distractor,3,4,NA,NA,big_white_teacup,distractor,2,5,NA,NA,big_white_teacup,distractor,1,1,NA,NA,big_white_teacup,distractor,5,2,NA,NA
6456-4,1449260464604,52,subSuperTrial,distr33,dressShirt,target,3,4,shirt,clothing,lamp,distrClass3,4,2,NA,furniture,horse,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260471776,53,subSuperTrial,distr23,gummyBears,target,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,2,4,NA,animal,cookies,distrClass2,4,3,NA,snack
6456-4,1449260479473,54,colorSizeTrial,sizeOnly3Distr3Same,big_brown_turtle,target,4,4,NA,NA,small_brown_turtle,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_brown_turtle,distractor,1,2,NA,NA,small_brown_turtle,distractor,3,1,NA,NA
6456-4,1449260483980,55,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rock,target,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rock,distractor,4,3,NA,NA,big_purple_rock,distractor,2,4,NA,NA,big_purple_rock,distractor,1,2,NA,NA
6456-4,1449260488186,56,colorSizeTrial,colorOnly2Distr1Same,small_blue_toothbrush,target,2,3,NA,NA,big_red_toothbrush,distractor,3,4,NA,NA,small_red_toothbrush,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260495816,57,colorSizeTrial,sizeOnly4Distr3Same,big_blue_rug,target,3,3,NA,NA,small_blue_rug,distractor,2,4,NA,NA,small_blue_rug,distractor,5,2,NA,NA,small_purple_rug,distractor,1,1,NA,NA,small_blue_rug,distractor,4,5,NA,NA
6456-4,1449260500172,58,colorSizeTrial,colorOnly3Distr3Same,big_yellow_balloon,target,2,2,NA,NA,big_pink_balloon,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_balloon,distractor,4,3,NA,NA,big_pink_balloon,distractor,1,4,NA,NA
6456-4,1449260504334,59,subSuperTrial,distr23,germanShepherd,target,3,4,dog,animal,lion,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,4,2,NA,vehicle
6456-4,1449260509514,60,colorSizeTrial,sizeOnly3Distr1Same,small_purple_hairdryer,target,4,1,NA,NA,big_pink_hairdryer,distractor,2,3,NA,NA,big_pink_hairdryer,distractor,1,2,NA,NA,big_purple_hairdryer,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260513950,61,colorSizeTrial,sizeOnly4Distr1Same,big_green_framee,target,5,2,NA,NA,small_pink_framee,distractor,2,4,NA,NA,small_pink_framee,distractor,3,5,NA,NA,small_green_framee,distractor,4,1,NA,NA,small_pink_framee,distractor,1,3,NA,NA
6456-4,1449260517611,62,subSuperTrial,distr22,pug,target,3,2,dog,animal,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,4,3,NA,animal
6456-4,1449260525551,63,subSuperTrial,distr12,clownFish,target,3,4,fish,animal,horse,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,2,3,fish,animal
6456-4,1449260530283,64,colorSizeTrial,colorOnly3Distr1Same,small_purple_butterfly,target,2,3,NA,NA,small_blue_butterfly,distractor,4,4,NA,NA,big_blue_butterfly,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_butterfly,distractor,1,2,NA,NA
6456-4,1449260537173,65,subSuperTrial,distr22,jellyBeans,target,4,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,3,2,NA,snack,chips,distrClass2,2,3,NA,snack
6456-4,1449260541215,66,colorSizeTrial,sizeOnly3Distr3Same,small_red_stapler,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_stapler,distractor,1,1,NA,NA,big_red_stapler,distractor,3,3,NA,NA,big_red_stapler,distractor,4,4,NA,NA
6456-4,1449260546017,67,subSuperTrial,distr33,minivan,target,3,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,2,4,NA,clothing,horse,distrClass3,4,2,NA,animal
6456-4,1449260551069,68,subSuperTrial,distr22,blackBear,target,2,4,bear,animal,kitten,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA
6456-4,1449260566383,69,subSuperTrial,distr23,bedsideTable,target,3,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,2,4,NA,furniture,popcorn,distrClass3,4,2,NA,snack
6456-4,1449260570398,70,subSuperTrial,distr12,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,3,2,flower,plant
6456-4,1449260575389,71,colorSizeTrial,sizeOnly2Distr1Same,big_green_binder,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_binder,distractor,4,3,NA,NA,small_green_binder,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA
6456-4,1449260580857,72,colorSizeTrial,sizeOnly4Distr3Same,small_blue_comb,target,3,3,NA,NA,big_blue_comb,distractor,5,2,NA,NA,big_blue_comb,distractor,4,4,NA,NA,big_blue_comb,distractor,2,5,NA,NA,big_black_comb,distractor,1,1,NA,NA
