gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
8258-f,1449254484922,11,colorSizeTrial,colorOnly3Distr1Same,small_blue_tack,target,1,2,NA,NA,big_red_tack,distractor,4,4,NA,NA,big_red_tack,distractor,2,3,NA,NA,small_red_tack,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254490216,12,colorSizeTrial,sizeOnly4Distr3Same,small_blue_cap,target,1,1,NA,NA,big_orange_cap,distractor,3,2,NA,NA,big_blue_cap,distractor,5,5,NA,NA,big_blue_cap,distractor,2,4,NA,NA,big_blue_cap,distractor,4,3,NA,NA
8258-f,1449254495119,13,subSuperTrial,distr22,coffeeTable,target,2,2,table,furniture,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,4,3,NA,furniture,bed,distrClass2,3,4,NA,furniture,blackStimulus,NA,5,5,NA,NA
8258-f,1449254499626,14,subSuperTrial,distr23,blackBear,target,4,4,bear,animal,rabbit,distrClass2,3,2,NA,animal,train,distrClass3,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254504513,15,colorSizeTrial,colorOnly4Distr3Same,small_green_pepper,target,2,3,NA,NA,small_red_pepper,distractor,1,2,NA,NA,big_red_pepper,distractor,5,1,NA,NA,small_red_pepper,distractor,4,4,NA,NA,small_red_pepper,distractor,3,5,NA,NA
8258-f,1449254512823,16,subSuperTrial,distr22,skittles,target,3,2,candy,snack,pretzels,distrClass2,4,4,NA,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,2,3,NA,snack
8258-f,1449254517089,17,subSuperTrial,distr23,husky,target,2,3,dog,animal,motorcycle,distrClass3,3,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,4,4,NA,animal,blackStimulus,NA,5,5,NA,NA
8258-f,1449254523845,18,colorSizeTrial,colorOnly3Distr2Same,big_yellow_napkin,target,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_napkin,distractor,4,1,NA,NA,small_orange_napkin,distractor,2,4,NA,NA,big_orange_napkin,distractor,3,3,NA,NA
8258-f,1449254528632,19,subSuperTrial,distr22,dressShirt,target,3,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,dress,distrClass2,4,4,NA,clothing,gloves,distrClass2,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA
8258-f,1449254533851,20,colorSizeTrial,sizeOnly3Distr2Same,big_red_bucket,target,4,2,NA,NA,small_red_bucket,distractor,2,1,NA,NA,small_red_bucket,distractor,3,3,NA,NA,small_pink_bucket,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254538370,21,colorSizeTrial,colorOnly4Distr3Same,big_purple_rug,target,5,2,NA,NA,big_blue_rug,distractor,2,4,NA,NA,big_blue_rug,distractor,1,5,NA,NA,big_blue_rug,distractor,3,1,NA,NA,small_blue_rug,distractor,4,3,NA,NA
8258-f,1449254546650,22,colorSizeTrial,colorOnly3Distr3Same,small_purple_butterfly,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_butterfly,distractor,1,1,NA,NA,small_blue_butterfly,distractor,2,3,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA
8258-f,1449254557004,23,colorSizeTrial,colorOnly4Distr1Same,small_pink_weddingcake,distractor,3,5,NA,NA,big_pink_weddingcake,distractor,4,1,NA,NA,big_pink_weddingcake,distractor,2,3,NA,NA,big_pink_weddingcake,distractor,1,2,NA,NA,small_white_weddingcake,target,5,4,NA,NA
8258-f,1449254561804,24,subSuperTrial,distr12,pandaBear,target,3,4,bear,animal,koalaBear,distrClass1,4,3,bear,animal,elephant,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254567081,25,subSuperTrial,distr23,hawaiiShirt,target,2,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,3,3,NA,clothing
8258-f,1449254573416,26,subSuperTrial,distr22,goldFish,target,3,2,fish,animal,blackStimulus,NA,5,5,NA,NA,lobster,distrClass2,4,4,NA,animal,lion,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA
8258-f,1449254595363,27,subSuperTrial,distr12,catfish,target,4,2,fish,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,3,4,NA,animal,discusFish,distrClass1,2,3,fish,animal,blackStimulus,NA,1,1,NA,NA
8258-f,1449254599897,28,colorSizeTrial,colorOnly3Distr2Same,big_green_binder,target,4,1,NA,NA,big_blue_binder,distractor,3,4,NA,NA,small_blue_binder,distractor,1,2,NA,NA,big_blue_binder,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254608959,29,colorSizeTrial,sizeOnly4Distr1Same,big_purple_bike,target,4,1,NA,NA,small_red_bike,distractor,5,5,NA,NA,small_red_bike,distractor,2,2,NA,NA,small_red_bike,distractor,1,4,NA,NA,small_purple_bike,distractor,3,3,NA,NA
8258-f,1449254614217,30,subSuperTrial,distr33,mnMs,target,4,2,candy,snack,sheep,distrClass3,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,snake,distrClass3,2,3,NA,animal
8258-f,1449254618368,31,colorSizeTrial,colorOnly2Distr1Same,big_purple_coathanger,target,2,4,NA,NA,big_orange_coathanger,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_orange_coathanger,distractor,3,2,NA,NA
8258-f,1449254631738,32,subSuperTrial,distr12,daisy,target,3,2,flower,plant,lily,distrClass1,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass2,2,4,NA,plant
8258-f,1449254635741,33,subSuperTrial,distr12,rose,target,2,3,flower,plant,pottedPlant,distrClass2,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,4,2,flower,plant
8258-f,1449254643379,34,subSuperTrial,distr23,tulip,target,3,2,flower,plant,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,4,NA,snack,grasses,distrClass2,4,3,NA,plant,blackStimulus,NA,5,5,NA,NA
8258-f,1449254647319,35,subSuperTrial,distr23,tShirt,target,2,4,shirt,clothing,dress,distrClass2,4,2,NA,clothing,lion,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254651918,36,colorSizeTrial,sizeOnly4Distr3Same,small_pink_hairdryer,target,1,3,NA,NA,big_purple_hairdryer,distractor,2,5,NA,NA,big_pink_hairdryer,distractor,5,4,NA,NA,big_pink_hairdryer,distractor,3,1,NA,NA,big_pink_hairdryer,distractor,4,2,NA,NA
8258-f,1449254656125,37,subSuperTrial,distr23,pigeon,target,2,2,bird,animal,pig,distrClass2,3,4,NA,animal,rosemary,distrClass3,4,3,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254660500,38,subSuperTrial,distr23,picnicTable,target,3,4,table,furniture,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass3,4,2,NA,animal,wardrobe,distrClass2,2,3,NA,furniture,blackStimulus,NA,1,1,NA,NA
8258-f,1449254664689,39,colorSizeTrial,sizeOnly3Distr3Same,small_red_candle,target,1,4,NA,NA,big_red_candle,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_candle,distractor,3,1,NA,NA,big_red_candle,distractor,2,2,NA,NA
8258-f,1449254671041,40,subSuperTrial,distr12,germanShepherd,target,3,3,dog,animal,cow,distrClass2,2,4,NA,animal,greyhound,distrClass1,4,2,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254678433,41,subSuperTrial,distr22,gummyBears,target,3,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,4,2,NA,snack,pretzels,distrClass2,2,3,NA,snack
8258-f,1449254684270,42,colorSizeTrial,sizeOnly4Distr3Same,big_green_bracelet,target,1,2,NA,NA,small_green_bracelet,distractor,5,5,NA,NA,small_purple_bracelet,distractor,3,1,NA,NA,small_green_bracelet,distractor,4,3,NA,NA,small_green_bracelet,distractor,2,4,NA,NA
8258-f,1449254690834,43,subSuperTrial,distr12,jellyBeans,target,3,2,candy,snack,cookies,distrClass2,4,4,NA,snack,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,2,3,candy,snack,blackStimulus,NA,5,5,NA,NA
8258-f,1449254695893,44,subSuperTrial,distr22,pug,target,3,2,dog,animal,snake,distrClass2,4,3,NA,animal,lion,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254700607,45,colorSizeTrial,sizeOnly3Distr1Same,big_purple_rock,target,3,3,NA,NA,small_purple_rock,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_rock,distractor,4,2,NA,NA,small_green_rock,distractor,1,1,NA,NA
8258-f,1449254705019,46,colorSizeTrial,sizeOnly3Distr3Same,big_orange_billiardball,target,3,3,NA,NA,small_orange_billiardball,distractor,2,1,NA,NA,small_orange_billiardball,distractor,4,4,NA,NA,small_orange_billiardball,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254713484,47,subSuperTrial,distr12,sideTable,distrClass1,3,4,table,furniture,diningTable,target,4,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lamp,distrClass2,2,2,NA,furniture
8258-f,1449254724514,48,colorSizeTrial,sizeOnly3Distr2Same,big_brown_jacket,target,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_brown_jacket,distractor,1,3,NA,NA,small_brown_jacket,distractor,3,1,NA,NA,small_green_jacket,distractor,2,4,NA,NA
8258-f,1449254734521,49,subSuperTrial,distr12,eagle,target,3,2,bird,animal,sparrow,distrClass1,2,3,bird,animal,elephant,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254738732,50,subSuperTrial,distr23,sportsCar,target,2,4,car,vehicle,train,distrClass2,3,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,elephant,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA
8258-f,1449254742556,51,subSuperTrial,distr33,dalmatian,target,2,2,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass3,4,3,NA,furniture,ambulance,distrClass3,3,4,NA,vehicle
8258-f,1449254747718,52,colorSizeTrial,sizeOnly3Distr1Same,big_brown_belt,target,2,4,NA,NA,small_black_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,3,2,NA,NA,small_black_belt,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8258-f,1449254753107,53,subSuperTrial,distr33,minivan,target,4,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cow,distrClass3,3,2,NA,animal,ivy,distrClass3,2,4,NA,plant
8258-f,1449254757155,54,subSuperTrial,distr22,parrot,target,2,3,bird,animal,sheep,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,snake,distrClass2,3,2,NA,animal
8258-f,1449254761344,55,colorSizeTrial,sizeOnly4Distr1Same,big_orange_cushion,target,5,4,NA,NA,small_blue_cushion,distractor,3,2,NA,NA,small_blue_cushion,distractor,1,5,NA,NA,small_blue_cushion,distractor,2,1,NA,NA,small_orange_cushion,distractor,4,3,NA,NA
8258-f,1449254773283,56,subSuperTrial,distr33,bedsideTable,target,4,2,table,furniture,rabbit,distrClass3,2,4,NA,animal,sheep,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254778541,57,colorSizeTrial,sizeOnly3Distr1Same,big_blue_guitar,target,1,4,NA,NA,small_blue_guitar,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_guitar,distractor,4,3,NA,NA,small_green_guitar,distractor,3,2,NA,NA
8258-f,1449254785770,58,subSuperTrial,distr12,swordFish,target,2,3,fish,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,3,2,fish,animal,iguana,distrClass2,4,4,NA,animal
8258-f,1449254790560,59,subSuperTrial,distr33,suv,target,4,2,car,vehicle,popcorn,distrClass3,2,3,NA,snack,dress,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254795360,60,colorSizeTrial,sizeOnly3Distr2Same,small_pink_teacup,target,3,1,NA,NA,big_pink_teacup,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_teacup,distractor,1,2,NA,NA,big_white_teacup,distractor,2,4,NA,NA
8258-f,1449254800107,61,subSuperTrial,distr22,poloShirt,target,4,2,shirt,clothing,socks,distrClass2,3,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA
8258-f,1449254805271,62,colorSizeTrial,sizeOnly2Distr1Same,small_red_toothbrush,target,2,3,NA,NA,big_blue_toothbrush,distractor,4,4,NA,NA,big_red_toothbrush,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254809921,63,subSuperTrial,distr33,clownFish,target,3,2,fish,animal,bed,distrClass3,2,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,firetruck,distrClass3,4,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA
8258-f,1449254814398,64,subSuperTrial,distr23,convertible,target,2,4,car,vehicle,firetruck,distrClass2,3,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,bison,distrClass3,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA
8258-f,1449254819249,65,colorSizeTrial,sizeOnly2Distr1Same,small_blue_comb,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_comb,distractor,2,3,NA,NA,big_blue_comb,distractor,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254823797,66,colorSizeTrial,sizeOnly3Distr2Same,small_purple_yarn,target,3,4,NA,NA,big_purple_yarn,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_yarn,distractor,2,3,NA,NA,big_red_yarn,distractor,1,2,NA,NA
8258-f,1449254829448,67,colorSizeTrial,colorOnly4Distr1Same,small_red_chair,target,2,5,NA,NA,small_green_chair,distractor,3,1,NA,NA,big_green_chair,distractor,4,4,NA,NA,big_green_chair,distractor,5,2,NA,NA,big_green_chair,distractor,1,3,NA,NA
8258-f,1449254834741,68,colorSizeTrial,sizeOnly2Distr1Same,big_purple_stapler,target,3,4,NA,NA,small_red_stapler,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_stapler,distractor,4,2,NA,NA
8258-f,1449254839202,69,colorSizeTrial,sizeOnly2Distr1Same,big_purple_flower,target,3,2,NA,NA,small_purple_flower,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_flower,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA
8258-f,1449254843970,70,colorSizeTrial,sizeOnly3Distr1Same,small_blue_book,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_book,distractor,1,3,NA,NA,big_black_book,distractor,4,2,NA,NA,big_black_book,distractor,3,1,NA,NA
8258-f,1449254849567,71,colorSizeTrial,colorOnly2Distr1Same,small_green_framee,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_pink_framee,distractor,2,2,NA,NA,small_pink_framee,distractor,3,3,NA,NA
8258-f,1449254857352,72,colorSizeTrial,colorOnly3Distr3Same,big_black_turtle,target,1,3,NA,NA,big_brown_turtle,distractor,4,1,NA,NA,big_brown_turtle,distractor,2,4,NA,NA,big_brown_turtle,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA
