gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
2919-a,1449256334852,20,colorSizeTrial,sizeOnly3Distr2Same,big_orange_napkin,target,4,2,NA,NA,small_yellow_napkin,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_napkin,distractor,1,4,NA,NA,small_orange_napkin,distractor,3,3,NA,NA
2919-a,1449256339965,21,colorSizeTrial,sizeOnly3Distr3Same,small_purple_billiardball,target,3,1,NA,NA,big_purple_billiardball,distractor,2,4,NA,NA,big_purple_billiardball,distractor,4,2,NA,NA,big_purple_billiardball,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA
2919-a,1449256345419,22,subSuperTrial,distr22,hummingBird,target,3,3,bird,animal,blackStimulus,NA,5,5,NA,NA,kitten,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,2,4,NA,animal
2919-a,1449256351037,23,colorSizeTrial,sizeOnly3Distr3Same,small_white_phone,target,2,3,NA,NA,big_white_phone,distractor,3,4,NA,NA,big_white_phone,distractor,1,2,NA,NA,big_white_phone,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
2919-a,1449256355299,24,colorSizeTrial,colorOnly3Distr1Same,big_blue_butterfly,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_butterfly,distractor,2,2,NA,NA,small_purple_butterfly,distractor,3,3,NA,NA,small_purple_butterfly,distractor,4,1,NA,NA
2919-a,1449256369115,25,subSuperTrial,distr23,bedsideTable,target,2,2,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,dress,distrClass3,4,4,NA,clothing,bed,distrClass2,3,3,NA,furniture
2919-a,1449256376404,26,colorSizeTrial,colorOnly2Distr1Same,small_blue_book,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_book,distractor,4,4,NA,NA,small_black_book,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA
2919-a,1449256381956,27,subSuperTrial,distr12,pug,target,3,3,dog,animal,greyhound,distrClass1,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA
2919-a,1449256386716,28,colorSizeTrial,sizeOnly2Distr1Same,small_green_binder,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_binder,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_green_binder,distractor,4,4,NA,NA
2919-a,1449256391332,29,subSuperTrial,distr23,eagle,target,2,4,bird,animal,snake,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cookies,distrClass3,3,2,NA,snack
2919-a,1449256395628,30,colorSizeTrial,colorOnly3Distr3Same,big_red_bike,target,3,4,NA,NA,big_purple_bike,distractor,4,1,NA,NA,big_purple_bike,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_bike,distractor,2,2,NA,NA
2919-a,1449256407283,31,subSuperTrial,distr12,clownFish,target,3,4,fish,animal,blackStimulus,NA,5,5,NA,NA,discusFish,distrClass1,2,2,fish,animal,pig,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA
2919-a,1449256412906,32,subSuperTrial,distr22,dalmatian,target,3,4,dog,animal,blackStimulus,NA,1,1,NA,NA,bison,distrClass2,4,2,NA,animal,rhino,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA
2919-a,1449256417940,33,colorSizeTrial,sizeOnly4Distr1Same,small_red_candle,target,5,5,NA,NA,big_blue_candle,distractor,1,2,NA,NA,big_blue_candle,distractor,2,1,NA,NA,big_blue_candle,distractor,3,4,NA,NA,big_red_candle,distractor,4,3,NA,NA
2919-a,1449256424313,34,subSuperTrial,distr22,catfish,target,2,3,fish,animal,bison,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,chick,distrClass2,3,4,NA,animal
2919-a,1449256429642,35,colorSizeTrial,sizeOnly3Distr3Same,small_purple_bracelet,target,3,3,NA,NA,big_purple_bracelet,distractor,2,2,NA,NA,big_purple_bracelet,distractor,4,4,NA,NA,big_purple_bracelet,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
2919-a,1449256435747,36,colorSizeTrial,sizeOnly4Distr1Same,big_blue_guitar,target,1,2,NA,NA,small_green_guitar,distractor,3,4,NA,NA,small_green_guitar,distractor,2,5,NA,NA,small_green_guitar,distractor,5,1,NA,NA,small_blue_guitar,distractor,4,3,NA,NA
2919-a,1449256452057,37,subSuperTrial,distr12,poloShirt,target,3,4,shirt,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,campShirt,distrClass1,4,2,shirt,clothing
2919-a,1449256456930,38,subSuperTrial,distr33,parrot,target,2,4,bird,animal,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,3,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,4,2,NA,vehicle
2919-a,1449256461248,39,subSuperTrial,distr22,blackBear,target,4,3,bear,animal,kitten,distrClass2,2,4,NA,animal,chick,distrClass2,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
2919-a,1449256468202,40,subSuperTrial,distr22,polarBear,target,3,4,bear,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,elephant,distrClass2,4,3,NA,animal,rhino,distrClass2,2,2,NA,animal
2919-a,1449256474899,41,subSuperTrial,distr12,gummyBears,target,3,2,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,candyCorn,distrClass1,2,3,candy,snack,chips,distrClass2,4,4,NA,snack
2919-a,1449256480546,42,colorSizeTrial,sizeOnly2Distr1Same,small_green_chair,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_green_chair,distractor,2,4,NA,NA,big_red_chair,distractor,3,2,NA,NA
2919-a,1449256486825,43,colorSizeTrial,sizeOnly3Distr1Same,big_red_flower,target,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_flower,distractor,2,2,NA,NA,small_purple_flower,distractor,1,3,NA,NA,small_red_flower,distractor,4,4,NA,NA
2919-a,1449256491505,44,subSuperTrial,distr33,mnMs,target,2,3,candy,snack,blackStimulus,NA,1,1,NA,NA,dress,distrClass3,4,2,NA,clothing,lobster,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA
2919-a,1449256495784,45,subSuperTrial,distr23,sportsCar,target,3,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,train,distrClass2,4,2,NA,vehicle,lobster,distrClass3,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA
2919-a,1449256500064,46,colorSizeTrial,colorOnly4Distr3Same,big_blue_rug,target,5,3,NA,NA,big_purple_rug,distractor,2,1,NA,NA,big_purple_rug,distractor,3,4,NA,NA,big_purple_rug,distractor,1,5,NA,NA,small_purple_rug,distractor,4,2,NA,NA
2919-a,1449256505065,47,colorSizeTrial,sizeOnly2Distr1Same,big_brown_turtle,target,3,4,NA,NA,small_brown_turtle,distractor,4,3,NA,NA,small_black_turtle,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
2919-a,1449256509604,48,colorSizeTrial,colorOnly4Distr1Same,small_blue_ornament,target,5,1,NA,NA,big_purple_ornament,distractor,1,4,NA,NA,small_purple_ornament,distractor,3,3,NA,NA,big_purple_ornament,distractor,2,5,NA,NA,big_purple_ornament,distractor,4,2,NA,NA
2919-a,1449256514011,49,colorSizeTrial,colorOnly3Distr3Same,small_pink_golfball,target,1,1,NA,NA,small_blue_golfball,distractor,3,3,NA,NA,small_blue_golfball,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_golfball,distractor,4,4,NA,NA
2919-a,1449256518729,50,subSuperTrial,distr33,diningTable,target,4,4,table,furniture,blackStimulus,NA,1,1,NA,NA,pretzels,distrClass3,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA,elephant,distrClass3,2,3,NA,animal
2919-a,1449256523656,51,subSuperTrial,distr23,tShirt,target,4,2,shirt,clothing,socks,distrClass2,2,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lamp,distrClass3,3,3,NA,furniture
2919-a,1449256527600,52,subSuperTrial,distr33,goldFish,target,2,3,fish,animal,blackStimulus,NA,1,1,NA,NA,bed,distrClass3,4,4,NA,furniture,motorcycle,distrClass3,3,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA
2919-a,1449256539384,53,subSuperTrial,distr12,daisy,target,2,3,flower,plant,lily,distrClass1,4,4,flower,plant,blackStimulus,NA,5,5,NA,NA,grasses,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA
2919-a,1449256544991,54,colorSizeTrial,sizeOnly3Distr1Same,big_brown_belt,target,2,4,NA,NA,small_black_belt,distractor,1,3,NA,NA,small_brown_belt,distractor,3,2,NA,NA,small_black_belt,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
2919-a,1449256549631,55,colorSizeTrial,sizeOnly2Distr1Same,big_purple_stapler,target,2,4,NA,NA,small_purple_stapler,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_stapler,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA
2919-a,1449256555142,56,subSuperTrial,distr23,grizzlyBear,target,4,2,bear,animal,blackStimulus,NA,5,5,NA,NA,elephant,distrClass2,3,4,NA,animal,ambulance,distrClass3,2,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA
2919-a,1449256560583,57,colorSizeTrial,sizeOnly3Distr2Same,big_white_teacup,target,3,4,NA,NA,small_white_teacup,distractor,2,1,NA,NA,small_pink_teacup,distractor,4,2,NA,NA,small_white_teacup,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA
2919-a,1449256564551,58,colorSizeTrial,colorOnly4Distr1Same,small_blue_toothbrush,target,4,3,NA,NA,big_red_toothbrush,distractor,1,1,NA,NA,big_red_toothbrush,distractor,5,2,NA,NA,big_red_toothbrush,distractor,2,5,NA,NA,small_red_toothbrush,distractor,3,4,NA,NA
2919-a,1449256569279,59,colorSizeTrial,sizeOnly4Distr3Same,big_pink_hairdryer,target,2,5,NA,NA,small_pink_hairdryer,distractor,4,2,NA,NA,small_purple_hairdryer,distractor,5,3,NA,NA,small_pink_hairdryer,distractor,3,4,NA,NA,small_pink_hairdryer,distractor,1,1,NA,NA
2919-a,1449256573503,60,colorSizeTrial,colorOnly3Distr2Same,big_red_yarn,target,2,2,NA,NA,big_purple_yarn,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_yarn,distractor,3,3,NA,NA,small_purple_yarn,distractor,1,1,NA,NA
2919-a,1449256578086,61,colorSizeTrial,sizeOnly4Distr3Same,big_pink_framee,target,4,1,NA,NA,small_pink_framee,distractor,1,3,NA,NA,small_pink_framee,distractor,2,4,NA,NA,small_green_framee,distractor,3,5,NA,NA,small_pink_framee,distractor,5,2,NA,NA
2919-a,1449256583128,62,colorSizeTrial,sizeOnly4Distr3Same,small_green_pepper,target,4,3,NA,NA,big_red_pepper,distractor,2,1,NA,NA,big_green_pepper,distractor,1,5,NA,NA,big_green_pepper,distractor,3,4,NA,NA,big_green_pepper,distractor,5,2,NA,NA
2919-a,1449256590406,63,subSuperTrial,distr23,jellyBeans,target,2,3,candy,snack,bed,distrClass3,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,cookies,distrClass2,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA
2919-a,1449256594880,64,subSuperTrial,distr33,picnicTable,target,3,3,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass3,2,4,NA,vehicle,pretzels,distrClass3,4,2,NA,snack
2919-a,1449256602557,65,subSuperTrial,distr12,hawaiiShirt,target,3,3,shirt,clothing,bathrobe,distrClass2,2,2,NA,clothing,campShirt,distrClass1,4,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
2919-a,1449256607206,66,colorSizeTrial,sizeOnly3Distr2Same,big_brown_jacket,target,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_brown_jacket,distractor,1,4,NA,NA,small_brown_jacket,distractor,3,3,NA,NA,small_green_jacket,distractor,2,2,NA,NA
2919-a,1449256611727,67,colorSizeTrial,sizeOnly3Distr1Same,small_white_weddingcake,target,4,1,NA,NA,big_pink_weddingcake,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_weddingcake,distractor,1,4,NA,NA,big_white_weddingcake,distractor,2,2,NA,NA
2919-a,1449256616449,68,subSuperTrial,distr22,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,3,4,NA,plant,pottedPlant,distrClass2,2,2,NA,plant
2919-a,1449256621758,69,subSuperTrial,distr23,sunflower,target,3,4,flower,plant,rhino,distrClass3,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,4,3,NA,plant
2919-a,1449256626523,70,colorSizeTrial,sizeOnly3Distr3Same,big_blue_comb,target,1,3,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_blue_comb,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_comb,distractor,3,2,NA,NA
2919-a,1449256634878,71,subSuperTrial,distr12,suv,target,2,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass2,3,2,NA,vehicle,sedan,distrClass1,4,4,car,vehicle
2919-a,1449256638997,72,subSuperTrial,distr22,husky,target,4,3,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,chick,distrClass2,3,4,NA,animal,squirrel,distrClass2,2,2,NA,animal
