iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418062687	18	far_4_a_38b5f764afc9d28f200ad3f421b6	speaker	arms, square seat,solid back	7857	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418079566	19	far_102_a_9e6564dce4cc128efc24661f	speaker	round seat	2361	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418108877	20	close_2_a_46c7367eede2d9c5ca2e	speaker	rectangles, not curved	10846	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418133466	20	close_2_a_46c7367eede2d9c5ca2e	speaker	small arms	1521	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418166532	21	split_128_a_faca91ff3f9e2b93a87d	speaker	tall, vertical rectangles, arms	17157	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418187774	22	split_67_a_d3f31fd0fc99f45e8b3f6b4a	speaker	no arms, almost no back	3863	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418208119	23	split_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	speaker	very short curved back	5603	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418230317	24	close_113_a_3e1e1070ed7a0ba67484091a041f	speaker	longest curve, smoothest	7901	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418256698	25	close_70_a_99e4c4b39b75a06b30e0	speaker	horizontal lines on back	17012	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418268239	26	close_106_a_2fc2b897b6b131c4dc75a59e280f	speaker	fanciest	1329	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418281453	27	close_98_a_c04c5b7d68b4e6481a68dda91fe	speaker	diamonds on back	3025	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418302590	28	close_79_a_bbf45d2d189dcd758e5f	speaker	solid back, narrower one	7601	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418316658	29	far_18_a_8e0832b4ee38c9743b8d	speaker	hole in seat	4898	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418332517	30	close_120_a_41852b57b492559eb36178084a59	speaker	solid back and seat	3419	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418351543	31	split_38_a_a66d78cbf3603e8bba9df3ea0397	speaker	round seat, very curved back	7600	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418369177	32	far_66_a_a14c7700cfc99b03ca6910e4922d61aa	speaker	shortest, lines on back	3938	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418373198	32	far_66_a_a14c7700cfc99b03ca6910e4922d61aa	speaker	curved arms	1506	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418397173	33	split_95_a_4eed9ad9465482d543b9eef399a0841d	speaker	rectangle back with skinnier legs	10159	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418419076	34	far_123_a_e3d23dc47ddd9620c9be65dfbd21	speaker	no arms, solid	3718	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418439233	35	far_28_a_c79532846cee59c35a45	speaker	weird rectangles, no arms	5964	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418462008	36	close_86_a_58f44c0057ae64b525633180	speaker	skinniest legs	2100	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418480682	37	split_68_a_98f923c006fdd918e6d	speaker	rounded arms	7785	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418500900	38	far_8_a_e78f25a1f66c19a38a63c123	speaker	shorter, looks like kid chair	7965	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418514133	39	split_71_a_22cc9b68e67339738d2d730aebe7865d	speaker	cupholders	1402	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418527642	40	close_111_a_892d8090f05c136dd93768e7b9b1eabf	speaker	pillow	864	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418543252	41	close_74_a_2dc5055b8d900ec7db4b0ee9	speaker	curved, incomplete legs	3714	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418547181	41	close_74_a_2dc5055b8d900ec7db4b0ee9	speaker	no arms	747	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418572464	42	close_16_a_a3260f0c8fddf11cf0f49921	speaker	square arms and legs, wider	12851	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418587381	43	split_9_a_ee445cf3710af7e21548fc89657a	speaker	plainest	934	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418612648	44	split_22_a_8b005a01cf4ae50dab49dcee	speaker	skinny high chair with arms	12602	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418629063	45	far_7_a_64c80a33436b8a84541e	speaker	beach chair	2142	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418649076	46	far_117_a_665bfb42a0362f71d577f4b88a77dd38	speaker	widest seat	4070	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418654259	46	far_117_a_665bfb42a0362f71d577f4b88a77dd38	speaker	space between seat and back	4176	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418669073	47	close_101_a_9c7c3478edebfc10	speaker	curved, vertical line	4172	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418684549	48	far_24_a_d9a1f2e7290cd2c3baab0c7159046dc4	speaker	squarest one	2551	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418695485	49	close_130_a_8a21b853c8de77f0c8687ff9b0b4	speaker	person one	1397	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418717173	50	far_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	speaker	vertical lines 	8090	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418735409	51	split_82_a_668c488e900c2ede62a9eaa32bfe99c4	speaker	tall, wide legs	3515	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418748630	52	far_48_a_8d4efa9893f7e49b3a85b56ecd01e269	speaker	hole in back	1359	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418771173	53	close_114_a_6f70a7948c59b49943da6ec23cebe068	speaker	lines in back, no curves	7931	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418786295	54	far_26_a_bce5c7402feef6d235fce1b314c8	speaker	comfiest one	2405	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418803766	55	split_64_a_2a1184b04dd8f30	speaker	square seat, no rounds	6576	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418816628	56	far_50_a_f550b5413eb040c29829306a	speaker	comfy	832	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418835166	57	split_69_a_fe6b3c001a86d844d5767a0d	speaker	director chair, the taller one	6080	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418859867	58	far_133_a_a5a2d09e5384237869513d0907f1	speaker	curved back with space between seat and back	9297	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418873463	59	close_129_a_d5e1c6d3e6ce16ca8f5bf896	speaker	circle back	2384	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418875987	59	close_129_a_d5e1c6d3e6ce16ca8f5bf896	speaker	circle seat	2058	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418887110	60	split_59_a_e4931ffa06d7b05cb04cb542	speaker	taller, no arms	2300	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418901865	61	far_107_a_f112035c6413080a664b3b9b	speaker	arms	461	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418913390	62	far_27_a_7b5b032a2cddeebc	speaker	toilet	2232	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418934858	63	split_23_a_3c81fab5678a3872327289c0	speaker	roundest one, skinny legs	9750	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418955890	64	close_135_a_61950eabab269b5c530a9fedbec	speaker	square seat, trapezoid back	7153	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418972837	65	far_89_a_537924063294eb5f46ed025f	speaker	arms	536	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418987064	66	close_118_a_b3e4c494a862986b9226	speaker	trash can 	3919	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500418999862	67	split_25_a_3bb2201ba3b8709523f4da4464aa	speaker	pillow	1440	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500419009669	68	far_134_a_11dba3a8d7b7210f5ff61a3a	speaker	comfy	962	chatMessage
pilot1	6507-c79113a0-8210-447b-96da-6a4c2510c505	1500419026891	69	close_109_a_44ddb3d46266bb0ffebad4f4	speaker	space between seat and back	4415	chatMessage
