gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
1223-7,1449255540833,31,subSuperTrial,distr23,clownFish,target,3,3,fish,animal,bed,distrClass3,4,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,2,4,NA,animal
1223-7,1449255546555,32,colorSizeTrial,sizeOnly4Distr1Same,big_purple_hairdryer,target,3,1,NA,NA,small_pink_hairdryer,distractor,1,4,NA,NA,small_pink_hairdryer,distractor,4,2,NA,NA,small_pink_hairdryer,distractor,5,3,NA,NA,small_purple_hairdryer,distractor,2,5,NA,NA
1223-7,1449255552058,33,subSuperTrial,distr33,pigeon,target,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,2,4,NA,furniture,ivy,distrClass3,4,2,NA,plant
1223-7,1449255564041,34,colorSizeTrial,sizeOnly2Distr1Same,big_blue_toothbrush,target,2,2,NA,NA,small_blue_toothbrush,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_toothbrush,distractor,4,3,NA,NA
1223-7,1449255570852,35,subSuperTrial,distr22,sunflower,target,3,4,flower,plant,ivy,distrClass2,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,2,3,NA,plant
1223-7,1449255576505,36,subSuperTrial,distr33,jellyBeans,target,2,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,4,3,NA,furniture,firetruck,distrClass3,3,2,NA,vehicle
1223-7,1449255581413,37,subSuperTrial,distr22,grizzlyBear,target,3,3,bear,animal,blackStimulus,NA,5,5,NA,NA,kitten,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,elephant,distrClass2,4,4,NA,animal
1223-7,1449255588341,38,colorSizeTrial,sizeOnly3Distr1Same,big_yellow_shoe,target,1,2,NA,NA,small_white_shoe,distractor,2,3,NA,NA,small_white_shoe,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_shoe,distractor,3,4,NA,NA
1223-7,1449255599329,39,colorSizeTrial,sizeOnly4Distr1Same,big_orange_cushion,target,5,3,NA,NA,small_blue_cushion,distractor,2,4,NA,NA,small_blue_cushion,distractor,1,2,NA,NA,small_orange_cushion,distractor,4,5,NA,NA,small_blue_cushion,distractor,3,1,NA,NA
1223-7,1449255606312,40,colorSizeTrial,sizeOnly4Distr1Same,small_black_avocado,target,2,2,NA,NA,big_green_avocado,distractor,1,1,NA,NA,big_green_avocado,distractor,5,4,NA,NA,big_black_avocado,distractor,3,5,NA,NA,big_green_avocado,distractor,4,3,NA,NA
1223-7,1449255614482,41,colorSizeTrial,colorOnly3Distr1Same,big_blue_candle,target,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_candle,distractor,1,3,NA,NA,big_red_candle,distractor,2,4,NA,NA,small_red_candle,distractor,3,1,NA,NA
1223-7,1449255621334,42,subSuperTrial,distr22,daisy,target,3,4,flower,plant,ivy,distrClass2,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,2,3,NA,plant
1223-7,1449255627244,43,colorSizeTrial,colorOnly2Distr1Same,small_blue_golfball,target,2,2,NA,NA,big_pink_golfball,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_golfball,distractor,4,3,NA,NA
1223-7,1449255634387,44,subSuperTrial,distr23,tShirt,target,3,2,shirt,clothing,rhino,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,4,NA,clothing
1223-7,1449255639363,45,subSuperTrial,distr33,suv,target,4,3,car,vehicle,sheep,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,2,2,NA,plant
1223-7,1449255649935,46,colorSizeTrial,colorOnly3Distr3Same,big_brown_turtle,target,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_turtle,distractor,3,4,NA,NA,big_black_turtle,distractor,1,3,NA,NA,big_black_turtle,distractor,2,2,NA,NA
1223-7,1449255657740,47,colorSizeTrial,colorOnly4Distr1Same,big_orange_billiardball,target,1,3,NA,NA,small_purple_billiardball,distractor,4,1,NA,NA,small_purple_billiardball,distractor,3,5,NA,NA,small_purple_billiardball,distractor,2,4,NA,NA,big_purple_billiardball,distractor,5,2,NA,NA
1223-7,1449255704516,48,colorSizeTrial,sizeOnly4Distr3Same,big_green_framee,target,4,1,NA,NA,small_pink_framee,distractor,3,4,NA,NA,small_green_framee,distractor,2,5,NA,NA,small_green_framee,distractor,5,2,NA,NA,small_green_framee,distractor,1,3,NA,NA
1223-7,1449255710703,49,subSuperTrial,distr23,husky,target,2,2,dog,animal,cookies,distrClass3,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,iguana,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA
1223-7,1449255716766,50,colorSizeTrial,sizeOnly4Distr3Same,small_red_tack,target,3,3,NA,NA,big_red_tack,distractor,4,5,NA,NA,big_blue_tack,distractor,5,2,NA,NA,big_red_tack,distractor,1,4,NA,NA,big_red_tack,distractor,2,1,NA,NA
1223-7,1449255722775,51,colorSizeTrial,sizeOnly4Distr3Same,big_black_comb,target,2,5,NA,NA,small_black_comb,distractor,5,4,NA,NA,small_black_comb,distractor,3,2,NA,NA,small_black_comb,distractor,1,3,NA,NA,small_blue_comb,distractor,4,1,NA,NA
1223-7,1449255730709,52,colorSizeTrial,sizeOnly3Distr2Same,small_purple_yarn,target,2,2,NA,NA,big_purple_yarn,distractor,1,1,NA,NA,big_purple_yarn,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_yarn,distractor,4,4,NA,NA
1223-7,1449255736326,53,subSuperTrial,distr12,dressShirt,target,4,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,campShirt,distrClass1,3,3,shirt,clothing,socks,distrClass2,2,4,NA,clothing
1223-7,1449255743475,54,subSuperTrial,distr33,convertible,target,4,3,car,vehicle,chick,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass3,3,2,NA,plant
1223-7,1449255755355,55,subSuperTrial,distr12,catfish,target,2,3,fish,animal,discusFish,distrClass1,3,4,fish,animal,cow,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
1223-7,1449255761942,56,subSuperTrial,distr22,minivan,target,3,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass2,2,2,NA,vehicle,firetruck,distrClass2,4,4,NA,vehicle
1223-7,1449255784524,57,colorSizeTrial,sizeOnly4Distr1Same,big_purple_flower,target,2,2,NA,NA,small_purple_flower,distractor,1,4,NA,NA,small_red_flower,distractor,3,3,NA,NA,small_red_flower,distractor,4,1,NA,NA,small_red_flower,distractor,5,5,NA,NA
1223-7,1449255789110,58,subSuperTrial,distr33,blackBear,target,4,4,bear,animal,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,3,2,NA,vehicle,chips,distrClass3,2,3,NA,snack,blackStimulus,NA,5,5,NA,NA
1223-7,1449255794224,59,colorSizeTrial,sizeOnly3Distr3Same,small_orange_cap,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_cap,distractor,1,1,NA,NA,big_orange_cap,distractor,2,2,NA,NA,big_orange_cap,distractor,3,3,NA,NA
1223-7,1449255799213,60,subSuperTrial,distr33,dalmatian,target,4,3,dog,animal,blackStimulus,NA,5,5,NA,NA,train,distrClass3,3,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,4,NA,snack
1223-7,1449255803943,61,subSuperTrial,distr23,polarBear,target,2,3,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,3,2,NA,clothing,kitten,distrClass2,4,4,NA,animal
1223-7,1449255809281,62,subSuperTrial,distr23,parrot,target,4,3,bird,animal,blackStimulus,NA,1,1,NA,NA,iguana,distrClass2,2,2,NA,animal,bathrobe,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA
1223-7,1449255816195,63,subSuperTrial,distr22,tulip,target,3,2,flower,plant,pottedPlant,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,4,3,NA,plant
1223-7,1449255820479,64,subSuperTrial,distr33,pug,target,2,3,dog,animal,pretzels,distrClass3,3,2,NA,snack,wardrobe,distrClass3,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
1223-7,1449255825484,65,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rug,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_rug,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_rug,distractor,3,2,NA,NA
1223-7,1449255834754,66,colorSizeTrial,colorOnly3Distr2Same,small_purple_coathanger,target,2,3,NA,NA,big_orange_coathanger,distractor,1,2,NA,NA,small_orange_coathanger,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_coathanger,distractor,4,4,NA,NA
1223-7,1449255839256,67,subSuperTrial,distr12,rose,target,4,4,flower,plant,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,3,2,NA,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,2,3,flower,plant
1223-7,1449255844366,68,colorSizeTrial,colorOnly4Distr1Same,small_orange_napkin,target,1,1,NA,NA,big_yellow_napkin,distractor,2,2,NA,NA,small_yellow_napkin,distractor,4,3,NA,NA,big_yellow_napkin,distractor,3,5,NA,NA,big_yellow_napkin,distractor,5,4,NA,NA
1223-7,1449255849132,69,colorSizeTrial,sizeOnly3Distr3Same,big_black_book,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_book,distractor,4,1,NA,NA,small_black_book,distractor,2,2,NA,NA,small_black_book,distractor,3,3,NA,NA
1223-7,1449255854823,70,colorSizeTrial,sizeOnly2Distr1Same,small_green_chair,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_chair,distractor,3,4,NA,NA,big_green_chair,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA
1223-7,1449255860765,71,subSuperTrial,distr23,poloShirt,target,3,3,shirt,clothing,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass3,4,2,NA,snack,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,2,4,NA,clothing
1223-7,1449255869506,72,subSuperTrial,distr12,sideTable,distrClass1,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass2,2,2,NA,furniture,coffeeTable,target,4,3,table,furniture
