gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
0198-d,1449263227660,11,subSuperTrial,distr23,swordFish,target,3,3,fish,animal,chick,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass3,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA
0198-d,1449263234457,12,colorSizeTrial,colorOnly4Distr1Same,small_red_pepper,target,2,2,NA,NA,small_green_pepper,distractor,1,3,NA,NA,big_green_pepper,distractor,4,4,NA,NA,big_green_pepper,distractor,3,1,NA,NA,big_green_pepper,distractor,5,5,NA,NA
0198-d,1449263242908,13,colorSizeTrial,sizeOnly4Distr1Same,small_green_binder,target,1,2,NA,NA,big_blue_binder,distractor,4,3,NA,NA,big_green_binder,distractor,5,5,NA,NA,big_blue_binder,distractor,2,1,NA,NA,big_blue_binder,distractor,3,4,NA,NA
0198-d,1449263248499,14,subSuperTrial,distr23,blackBear,target,4,2,bear,animal,gloves,distrClass3,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,iguana,distrClass2,3,4,NA,animal
0198-d,1449263254473,15,colorSizeTrial,colorOnly3Distr2Same,small_purple_coathanger,target,3,1,NA,NA,small_orange_coathanger,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_coathanger,distractor,4,4,NA,NA,big_orange_coathanger,distractor,2,3,NA,NA
0198-d,1449263262990,16,colorSizeTrial,sizeOnly3Distr1Same,small_orange_cap,target,4,1,NA,NA,big_orange_cap,distractor,1,4,NA,NA,big_blue_cap,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_cap,distractor,3,2,NA,NA
0198-d,1449263270703,17,colorSizeTrial,sizeOnly3Distr1Same,small_blue_guitar,target,1,1,NA,NA,big_green_guitar,distractor,4,2,NA,NA,big_green_guitar,distractor,2,4,NA,NA,big_blue_guitar,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263278332,18,colorSizeTrial,colorOnly4Distr3Same,big_purple_bracelet,target,1,4,NA,NA,big_green_bracelet,distractor,3,1,NA,NA,big_green_bracelet,distractor,5,2,NA,NA,big_green_bracelet,distractor,2,3,NA,NA,small_green_bracelet,distractor,4,5,NA,NA
0198-d,1449263286457,19,subSuperTrial,distr22,jellyBeans,target,2,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,4,2,NA,snack,pretzels,distrClass2,3,3,NA,snack
0198-d,1449263293567,20,colorSizeTrial,sizeOnly4Distr3Same,big_white_teacup,target,1,4,NA,NA,small_white_teacup,distractor,2,2,NA,NA,small_white_teacup,distractor,3,3,NA,NA,small_white_teacup,distractor,4,1,NA,NA,small_pink_teacup,distractor,5,5,NA,NA
0198-d,1449263299199,21,subSuperTrial,distr33,suv,target,3,4,car,vehicle,cow,distrClass3,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA
0198-d,1449263308066,22,subSuperTrial,distr23,bedsideTable,target,2,3,table,furniture,pottedPlant,distrClass3,3,4,NA,plant,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA
0198-d,1449263319547,23,subSuperTrial,distr23,mnMs,target,3,4,candy,snack,popcorn,distrClass2,4,2,NA,snack,blackStimulus,NA,5,5,NA,NA,chick,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA
0198-d,1449263325644,24,colorSizeTrial,sizeOnly2Distr1Same,big_pink_phone,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_white_phone,distractor,4,4,NA,NA,small_pink_phone,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263335435,25,subSuperTrial,distr12,gummyBears,target,4,3,candy,snack,cookies,distrClass2,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,2,4,candy,snack
0198-d,1449263343401,26,colorSizeTrial,sizeOnly4Distr3Same,small_brown_jacket,target,4,5,NA,NA,big_brown_jacket,distractor,1,1,NA,NA,big_brown_jacket,distractor,3,4,NA,NA,big_green_jacket,distractor,2,2,NA,NA,big_brown_jacket,distractor,5,3,NA,NA
0198-d,1449263351855,27,subSuperTrial,distr12,parrot,target,4,4,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sparrow,distrClass1,2,3,bird,animal,chick,distrClass2,3,2,NA,animal
0198-d,1449263362728,28,subSuperTrial,distr12,coffeeTable,target,4,4,table,furniture,sideTable,distrClass1,3,2,table,furniture,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,2,3,NA,furniture,blackStimulus,NA,5,5,NA,NA
0198-d,1449263369347,29,subSuperTrial,distr33,clownFish,target,2,2,fish,animal,blackStimulus,NA,1,1,NA,NA,bed,distrClass3,3,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,4,4,NA,plant
0198-d,1449263376220,30,colorSizeTrial,sizeOnly3Distr3Same,big_blue_tack,target,1,4,NA,NA,small_blue_tack,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_tack,distractor,3,3,NA,NA,small_blue_tack,distractor,4,1,NA,NA
0198-d,1449263387986,31,colorSizeTrial,sizeOnly2Distr1Same,small_blue_comb,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_comb,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_comb,distractor,4,2,NA,NA
0198-d,1449263394417,32,subSuperTrial,distr22,tShirt,target,2,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,dress,distrClass2,4,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,3,3,NA,clothing
0198-d,1449263407543,33,subSuperTrial,distr12,poloShirt,target,2,3,shirt,clothing,dress,distrClass2,4,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,campShirt,distrClass1,3,2,shirt,clothing
0198-d,1449263412312,34,colorSizeTrial,sizeOnly2Distr1Same,small_yellow_shoe,target,3,2,NA,NA,big_yellow_shoe,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_white_shoe,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263421329,35,colorSizeTrial,sizeOnly4Distr3Same,big_red_stapler,target,3,3,NA,NA,small_red_stapler,distractor,5,4,NA,NA,small_red_stapler,distractor,1,5,NA,NA,small_red_stapler,distractor,4,2,NA,NA,small_purple_stapler,distractor,2,1,NA,NA
0198-d,1449263429021,36,subSuperTrial,distr22,tulip,target,3,3,flower,plant,rosemary,distrClass2,2,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,4,2,NA,plant
0198-d,1449263435116,37,colorSizeTrial,colorOnly2Distr1Same,small_red_bucket,target,3,2,NA,NA,big_pink_bucket,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_bucket,distractor,4,4,NA,NA
0198-d,1449263440075,38,colorSizeTrial,sizeOnly3Distr3Same,big_purple_butterfly,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_butterfly,distractor,4,1,NA,NA,small_purple_butterfly,distractor,1,2,NA,NA,small_purple_butterfly,distractor,2,3,NA,NA
0198-d,1449263446229,39,subSuperTrial,distr23,rose,target,2,3,flower,plant,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,3,2,NA,plant,cow,distrClass3,4,4,NA,animal,blackStimulus,NA,5,5,NA,NA
0198-d,1449263452478,40,subSuperTrial,distr12,grizzlyBear,target,3,4,bear,animal,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,4,2,bear,animal,cow,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA
0198-d,1449263457570,41,subSuperTrial,distr33,sportsCar,target,2,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,pretzels,distrClass3,4,2,NA,snack,sheep,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA
0198-d,1449263465690,42,subSuperTrial,distr33,germanShepherd,target,3,3,dog,animal,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass3,4,2,NA,snack,pottedPlant,distrClass3,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA
0198-d,1449263472897,43,subSuperTrial,distr22,pandaBear,target,3,2,bear,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rhino,distrClass2,4,4,NA,animal,snake,distrClass2,2,3,NA,animal
0198-d,1449263477704,44,colorSizeTrial,colorOnly3Distr3Same,big_purple_rock,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_rock,distractor,4,1,NA,NA,big_green_rock,distractor,2,3,NA,NA,big_green_rock,distractor,1,2,NA,NA
0198-d,1449263483407,45,subSuperTrial,distr23,hummingBird,target,3,4,bird,animal,pretzels,distrClass3,2,3,NA,snack,pig,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263489791,46,colorSizeTrial,sizeOnly3Distr1Same,small_blue_toothbrush,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_toothbrush,distractor,4,4,NA,NA,big_blue_toothbrush,distractor,2,2,NA,NA,big_red_toothbrush,distractor,1,1,NA,NA
0198-d,1449263495810,47,colorSizeTrial,sizeOnly3Distr1Same,small_blue_golfball,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_golfball,distractor,2,2,NA,NA,big_pink_golfball,distractor,3,3,NA,NA,big_blue_golfball,distractor,1,1,NA,NA
0198-d,1449263504489,48,colorSizeTrial,colorOnly4Distr3Same,big_orange_napkin,target,1,2,NA,NA,big_yellow_napkin,distractor,2,4,NA,NA,small_yellow_napkin,distractor,5,5,NA,NA,big_yellow_napkin,distractor,3,1,NA,NA,big_yellow_napkin,distractor,4,3,NA,NA
0198-d,1449263513410,49,subSuperTrial,distr12,goldFish,target,2,4,fish,animal,squirrel,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,4,2,fish,animal
0198-d,1449263522113,50,subSuperTrial,distr12,pigeon,target,2,4,bird,animal,blackStimulus,NA,5,5,NA,NA,kitten,distrClass2,4,2,NA,animal,sparrow,distrClass1,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA
0198-d,1449263527653,51,colorSizeTrial,sizeOnly3Distr2Same,small_green_framee,target,2,2,NA,NA,big_green_framee,distractor,4,4,NA,NA,big_green_framee,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_framee,distractor,1,3,NA,NA
0198-d,1449263535640,52,subSuperTrial,distr33,minivan,target,4,2,car,vehicle,kitten,distrClass3,2,4,NA,animal,gloves,distrClass3,3,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
0198-d,1449263545373,53,subSuperTrial,distr12,catfish,target,4,3,fish,animal,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,3,4,fish,animal,iguana,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA
0198-d,1449263552133,54,subSuperTrial,distr22,dalmatian,target,4,4,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,3,3,NA,animal,elephant,distrClass2,2,2,NA,animal
0198-d,1449263558859,55,colorSizeTrial,sizeOnly4Distr1Same,small_red_candle,target,1,2,NA,NA,big_red_candle,distractor,3,3,NA,NA,big_blue_candle,distractor,4,4,NA,NA,big_blue_candle,distractor,5,5,NA,NA,big_blue_candle,distractor,2,1,NA,NA
0198-d,1449263564016,56,colorSizeTrial,sizeOnly3Distr2Same,small_pink_weddingcake,target,1,4,NA,NA,big_pink_weddingcake,distractor,3,3,NA,NA,big_white_weddingcake,distractor,4,2,NA,NA,big_pink_weddingcake,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263570249,57,colorSizeTrial,sizeOnly4Distr1Same,small_purple_yarn,target,3,2,NA,NA,big_purple_yarn,distractor,2,4,NA,NA,big_red_yarn,distractor,1,5,NA,NA,big_red_yarn,distractor,5,3,NA,NA,big_red_yarn,distractor,4,1,NA,NA
0198-d,1449263576657,58,colorSizeTrial,sizeOnly3Distr2Same,big_blue_rug,target,2,2,NA,NA,small_blue_rug,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_rug,distractor,3,1,NA,NA,small_blue_rug,distractor,1,4,NA,NA
0198-d,1449263582731,59,colorSizeTrial,sizeOnly3Distr3Same,small_blue_cushion,target,1,1,NA,NA,big_blue_cushion,distractor,3,2,NA,NA,big_blue_cushion,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_cushion,distractor,4,3,NA,NA
0198-d,1449263594742,60,colorSizeTrial,colorOnly2Distr1Same,small_brown_turtle,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_black_turtle,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_turtle,distractor,3,4,NA,NA
0198-d,1449263602773,61,subSuperTrial,distr22,polarBear,target,2,2,bear,animal,squirrel,distrClass2,4,4,NA,animal,chick,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263614432,62,subSuperTrial,distr12,sideTable,distrClass1,2,4,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,diningTable,target,4,3,table,furniture,wardrobe,distrClass2,3,2,NA,furniture
0198-d,1449263620879,63,colorSizeTrial,sizeOnly4Distr1Same,big_black_book,target,1,3,NA,NA,small_black_book,distractor,5,1,NA,NA,small_blue_book,distractor,3,4,NA,NA,small_blue_book,distractor,2,2,NA,NA,small_blue_book,distractor,4,5,NA,NA
0198-d,1449263627964,64,subSuperTrial,distr23,eagle,target,2,3,bird,animal,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,3,4,NA,animal,train,distrClass3,4,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA
0198-d,1449263634812,65,subSuperTrial,distr22,daisy,target,4,2,flower,plant,ivy,distrClass2,2,3,NA,plant,rosemary,distrClass2,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
0198-d,1449263639844,66,colorSizeTrial,colorOnly3Distr3Same,big_red_flower,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_flower,distractor,1,3,NA,NA,big_purple_flower,distractor,4,2,NA,NA,big_purple_flower,distractor,3,1,NA,NA
0198-d,1449263646205,67,colorSizeTrial,sizeOnly2Distr1Same,big_green_chair,target,2,4,NA,NA,small_red_chair,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_chair,distractor,4,3,NA,NA
0198-d,1449263653424,68,subSuperTrial,distr33,sunflower,target,3,3,flower,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cookies,distrClass3,4,2,NA,snack,iguana,distrClass3,2,4,NA,animal
0198-d,1449263660745,69,subSuperTrial,distr33,skittles,target,4,2,candy,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass3,3,3,NA,animal,firetruck,distrClass3,2,4,NA,vehicle
0198-d,1449263667578,70,subSuperTrial,distr22,dressShirt,target,3,2,shirt,clothing,gloves,distrClass2,2,3,NA,clothing,dress,distrClass2,4,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
0198-d,1449263673710,71,colorSizeTrial,colorOnly3Distr1Same,big_purple_billiardball,target,3,1,NA,NA,big_orange_billiardball,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_billiardball,distractor,1,2,NA,NA,small_orange_billiardball,distractor,2,3,NA,NA
0198-d,1449263679107,72,subSuperTrial,distr33,husky,target,2,2,dog,animal,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass3,4,3,NA,snack,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,3,4,NA,clothing
