iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483593952	11	far_30_a_313bfbd7bc2d	1	3	far_30_b_313bfbd7bc2d	3	1	far_30_c_313bfbd7bc2d	2	2	far_30_a_313bfbd7bc2d	far_30_a_313bfbd7bc2d	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483611429	12	far_102_a_	1	1	far_102_b_	2	3	far_102_c_	3	2	far_102_a_	far_102_a_	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483635400	13	split_22_a_8b005a01	2	3	split_22_b_8b005a01	3	2	split_22_c_8b005a01	1	1	split_22_a_8b005a01	split_22_a_8b005a01	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483684533	14	split_69_a_	3	2	split_69_b_	1	1	split_69_c_	2	3	split_69_a_	split_69_a_	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483703495	15	far_50_a_f550	1	3	far_50_b_f550	3	2	far_50_c_f550	2	1	far_50_a_f550	far_50_a_f550	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483732035	16	split_27_a_7b5b032a2cddeebc	1	2	split_27_b_7b5b032a2cddeebc	2	3	split_27_c_7b5b032a2cddeebc	3	1	split_27_a_7b5b032a2cddeebc	split_27_a_7b5b032a2cddeebc	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483756906	17	far_62_a_93ee27f7	1	2	far_62_b_93ee27f7	3	1	far_62_c_93ee27f7	2	3	far_62_a_93ee27f7	far_62_a_93ee27f7	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483780648	18	close_28_a_	2	1	close_28_b_	3	2	close_28_c_	1	3	close_28_a_	close_28_a_	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483813676	19	close_26_a_bce5c7402fee	1	1	close_26_b_bce5c7402fee	2	3	close_26_c_bce5c7402fee	3	2	close_26_a_bce5c7402fee	close_26_b_bce5c7402fee	false	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483853772	20	far_17_a_81ba38f4d3b7eac1	3	3	far_17_b_81ba38f4d3b7eac1	1	2	far_17_c_81ba38f4d3b7eac1	2	1	far_17_a_81ba38f4d3b7eac1	far_17_a_81ba38f4d3b7eac1	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483889794	21	split_64_a	1	3	split_64_b	3	2	split_64_c	2	1	split_64_a	split_64_a	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483953111	22	split_13_a_fb9f	2	2	split_13_b_fb9f	1	1	split_13_c_fb9f	3	3	split_13_a_fb9f	split_13_a_fb9f	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500483979767	23	far_57_a_1055f78d441d170c	3	2	far_57_b_1055f78d441d170c	2	3	far_57_c_1055f78d441d170c	1	1	far_57_a_1055f78d441d170c	far_57_a_1055f78d441d170c	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484016740	24	close_9	3	1	close_9	2	3	close_9	1	2	close_9	close_9	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484073628	25	close_84_a_	2	3	close_84_b_	1	2	close_84_c_	3	1	close_84_a_	close_84_a_	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484100048	26	split_29_a_b8f	2	3	split_29_b_b8f	1	2	split_29_c_b8f	3	1	split_29_a_b8f	split_29_a_b8f	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484123502	27	split_122_a_2cb0ac27f1cd	1	2	split_122_b_2cb0ac27f1cd	3	1	split_122_c_2cb0ac27f1cd	2	3	split_122_a_2cb0ac27f1cd	split_122_a_2cb0ac27f1cd	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484223356	28	close_2_a_46c7367e	3	1	close_2_b_46c7367e	1	3	close_2_c_46c7367e	2	2	close_2_a_46c7367e	close_2_a_46c7367e	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484254684	29	far_117_a_665bfb42	3	1	far_117_b_665bfb42	1	2	far_117_c_665bfb42	2	3	far_117_a_665bfb42	far_117_a_665bfb42	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484276781	30	far_51_a_	3	2	far_51_b_	1	1	far_51_c_	2	3	far_51_a_	far_51_a_	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484302602	31	clos	2	1	clos	3	3	clos	1	2	clos	clos	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484315119	32	far_48_a_8d4efa9893f7e49b	3	2	far_48_b_8d4efa9893f7e49b	2	1	far_48_c_8d4efa9893f7e49b	1	3	far_48_a_8d4efa9893f7e49b	far_48_a_8d4efa9893f7e49b	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484325801	33	close_18_a_8e0832b4	2	3	close_18_b_8e0832b4	1	1	close_18_c_8e0832b4	3	2	close_18_a_8e0832b4	close_18_a_8e0832b4	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484348041	34	close_25_a_3bb2201ba3b8	2	1	close_25_b_3bb2201ba3b8	1	2	close_25_c_3bb2201ba3b8	3	3	close_25_a_3bb2201ba3b8	close_25_a_3bb2201ba3b8	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484361943	35	split_129_a_d5e1c6d3	1	2	split_129_b_d5e1c6d3	3	1	split_129_c_d5e1c6d3	2	3	split_129_a_d5e1c6d3	split_129_a_d5e1c6d3	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484379968	36	far_134_a_11dba3a8d7b7	3	3	far_134_b_11dba3a8d7b7	2	1	far_134_c_11dba3a8d7b7	1	2	far_134_a_11dba3a8d7b7	far_134_a_11dba3a8d7b7	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484410355	37	split_59_a_	3	3	split_59_b_	2	1	split_59_c_	1	2	split_59_a_	split_59_a_	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484428520	38	far_109_a_44ddb3d46266bb0f	3	3	far_109_b_44ddb3d46266bb0f	1	1	far_109_c_44ddb3d46266bb0f	2	2	far_109_a_44ddb3d46266bb0f	far_109_a_44ddb3d46266bb0f	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484446122	39	close_68_a_98f923c006fdd918e6d	3	1	close_68_b_98f923c006fdd918e6d	1	3	close_68_c_98f923c006fdd918e6d	2	2	close_68_a_98f923c006fdd918e6d	close_68_a_98f923c006fdd918e6d	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484459767	40	far_13	2	3	far_13	3	2	far_13	1	1	far_13	far_13	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484479200	41	split_135_a_61950eabab2	2	1	split_135_b_61950eabab2	1	2	split_135_c_61950eabab2	3	3	split_135_a_61950eabab2	split_135_a_61950eabab2	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484508825	42	far_133_a_a5a2	1	3	far_133_b_a5a2	3	1	far_133_c_a5a2	2	2	far_133_a_a5a2	far_133_a_a5a2	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484539002	43	far_4_a_38b5	2	3	far_4_b_38b5	3	2	far_4_c_38b5	1	1	far_4_a_38b5	far_4_a_38b5	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484590107	44	close_128_a_faca91ff3f9e	1	2	close_128_b_faca91ff3f9e	2	3	close_128_c_faca91ff3f9e	3	1	close_128_a_faca91ff3f9e	close_128_a_faca91ff3f9e	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484622458	45	split_8_a_e78f25a1f66c	2	3	split_8_b_e78f25a1f66c	1	2	split_8_c_e78f25a1f66c	3	1	split_8_a_e78f25a1f66c	split_8_a_e78f25a1f66c	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484653287	46	split_70_a_99e4c4b39b75a06b	1	3	split_70_b_99e4c4b39b75a06b	2	1	split_70_c_99e4c4b39b75a06b	3	2	split_70_a_99e4c4b39b75a06b	split_70_a_99e4c4b39b75a06b	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484684070	47	split_16_a_a3260f0c	2	1	split_16_b_a3260f0c	3	3	split_16_c_a3260f0c	1	2	split_16_a_a3260f0c	split_16_a_a3260f0c	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484703328	48	far_123_a_e3d23dc47ddd	3	2	far_123_b_e3d23dc47ddd	2	1	far_123_c_e3d23dc47ddd	1	3	far_123_a_e3d23dc47ddd	far_123_a_e3d23dc47ddd	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484742396	49	split_106_a_2fc2b897b6b131c4	3	2	split_106_b_2fc2b897b6b131c4	1	1	split_106_c_2fc2b897b6b131c4	2	3	split_106_a_2fc2b897b6b131c4	split_106_a_2fc2b897b6b131c4	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484797181	50	close_9_a_ee445cf3	3	2	close_9_b_ee445cf3	1	1	close_9_c_ee445cf3	2	3	close_9_a_ee445cf3	close_9_a_ee445cf3	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484835333	51	split_35_a_3853339519aca1bd	2	1	split_35_b_3853339519aca1bd	3	2	split_35_c_3853339519aca1bd	1	3	split_35_a_3853339519aca1bd	split_35_a_3853339519aca1bd	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484861778	52	split_130_a_8a21b853c8de	1	2	split_130_b_8a21b853c8de	3	1	split_130_c_8a21b853c8de	2	3	split_130_a_8a21b853c8de	split_130_a_8a21b853c8de	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484877654	53	far_71_a_22cc9b68e6733973	1	1	far_71_b_22cc9b68e6733973	2	3	far_71_c_22cc9b68e6733973	3	2	far_71_a_22cc9b68e6733973	far_71_a_22cc9b68e6733973	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484897438	54	close_11	1	3	close_11	3	2	close_11	2	1	close_11	close_11	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484909271	55	close_14_a_4fdcd44fd622400a97fe55e7	3	2	close_14_b_4fdcd44fd622400a97fe55e7	1	1	close_14_c_4fdcd44fd622400a97fe55e7	2	3	close_14_a_4fdcd44fd622400a97fe55e7	close_14_a_4fdcd44fd622400a97fe55e7	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484922368	56	far_38_a_	3	3	far_38_b_	1	1	far_38_c_	2	2	far_38_a_	far_38_a_	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484946333	57	close_107_a_f112035c	2	2	close_107_b_f112035c	1	1	close_107_c_f112035c	3	3	close_107_a_f112035c	close_107_c_f112035c	false	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500484979008	58	close_7_a_64c80a33436b8a84	2	1	close_7_b_64c80a33436b8a84	1	3	close_7_c_64c80a33436b8a84	3	2	close_7_a_64c80a33436b8a84	close_7_a_64c80a33436b8a84	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485015459	59	split_23_a_3c81fab5	1	1	split_23_b_3c81fab5	3	3	split_23_c_3c81fab5	2	2	split_23_a_3c81fab5	split_23_a_3c81fab5	true	split	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485041442	60	far_91_a_f90dab51bec2bcd1a334	2	2	far_91_b_f90dab51bec2bcd1a334	1	1	far_91_c_f90dab51bec2bcd1a334	3	3	far_91_a_f90dab51bec2bcd1a334	far_91_a_f90dab51bec2bcd1a334	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485062533	61	close_113_a_3e1e1070ed7a	2	1	close_113_b_3e1e1070ed7a	3	2	close_113_c_3e1e1070ed7a	1	3	close_113_a_3e1e1070ed7a	close_113_a_3e1e1070ed7a	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485103765	62	close_121_a_91cf38c4b99d7537	1	3	close_121_b_91cf38c4b99d7537	2	1	close_121_c_91cf38c4b99d7537	3	2	close_121_a_91cf38c4b99d7537	close_121_a_91cf38c4b99d7537	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485127648	63	far_66_a_a14c7700cfc9	2	3	far_66_b_a14c7700cfc9	1	2	far_66_c_a14c7700cfc9	3	1	far_66_a_a14c7700cfc9	far_66_a_a14c7700cfc9	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485147226	64	close_120_a_41852b57b492559eb361	1	2	close_120_b_41852b57b492559eb361	3	1	close_120_c_41852b57b492559eb361	2	3	close_120_a_41852b57b492559eb361	close_120_a_41852b57b492559eb361	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485162680	65	far_24_a_d9a1f2e7290cd2c3	2	1	far_24_b_d9a1f2e7290cd2c3	1	3	far_24_c_d9a1f2e7290cd2c3	3	2	far_24_a_d9a1f2e7290cd2c3	far_24_a_d9a1f2e7290cd2c3	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485189755	66	close_114_a_6f70a7948c59b499	2	2	close_114_b_6f70a7948c59b499	3	1	close_114_c_6f70a7948c59b499	1	3	close_114_a_6f70a7948c59b499	close_114_a_6f70a7948c59b499	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485244941	67	close_86_a_58f44c00	1	2	close_86_b_58f44c00	3	3	close_86_c_58f44c00	2	1	close_86_a_58f44c00	close_86_a_58f44c00	true	close	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485260279	68	far_89_a_	1	2	far_89_b_	2	3	far_89_c_	3	1	far_89_a_	far_89_a_	true	far	clickedObj
pilot1	6625-76eb2804-8fe3-4ac6-8cac-9ff72d363a46	1500485299677	69	split_111_a_892d8090	2	2	split_111_b_892d8090	1	1	split_111_c_892d8090	3	3	split_111_a_892d8090	split_111_a_892d8090	true	split	clickedObj
