iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486370906	12	far_12	1	1	far_12	3	3	far_12	2	2	far_12	far_12	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486411401	13	split_74_a_2dc5055b8d90	2	2	split_74_b_2dc5055b8d90	1	3	split_74_c_2dc5055b8d90	3	1	split_74_a_2dc5055b8d90	split_74_a_2dc5055b8d90	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486450348	14	far_82_a_668c488e900c	3	3	far_82_b_668c488e900c	1	1	far_82_c_668c488e900c	2	2	far_82_a_668c488e900c	far_82_a_668c488e900c	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486521457	15	close_98_a	2	2	close_98_b	3	1	close_98_c	1	3	close_98_a	close_98_b	false	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486570889	16	split_50_a_f550b5413eb040c2	1	2	split_50_b_f550b5413eb040c2	2	3	split_50_c_f550b5413eb040c2	3	1	split_50_a_f550b5413eb040c2	split_50_a_f550b5413eb040c2	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486602485	17	split_58_a_6cf3b41688df	1	1	split_58_b_6cf3b41688df	3	3	split_58_c_6cf3b41688df	2	2	split_58_a_6cf3b41688df	split_58_a_6cf3b41688df	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486646212	18	close_66_a_a14c7700cfc99b03	1	1	close_66_b_a14c7700cfc99b03	3	3	close_66_c_a14c7700cfc99b03	2	2	close_66_a_a14c7700cfc99b03	close_66_a_a14c7700cfc99b03	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486671954	19	far_10	3	3	far_10	1	1	far_10	2	2	far_10	far_10	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486701778	20	close_57_a_	2	3	close_57_b_	3	1	close_57_c_	1	2	close_57_a_	close_57_a_	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486749929	21	split_8_a_e78f25a1	3	2	split_8_b_e78f25a1	1	1	split_8_c_e78f25a1	2	3	split_8_a_e78f25a1	split_8_a_e78f25a1	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486775490	22	split_38_a_a66d78cbf360	2	3	split_38_b_a66d78cbf360	3	1	split_38_c_a66d78cbf360	1	2	split_38_a_a66d78cbf360	split_38_a_a66d78cbf360	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486827007	23	far_107_a_f112035c6413	2	1	far_107_b_f112035c6413	1	3	far_107_c_f112035c6413	3	2	far_107_a_f112035c6413	far_107_a_f112035c6413	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486863000	24	split_89_a_537924063294	1	3	split_89_b_537924063294	3	2	split_89_c_537924063294	2	1	split_89_a_537924063294	split_89_a_537924063294	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486942165	25	close_8	2	3	close_8	3	1	close_8	1	2	close_8	close_8	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500486998840	26	far_135_a_61950eabab269b5	2	3	far_135_b_61950eabab269b5	3	2	far_135_c_61950eabab269b5	1	1	far_135_a_61950eabab269b5	far_135_a_61950eabab269b5	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487082793	27	close_138_a_67d9afec46e2	2	3	close_138_b_67d9afec46e2	1	1	close_138_c_67d9afec46e2	3	2	close_138_a_67d9afec46e2	close_138_a_67d9afec46e2	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487131599	28	split_122_a_2cb0ac27	1	1	split_122_b_2cb0ac27	3	3	split_122_c_2cb0ac27	2	2	split_122_a_2cb0ac27	split_122_a_2cb0ac27	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487191456	29	split_70_a_99e4c4b39b75	1	3	split_70_b_99e4c4b39b75	3	2	split_70_c_99e4c4b39b75	2	1	split_70_a_99e4c4b39b75	split_70_a_99e4c4b39b75	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487207960	30	close_79_a_bbf45d2d189dcd75	1	1	close_79_b_bbf45d2d189dcd75	3	3	close_79_c_bbf45d2d189dcd75	2	2	close_79_a_bbf45d2d189dcd75	close_79_a_bbf45d2d189dcd75	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487248506	31	close_51_a_81628a0b5f7f9ad7	3	3	close_51_b_81628a0b5f7f9ad7	2	2	close_51_c_81628a0b5f7f9ad7	1	1	close_51_a_81628a0b5f7f9ad7	close_51_a_81628a0b5f7f9ad7	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487278755	32	split_68_a	2	2	split_68_b	3	1	split_68_c	1	3	split_68_a	split_68_a	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487424276	33	far_23_a_3c81fab5678a	2	3	far_23_b_3c81fab5678a	3	2	far_23_c_3c81fab5678a	1	1	far_23_a_3c81fab5678a	far_23_a_3c81fab5678a	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487459337	34	close_18_a_8e08	2	3	close_18_b_8e08	1	2	close_18_c_8e08	3	1	close_18_a_8e08	close_18_a_8e08	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487492392	35	far_129_a_d5e1c6d3e6ce	2	3	far_129_b_d5e1c6d3e6ce	1	2	far_129_c_d5e1c6d3e6ce	3	1	far_129_a_d5e1c6d3e6ce	far_129_a_d5e1c6d3e6ce	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487510144	36	far_	1	2	far_	2	3	far_	3	1	far_	far_	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487525645	37	split_48_a_8d4e	1	1	split_48_b_8d4e	3	3	split_48_c_8d4e	2	2	split_48_a_8d4e	split_48_a_8d4e	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487561199	38	close_60_a_6223f3849d57154b	2	2	close_60_b_6223f3849d57154b	1	3	close_60_c_6223f3849d57154b	3	1	close_60_a_6223f3849d57154b	close_60_a_6223f3849d57154b	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487598605	39	far_134_a_11dba3a8	1	1	far_134_b_11dba3a8	2	2	far_134_c_11dba3a8	3	3	far_134_a_11dba3a8	far_134_a_11dba3a8	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487644259	40	close_26_a_bce5	2	3	close_26_b_bce5	1	2	close_26_c_bce5	3	1	close_26_a_bce5	close_26_a_bce5	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487732924	41	close_114_a_6f70a794	1	1	close_114_b_6f70a794	2	2	close_114_c_6f70a794	3	3	close_114_a_6f70a794	close_114_a_6f70a794	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487764574	42	far_22_a_	3	1	far_22_b_	1	2	far_22_c_	2	3	far_22_a_	far_22_a_	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487847115	43	split_31_a	1	3	split_31_b	2	2	split_31_c	3	1	split_31_a	split_31_a	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487880950	44	split_4_a_38b5f764	1	2	split_4_b_38b5f764	2	1	split_4_c_38b5f764	3	3	split_4_a_38b5f764	split_4_a_38b5f764	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487935528	45		3	3		2	2		1	1			true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500487988765	46	split_67_a_d3f3	2	1	split_67_b_d3f3	3	2	split_67_c_d3f3	1	3	split_67_a_d3f3	split_67_a_d3f3	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488016925	47	close_39_a_20b	1	3	close_39_b_20b	2	2	close_39_c_20b	3	1	close_39_a_20b	close_39_a_20b	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488062744	48	far_30_a_313bfbd7	1	1	far_30_b_313bfbd7	3	2	far_30_c_313bfbd7	2	3	far_30_a_313bfbd7	far_30_a_313bfbd7	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488081394	49	far_128_a_faca91ff3f9e2b93a87d	2	1	far_128_b_faca91ff3f9e2b93a87d	3	3	far_128_c_faca91ff3f9e2b93a87d	1	2	far_128_a_faca91ff3f9e2b93a87d	far_128_a_faca91ff3f9e2b93a87d	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488114105	50	split_1	3	3	split_1	1	2	split_1	2	1	split_1	split_1	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488171742	51	close_13_a_fb9f11f128e0	1	1	close_13_b_fb9f11f128e0	2	2	close_13_c_fb9f11f128e0	3	3	close_13_a_fb9f11f128e0	close_13_a_fb9f11f128e0	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488218369	52	split_133_a_a5a2d09e5384237869513d09	2	2	split_133_b_a5a2d09e5384237869513d09	1	3	split_133_c_a5a2d09e5384237869513d09	3	1	split_133_a_a5a2d09e5384237869513d09	split_133_a_a5a2d09e5384237869513d09	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488235283	53	far_113_a_3e1e1070ed7a	2	1	far_113_b_3e1e1070ed7a	3	3	far_113_c_3e1e1070ed7a	1	2	far_113_a_3e1e1070ed7a	far_113_a_3e1e1070ed7a	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488257150	54	close_69_a_fe6b3c001a86d844d5767a0de8dd	1	3	close_69_b_fe6b3c001a86d844d5767a0de8dd	3	2	close_69_c_fe6b3c001a86d844d5767a0de8dd	2	1	close_69_a_fe6b3c001a86d844d5767a0de8dd	close_69_c_fe6b3c001a86d844d5767a0de8dd	false	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488288575	55	close_10	3	1	close_10	2	3	close_10	1	2	close_10	close_10	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488321604	56	close_25_a_3bb2201b	2	2	close_25_b_3bb2201b	3	3	close_25_c_3bb2201b	1	1	close_25_a_3bb2201b	close_25_a_3bb2201b	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488344760	57	close_35_a_38533395	3	2	close_35_b_38533395	2	1	close_35_c_38533395	1	3	close_35_a_38533395	close_35_a_38533395	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488429571	58	close_2_a_46c7	3	3	close_2_b_46c7	2	2	close_2_c_46c7	1	1	close_2_a_46c7	close_2_a_46c7	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488448613	59	far_71_a_22cc9b68e673	1	1	far_71_b_22cc9b68e673	3	3	far_71_c_22cc9b68e673	2	2	far_71_a_22cc9b68e673	far_71_a_22cc9b68e673	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488528775	60	sp	2	1	sp	1	2	sp	3	3	sp	sp	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488551819	61	close_13	3	2	close_13	1	1	close_13	2	3	close_13	close_13	true	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488579793	62	far_17_a_81ba38f4d3b7	3	2	far_17_b_81ba38f4d3b7	2	1	far_17_c_81ba38f4d3b7	1	3	far_17_a_81ba38f4d3b7	far_17_a_81ba38f4d3b7	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488633938	63	split_106_a_2fc2b897	1	3	split_106_b_2fc2b897	2	2	split_106_c_2fc2b897	3	1	split_106_a_2fc2b897	split_106_a_2fc2b897	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488658526	64	split_101_a_9c7c3478edebfc10	3	1	split_101_b_9c7c3478edebfc10	1	3	split_101_c_9c7c3478edebfc10	2	2	split_101_a_9c7c3478edebfc10	split_101_a_9c7c3478edebfc10	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488683537	65	split_121_a_91cf38c4b99d7537	1	2	split_121_b_91cf38c4b99d7537	3	3	split_121_c_91cf38c4b99d7537	2	1	split_121_a_91cf38c4b99d7537	split_121_a_91cf38c4b99d7537	true	split	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488699732	66	far_9_a_ee445cf3710a	2	2	far_9_b_ee445cf3710a	1	1	far_9_c_ee445cf3710a	3	3	far_9_a_ee445cf3710a	far_9_a_ee445cf3710a	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488719634	67	far_91_a_f90dab51bec2bcd1	1	2	far_91_b_f90dab51bec2bcd1	3	1	far_91_c_f90dab51bec2bcd1	2	3	far_91_a_f90dab51bec2bcd1	far_91_a_f90dab51bec2bcd1	true	far	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488803569	68	close_86_a_58f4	2	2	close_86_b_58f4	1	1	close_86_c_58f4	3	3	close_86_a_58f4	close_86_b_58f4	false	close	clickedObj
pilot1	7311-f20bde7e-cf7d-4e05-baa8-a1de246f8f6c	1500488816555	69	close_123_a_e3d23dc4	3	3	close_123_b_e3d23dc4	2	2	close_123_c_e3d23dc4	1	1	close_123_a_e3d23dc4	close_123_b_e3d23dc4	false	close	clickedObj
