iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064613355	11	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	1	3	close_129_b_d5e1c6d3e6ce16ca8f5bf896c08c	3	1	close_129_c_d5e1c6d3e6ce16ca8f5bf896c08c	2	2	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064629391	12	split_51_a_81628a0b5f7f9ad7ba94feec	2	2	split_51_b_81628a0b5f7f9ad7ba94feec	1	1	split_51_c_81628a0b5f7f9ad7ba94feec	3	3	split_51_a_81628a0b5f7f9ad7ba94feec	split_51_a_81628a0b5f7f9ad7ba94feec	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064657314	13	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	1	3	far_130_b_8a21b853c8de77f0c8687ff9b0b4e4ac	2	1	far_130_c_8a21b853c8de77f0c8687ff9b0b4e4ac	3	2	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064688862	14	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8add14	1	1	split_29_b_b8fe0dd70bae3a9dba7a8c9ac8add14	2	2	split_29_c_b8fe0dd70bae3a9dba7a8c9ac8add14	3	3	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8add14	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8add14	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064709649	15	far_39_a_20b36bbb42d36e0771dcb8deedb6c8d	1	3	far_39_b_20b36bbb42d36e0771dcb8deedb6c8d	2	1	far_39_c_20b36bbb42d36e0771dcb8deedb6c8d	3	2	far_39_a_20b36bbb42d36e0771dcb8deedb6c8d	far_39_a_20b36bbb42d36e0771dcb8deedb6c8d	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064744138	16	far_68_a_98f923c006fdd918e6d206b	2	2	far_68_b_98f923c006fdd918e6d206b	3	1	far_68_c_98f923c006fdd918e6d206b	1	3	far_68_a_98f923c006fdd918e6d206b	far_68_a_98f923c006fdd918e6d206b	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064777701	17	close_89_a_537924063294eb5f46ed025f8f85	1	1	close_89_b_537924063294eb5f46ed025f8f85	3	3	close_89_c_537924063294eb5f46ed025f8f85	2	2	close_89_a_537924063294eb5f46ed025f8f85	close_89_a_537924063294eb5f46ed025f8f85	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064791957	18	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	1	2	split_18_b_8e0832b4ee38c9743b8d5c0ebdd1	2	3	split_18_c_8e0832b4ee38c9743b8d5c0ebdd1	3	1	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064805778	19	far_86_a_58f44c0057ae64b525633180	3	1	far_86_b_58f44c0057ae64b525633180	1	2	far_86_c_58f44c0057ae64b525633180	2	3	far_86_a_58f44c0057ae64b525633180	far_86_a_58f44c0057ae64b525633180	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064818141	20	far_102_a_9e6564dce4cc128efc24661f5f8d	1	3	far_102_b_9e6564dce4cc128efc24661f5f8d	2	2	far_102_c_9e6564dce4cc128efc24661f5f8d	3	1	far_102_a_9e6564dce4cc128efc24661f5f8d	far_102_a_9e6564dce4cc128efc24661f5f8d	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064838983	21	split_133_a_a5a2d09e5384237869513d0907f1	1	3	split_133_b_a5a2d09e5384237869513d0907f1	3	2	split_133_c_a5a2d09e5384237869513d0907f1	2	1	split_133_a_a5a2d09e5384237869513d0907f1	split_133_a_a5a2d09e5384237869513d0907f1	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064857060	22	far_28_a_c79532846cee59c35a4549f761d78642	2	3	far_28_b_c79532846cee59c35a4549f761d78642	3	1	far_28_c_c79532846cee59c35a4549f761d78642	1	2	far_28_a_c79532846cee59c35a4549f761d78642	far_28_a_c79532846cee59c35a4549f761d78642	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064873940	23	split_138_a_67d9afec46e20fd279c4b4a860b6	3	3	split_138_b_67d9afec46e20fd279c4b4a860b6	1	1	split_138_c_67d9afec46e20fd279c4b4a860b6	2	2	split_138_a_67d9afec46e20fd279c4b4a860b6	split_138_a_67d9afec46e20fd279c4b4a860b6	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064894888	24	split_101_a_9c7c3478edebfc1031d38697be8abe58	2	2	split_101_b_9c7c3478edebfc1031d38697be8abe58	3	1	split_101_c_9c7c3478edebfc1031d38697be8abe58	1	3	split_101_a_9c7c3478edebfc1031d38697be8abe58	split_101_a_9c7c3478edebfc1031d38697be8abe58	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064925716	25	close_113_a_3e1e1070ed7a0ba67484091a041f	1	3	close_113_b_3e1e1070ed7a0ba67484091a041f	3	2	close_113_c_3e1e1070ed7a0ba67484091a041f	2	1	close_113_a_3e1e1070ed7a0ba67484091a041f	close_113_a_3e1e1070ed7a0ba67484091a041f	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064940281	26	far_48_a_8d4efa9893f7e49b3a85b56ecd01e269	2	2	far_48_b_8d4efa9893f7e49b3a85b56ecd01e269	3	3	far_48_c_8d4efa9893f7e49b3a85b56ecd01e269	1	1	far_48_a_8d4efa9893f7e49b3a85b56ecd01e269	far_48_a_8d4efa9893f7e49b3a85b56ecd01e269	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500064996808	27	close_30_a_313bfbd7bc2d516e14d782de5388fe8c	1	2	close_30_b_313bfbd7bc2d516e14d782de5388fe8c	2	1	close_30_c_313bfbd7bc2d516e14d782de5388fe8c	3	3	close_30_a_313bfbd7bc2d516e14d782de5388fe8c	close_30_a_313bfbd7bc2d516e14d782de5388fe8c	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065031784	28	close_16_a_a3260f0c8fddf11cf0f49921	3	1	close_16_b_a3260f0c8fddf11cf0f49921	1	2	close_16_c_a3260f0c8fddf11cf0f49921	2	3	close_16_a_a3260f0c8fddf11cf0f49921	close_16_a_a3260f0c8fddf11cf0f49921	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065063032	29	close_69_a_fe6b3c001a86d844d5767a0de8dd	1	2	close_69_b_fe6b3c001a86d844d5767a0de8dd	2	3	close_69_c_fe6b3c001a86d844d5767a0de8dd	3	1	close_69_a_fe6b3c001a86d844d5767a0de8dd	close_69_a_fe6b3c001a86d844d5767a0de8dd	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065083852	30	far_91_a_f90dab51bec2bcd1a3340564	3	1	far_91_b_f90dab51bec2bcd1a3340564	2	3	far_91_c_f90dab51bec2bcd1a3340564	1	2	far_91_a_f90dab51bec2bcd1a3340564	far_91_a_f90dab51bec2bcd1a3340564	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065102708	31	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e2484	1	1	close_134_b_11dba3a8d7b7210f5ff61a3a2a0e2484	2	3	close_134_c_11dba3a8d7b7210f5ff61a3a2a0e2484	3	2	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e2484	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e2484	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065123956	32	split_8_a_e78f25a1f66c19a38a63c123f2a5	1	2	split_8_b_e78f25a1f66c19a38a63c123f2a5	3	3	split_8_c_e78f25a1f66c19a38a63c123f2a5	2	1	split_8_a_e78f25a1f66c19a38a63c123f2a5	split_8_a_e78f25a1f66c19a38a63c123f2a5	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065159070	33	split_31_a_87e11555e7233fb4a9bdc22	3	3	split_31_b_87e11555e7233fb4a9bdc22	2	1	split_31_c_87e11555e7233fb4a9bdc22	1	2	split_31_a_87e11555e7233fb4a9bdc22	split_31_a_87e11555e7233fb4a9bdc22	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065193541	34	far_57_a_1055f78d441d170c4f3443b22038	2	2	far_57_b_1055f78d441d170c4f3443b22038	1	3	far_57_c_1055f78d441d170c4f3443b22038	3	1	far_57_a_1055f78d441d170c4f3443b22038	far_57_a_1055f78d441d170c4f3443b22038	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065220833	35	close_25_a_3bb2201ba3b8709523f4da44	1	1	close_25_b_3bb2201ba3b8709523f4da44	3	3	close_25_c_3bb2201ba3b8709523f4da44	2	2	close_25_a_3bb2201ba3b8709523f4da44	close_25_a_3bb2201ba3b8709523f4da44	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065342318	36	close_27_a_7b5b032a2cddeebc54d7082b3482	3	1	close_27_b_7b5b032a2cddeebc54d7082b3482	1	2	close_27_c_7b5b032a2cddeebc54d7082b3482	2	3	close_27_a_7b5b032a2cddeebc54d7082b3482	close_27_a_7b5b032a2cddeebc54d7082b3482	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065376020	37	close_84_a_5402eecc67e489502fa77440dcb9	3	1	close_84_b_5402eecc67e489502fa77440dcb9	2	3	close_84_c_5402eecc67e489502fa77440dcb9	1	2	close_84_a_5402eecc67e489502fa77440dcb9	close_84_a_5402eecc67e489502fa77440dcb9	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065394934	38	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	1	2	split_128_b_faca91ff3f9e2b93a87dbaf229daf408	2	1	split_128_c_faca91ff3f9e2b93a87dbaf229daf408	3	3	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065419703	39	split_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	1	2	split_67_b_d3f31fd0fc99f45e8b3f6b4a44a70e52	3	3	split_67_c_d3f31fd0fc99f45e8b3f6b4a44a70e52	2	1	split_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	split_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065443207	40	far_109_a_44ddb3d46266bb0ffebad4f49b26	2	2	far_109_b_44ddb3d46266bb0ffebad4f49b26	1	1	far_109_c_44ddb3d46266bb0ffebad4f49b26	3	3	far_109_a_44ddb3d46266bb0ffebad4f49b26	far_109_a_44ddb3d46266bb0ffebad4f49b26	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065463370	41	split_120_a_41852b57b492559eb3617808	2	1	split_120_b_41852b57b492559eb3617808	1	2	split_120_c_41852b57b492559eb3617808	3	3	split_120_a_41852b57b492559eb3617808	split_120_a_41852b57b492559eb3617808	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065570423	42	split_95_a_4eed9ad9465482d543b9eef399a0	2	3	split_95_b_4eed9ad9465482d543b9eef399a0	1	2	split_95_c_4eed9ad9465482d543b9eef399a0	3	1	split_95_a_4eed9ad9465482d543b9eef399a0	split_95_a_4eed9ad9465482d543b9eef399a0	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065597883	43	split_26_a_bce5c7402feef6d235fc	1	3	split_26_b_bce5c7402feef6d235fc	2	2	split_26_c_bce5c7402feef6d235fc	3	1	split_26_a_bce5c7402feef6d235fc	split_26_a_bce5c7402feef6d235fc	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065629038	44	split_58_a_6cf3b41688dfc4b4707cdefe	3	3	split_58_b_6cf3b41688dfc4b4707cdefe	1	2	split_58_c_6cf3b41688dfc4b4707cdefe	2	1	split_58_a_6cf3b41688dfc4b4707cdefe	split_58_a_6cf3b41688dfc4b4707cdefe	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065656051	45	far_4_a_38b5f764afc9d28f200ad3f421b6c3d0	2	2	far_4_b_38b5f764afc9d28f200ad3f421b6c3d0	1	1	far_4_c_38b5f764afc9d28f200ad3f421b6c3d0	3	3	far_4_a_38b5f764afc9d28f200ad3f421b6c3d0	far_4_a_38b5f764afc9d28f200ad3f421b6c3d0	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065669859	46	close_14_a_4fdcd44fd622400a97fe55e7	3	3	close_14_b_4fdcd44fd622400a97fe55e7	2	1	close_14_c_4fdcd44fd622400a97fe55e7	1	2	close_14_a_4fdcd44fd622400a97fe55e7	close_14_a_4fdcd44fd622400a97fe55e7	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065691585	47	close_7_a_64c80a33436b8a84541e	3	3	close_7_b_64c80a33436b8a84541e	2	2	close_7_c_64c80a33436b8a84541e	1	1	close_7_a_64c80a33436b8a84541e	close_7_a_64c80a33436b8a84541e	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065727084	48	far_66_a_a14c7700cfc99b03ca6910e4922d	2	3	far_66_b_a14c7700cfc99b03ca6910e4922d	1	2	far_66_c_a14c7700cfc99b03ca6910e4922d	3	1	far_66_a_a14c7700cfc99b03ca6910e4922d	far_66_a_a14c7700cfc99b03ca6910e4922d	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065755046	49	close_107_a_f112035c6413080a664b3b9b	3	1	close_107_b_f112035c6413080a664b3b9b	2	2	close_107_c_f112035c6413080a664b3b9b	1	3	close_107_a_f112035c6413080a664b3b9b	close_107_a_f112035c6413080a664b3b9b	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065804023	50	split_13_a_fb9f11f128e006d2498725b9	1	2	split_13_b_fb9f11f128e006d2498725b9	3	3	split_13_c_fb9f11f128e006d2498725b9	2	1	split_13_a_fb9f11f128e006d2498725b9	split_13_a_fb9f11f128e006d2498725b9	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065836302	51	split_79_a_bbf45d2d189dcd758e5f5b49c9f5b3f2	3	3	split_79_b_bbf45d2d189dcd758e5f5b49c9f5b3f2	2	1	split_79_c_bbf45d2d189dcd758e5f5b49c9f5b3f2	1	2	split_79_a_bbf45d2d189dcd758e5f5b49c9f5b3f2	split_79_a_bbf45d2d189dcd758e5f5b49c9f5b3f2	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065870156	52	close_123_a_e3d23dc47ddd9620c9be65df	2	1	close_123_b_e3d23dc47ddd9620c9be65df	3	2	close_123_c_e3d23dc47ddd9620c9be65df	1	3	close_123_a_e3d23dc47ddd9620c9be65df	close_123_a_e3d23dc47ddd9620c9be65df	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065884072	53	far_35_a_3853339519aca1bdfcd4	1	2	far_35_b_3853339519aca1bdfcd4	3	1	far_35_c_3853339519aca1bdfcd4	2	3	far_35_a_3853339519aca1bdfcd4	far_35_a_3853339519aca1bdfcd4	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065919002	54	close_50_a_f550b5413eb040c29829306a513f9466	2	1	close_50_b_f550b5413eb040c29829306a513f9466	1	3	close_50_c_f550b5413eb040c29829306a513f9466	3	2	close_50_a_f550b5413eb040c29829306a513f9466	close_50_a_f550b5413eb040c29829306a513f9466	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065962475	55	split_22_a_8b005a01cf4ae50dab49dceef0d1	3	3	split_22_b_8b005a01cf4ae50dab49dceef0d1	1	1	split_22_c_8b005a01cf4ae50dab49dceef0d1	2	2	split_22_a_8b005a01cf4ae50dab49dceef0d1	split_22_a_8b005a01cf4ae50dab49dceef0d1	true	split	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065980768	56	close_38_a_a66d78cbf3603e8bba9df3ea0397	1	3	close_38_b_a66d78cbf3603e8bba9df3ea0397	3	1	close_38_c_a66d78cbf3603e8bba9df3ea0397	2	2	close_38_a_a66d78cbf3603e8bba9df3ea0397	close_38_a_a66d78cbf3603e8bba9df3ea0397	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500065991222	57	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	1	3	far_122_b_2cb0ac27f1cdb3f0b2db0181fdb9f615	3	2	far_122_c_2cb0ac27f1cdb3f0b2db0181fdb9f615	2	1	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500066032552	58	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	2	2	close_17_b_81ba38f4d3b7eac1f82a35e8b19afa86	1	1	close_17_c_81ba38f4d3b7eac1f82a35e8b19afa86	3	3	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500066051359	59	close_70_a_99e4c4b39b75a06b30e06a011e63236a	2	3	close_70_b_99e4c4b39b75a06b30e06a011e63236a	1	2	close_70_c_99e4c4b39b75a06b30e06a011e63236a	3	1	close_70_a_99e4c4b39b75a06b30e06a011e63236a	close_70_a_99e4c4b39b75a06b30e06a011e63236a	true	close	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500066068748	60	far_24_a_d9a1f2e7290cd2c3baab0c715904	2	2	far_24_b_d9a1f2e7290cd2c3baab0c715904	3	1	far_24_c_d9a1f2e7290cd2c3baab0c715904	1	3	far_24_a_d9a1f2e7290cd2c3baab0c715904	far_24_a_d9a1f2e7290cd2c3baab0c715904	true	far	clickedObj
	1855-c51d933b-f52b-43c9-a784-80952e3901d3	1500066095323	61	close_9_a_ee445cf3710af7e21548fc89	1	2	close_9_b_ee445cf3710af7e21548fc89	2	3	close_9_c_ee445cf3710af7e21548fc89	3	1	close_9_a_ee445cf3710af7e21548fc89	close_9_a_ee445cf3710af7e21548fc89	true	close	clickedObj
