iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413100855	25	close_2_a_46c7367eede2d9c5ca2ed12df13a916a	2	3	close_2_b_46c7367eede2d9c5ca2ed12df13a916a	3	1	close_2_c_46c7367eede2d9c5ca2ed12df13a916a	1	2	close_2_a_46c7367eede2d9c5ca2ed12df13a916a	close_2_a_46c7367eede2d9c5ca2ed12df13a916a	true	close	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413122387	26	far_50_a_f550b5413eb040c29829306a513f9466	2	1	far_50_b_f550b5413eb040c29829306a513f9466	1	3	far_50_c_f550b5413eb040c29829306a513f9466	3	2	far_50_a_f550b5413eb040c29829306a513f9466	far_50_a_f550b5413eb040c29829306a513f9466	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413158464	27	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	1	3	split_29_b_b8fe0dd70bae3a9dba7a8c9ac8a	3	2	split_29_c_b8fe0dd70bae3a9dba7a8c9ac8a	2	1	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413177902	28	split_84_a_5402eecc67e489502fa77440dcb93214	2	3	split_84_b_5402eecc67e489502fa77440dcb93214	3	2	split_84_c_5402eecc67e489502fa77440dcb93214	1	1	split_84_a_5402eecc67e489502fa77440dcb93214	split_84_a_5402eecc67e489502fa77440dcb93214	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413200643	29	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	3	3	far_122_b_2cb0ac27f1cdb3f0b2db0181fdb9	2	2	far_122_c_2cb0ac27f1cdb3f0b2db0181fdb9	1	1	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413210942	30	far_27_a_7b5b032a2cddeebc54d7082b3482	1	3	far_27_b_7b5b032a2cddeebc54d7082b3482	2	2	far_27_c_7b5b032a2cddeebc54d7082b3482	3	1	far_27_a_7b5b032a2cddeebc54d7082b3482	far_27_a_7b5b032a2cddeebc54d7082b3482	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413237926	31	split_62_a_93ee27f70b593cee7b11ae648ea92233	3	2	split_62_b_93ee27f70b593cee7b11ae648ea92233	2	3	split_62_c_93ee27f70b593cee7b11ae648ea92233	1	1	split_62_a_93ee27f70b593cee7b11ae648ea92233	split_62_a_93ee27f70b593cee7b11ae648ea92233	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413277044	32	close_9_a_ee445cf3710af7e21548fc89657a4fac	1	1	close_9_b_ee445cf3710af7e21548fc89657a4fac	2	3	close_9_c_ee445cf3710af7e21548fc89657a4fac	3	2	close_9_a_ee445cf3710af7e21548fc89657a4fac	close_9_b_ee445cf3710af7e21548fc89657a4fac	false	close	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413327748	33	close_86_a_58f44c0057ae64b525633180ba76	1	1	close_86_b_58f44c0057ae64b525633180ba76	2	2	close_86_c_58f44c0057ae64b525633180ba76	3	3	close_86_a_58f44c0057ae64b525633180ba76	close_86_a_58f44c0057ae64b525633180ba76	true	close	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413348238	34	split_13_a_fb9f11f128e006d2498725b9a1405ebb	3	3	split_13_b_fb9f11f128e006d2498725b9a1405ebb	1	1	split_13_c_fb9f11f128e006d2498725b9a1405ebb	2	2	split_13_a_fb9f11f128e006d2498725b9a1405ebb	split_13_a_fb9f11f128e006d2498725b9a1405ebb	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413370189	35	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	3	1	far_30_b_313bfbd7bc2d516e14d782de5388fe8c	2	2	far_30_c_313bfbd7bc2d516e14d782de5388fe8c	1	3	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413390970	36	split_24_a_d9a1f2e7290cd2c3baab0c715904	1	3	split_24_b_d9a1f2e7290cd2c3baab0c715904	3	2	split_24_c_d9a1f2e7290cd2c3baab0c715904	2	1	split_24_a_d9a1f2e7290cd2c3baab0c715904	split_24_a_d9a1f2e7290cd2c3baab0c715904	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413416869	37	far_120_a_41852b57b492559eb36178084a593098	2	3	far_120_b_41852b57b492559eb36178084a593098	1	2	far_120_c_41852b57b492559eb36178084a593098	3	1	far_120_a_41852b57b492559eb36178084a593098	far_120_a_41852b57b492559eb36178084a593098	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413450129	38	split_57_a_1055f78d441d170c4f3443b22038d340	3	3	split_57_b_1055f78d441d170c4f3443b22038d340	1	2	split_57_c_1055f78d441d170c4f3443b22038d340	2	1	split_57_a_1055f78d441d170c4f3443b22038d340	split_57_a_1055f78d441d170c4f3443b22038d340	true	split	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413476230	39	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	3	2	close_17_b_81ba38f4d3b7eac1f82a35e8b19afa86	2	3	close_17_c_81ba38f4d3b7eac1f82a35e8b19afa86	1	1	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	true	close	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413502230	40	far_89_a_537924063294eb5f46ed025f8f85e067	1	1	far_89_b_537924063294eb5f46ed025f8f85e067	3	2	far_89_c_537924063294eb5f46ed025f8f85e067	2	3	far_89_a_537924063294eb5f46ed025f8f85e067	far_89_a_537924063294eb5f46ed025f8f85e067	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413528867	41	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	3	3	far_130_b_8a21b853c8de77f0c8687ff9b0b4e4ac	1	1	far_130_c_8a21b853c8de77f0c8687ff9b0b4e4ac	2	2	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413548908	42	far_28_a_c79532846cee59c35a4549f761d78642	2	2	far_28_b_c79532846cee59c35a4549f761d78642	1	3	far_28_c_c79532846cee59c35a4549f761d78642	3	1	far_28_a_c79532846cee59c35a4549f761d78642	far_28_a_c79532846cee59c35a4549f761d78642	true	far	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413575560	43	close_116_a_5e89f5cc834553622acd2bb62058	3	2	close_116_b_5e89f5cc834553622acd2bb62058	2	3	close_116_c_5e89f5cc834553622acd2bb62058	1	1	close_116_a_5e89f5cc834553622acd2bb62058	close_116_a_5e89f5cc834553622acd2bb62058	true	close	clickedObj
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413594933	44	far_64_a_2a1184b04dd8f30e3e92f39ce48d644	1	1	far_64_b_2a1184b04dd8f30e3e92f39ce48d644	2	2	far_64_c_2a1184b04dd8f30e3e92f39ce48d644	3	3	far_64_a_2a1184b04dd8f30e3e92f39ce48d644	far_64_a_2a1184b04dd8f30e3e92f39ce48d644	true	far	clickedObj
