iterationName	gameid	time	trialNum	intendedName	clickedName	correct	condition	family	intendedMember	clickedMember	shapenet_id	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	eventType
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545135656	11	close_68_a_98f923c006fdd918e6d206b2ed87676	close_68_a_98f923c006fdd918e6d206b2ed87676	true	close	68	a	a	98f923c006fdd918e6d206b2ed87676	close_68_a_98f923c006fdd918e6d206b2ed87676	2	1	close_68_b_98f923c006fdd918e6d206b2ed87676	3	3	close_68_c_98f923c006fdd918e6d206b2ed87676	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545161056	12	split_25_a_3bb2201ba3b8709523f4da4464aa	split_25_a_3bb2201ba3b8709523f4da4464aa	true	split	25	a	a	3bb2201ba3b8709523f4da4464aa0c0b	split_25_a_3bb2201ba3b8709523f4da4464aa	2	3	split_25_b_3bb2201ba3b8709523f4da4464aa	1	2	split_25_c_3bb2201ba3b8709523f4da4464aa	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545188794	13	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	true	split	128	a	a	faca91ff3f9e2b93a87dbaf229daf408	split_128_a_faca91ff3f9e2b93a87dbaf229daf408	3	3	split_128_b_faca91ff3f9e2b93a87dbaf229daf408	2	1	split_128_c_faca91ff3f9e2b93a87dbaf229daf408	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545206067	14	far_48_a_8d4efa9893f7e49b3a85b56ecd01	far_48_a_8d4efa9893f7e49b3a85b56ecd01	true	far	48	a	a	8d4efa9893f7e49b3a85b56ecd01e269	far_48_a_8d4efa9893f7e49b3a85b56ecd01	3	1	far_48_b_8d4efa9893f7e49b3a85b56ecd01	1	2	far_48_c_8d4efa9893f7e49b3a85b56ecd01	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545242365	15	far_69_a_fe6b3c001a86d844d5767a0de8dd	far_69_a_fe6b3c001a86d844d5767a0de8dd	true	far	69	a	a	fe6b3c001a86d844d5767a0de8dd037e	far_69_a_fe6b3c001a86d844d5767a0de8dd	3	3	far_69_b_fe6b3c001a86d844d5767a0de8dd	1	1	far_69_c_fe6b3c001a86d844d5767a0de8dd	2	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545261615	16	far_109_a_44ddb3d46266bb0ffebad4f49b26	far_109_a_44ddb3d46266bb0ffebad4f49b26	true	far	109	a	a	44ddb3d46266bb0ffebad4f49b26ec52	far_109_a_44ddb3d46266bb0ffebad4f49b26	2	2	far_109_b_44ddb3d46266bb0ffebad4f49b26	3	3	far_109_c_44ddb3d46266bb0ffebad4f49b26	1	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545275331	17	split_66_a_a14c7700cfc99b03ca6910e4922d	split_66_a_a14c7700cfc99b03ca6910e4922d	true	split	66	a	a	a14c7700cfc99b03ca6910e4922d61aa	split_66_a_a14c7700cfc99b03ca6910e4922d	3	2	split_66_b_a14c7700cfc99b03ca6910e4922d	2	3	split_66_c_a14c7700cfc99b03ca6910e4922d	1	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545293918	18	far_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	far_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	true	far	29	a	a	b8fe0dd70bae3a9dba7a8c9ac8add14	far_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	1	2	far_29_b_b8fe0dd70bae3a9dba7a8c9ac8a	3	3	far_29_c_b8fe0dd70bae3a9dba7a8c9ac8a	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545317423	19	close_113_a_3e1e1070ed7a0ba67484091a041f	close_113_a_3e1e1070ed7a0ba67484091a041f	true	close	113	a	a	3e1e1070ed7a0ba67484091a041fe77e	close_113_a_3e1e1070ed7a0ba67484091a041f	2	1	close_113_b_3e1e1070ed7a0ba67484091a041f	3	2	close_113_c_3e1e1070ed7a0ba67484091a041f	1	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545346012	20	split_71_a_22cc9b68e67339738d2d730aebe7865d	split_71_a_22cc9b68e67339738d2d730aebe7865d	true	split	71	a	a	22cc9b68e67339738d2d730aebe7865d	split_71_a_22cc9b68e67339738d2d730aebe7865d	2	1	split_71_b_22cc9b68e67339738d2d730aebe7865d	1	2	split_71_c_22cc9b68e67339738d2d730aebe7865d	3	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545384756	21	close_117_a_665bfb42a0362f71d577f4b88a77dd38	close_117_a_665bfb42a0362f71d577f4b88a77dd38	true	close	117	a	a	665bfb42a0362f71d577f4b88a77dd38	close_117_a_665bfb42a0362f71d577f4b88a77dd38	1	2	close_117_b_665bfb42a0362f71d577f4b88a77dd38	3	1	close_117_c_665bfb42a0362f71d577f4b88a77dd38	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545411096	22	split_123_a_e3d23dc47ddd9620c9be65dfbd21428b	split_123_a_e3d23dc47ddd9620c9be65dfbd21428b	true	split	123	a	a	e3d23dc47ddd9620c9be65dfbd21428b	split_123_a_e3d23dc47ddd9620c9be65dfbd21428b	2	3	split_123_b_e3d23dc47ddd9620c9be65dfbd21428b	1	1	split_123_c_e3d23dc47ddd9620c9be65dfbd21428b	3	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545463018	23	split_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	split_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	true	split	17	a	a	81ba38f4d3b7eac1f82a35e8b19afa86	split_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	3	3	split_17_b_81ba38f4d3b7eac1f82a35e8b19afa86	2	1	split_17_c_81ba38f4d3b7eac1f82a35e8b19afa86	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545491827	24	split_111_a_892d8090f05c136dd93768e7b9b1eabf	split_111_a_892d8090f05c136dd93768e7b9b1eabf	true	split	111	a	a	892d8090f05c136dd93768e7b9b1eabf	split_111_a_892d8090f05c136dd93768e7b9b1eabf	1	2	split_111_b_892d8090f05c136dd93768e7b9b1eabf	2	3	split_111_c_892d8090f05c136dd93768e7b9b1eabf	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545506725	25	far_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	far_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	true	far	129	a	a	d5e1c6d3e6ce16ca8f5bf896c08c419f	far_129_a_d5e1c6d3e6ce16ca8f5bf896c08c	2	3	far_129_b_d5e1c6d3e6ce16ca8f5bf896c08c	3	1	far_129_c_d5e1c6d3e6ce16ca8f5bf896c08c	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545529529	26	split_118_a_b3e4c494a862986b9226550f	split_118_a_b3e4c494a862986b9226550f	true	split	118	a	a	b3e4c494a862986b9226550f5173ae53	split_118_a_b3e4c494a862986b9226550f	3	2	split_118_b_b3e4c494a862986b9226550f	1	3	split_118_c_b3e4c494a862986b9226550f	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545544710	27	far_114_a_6f70a7948c59b49943da6ec23cebe068	far_114_a_6f70a7948c59b49943da6ec23cebe068	true	far	114	a	a	6f70a7948c59b49943da6ec23cebe068	far_114_a_6f70a7948c59b49943da6ec23cebe068	3	1	far_114_b_6f70a7948c59b49943da6ec23cebe068	1	2	far_114_c_6f70a7948c59b49943da6ec23cebe068	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545568717	28	close_23_a_3c81fab5678a3872327289c00b6dc9ca	close_23_a_3c81fab5678a3872327289c00b6dc9ca	true	close	23	a	a	3c81fab5678a3872327289c00b6dc9ca	close_23_a_3c81fab5678a3872327289c00b6dc9ca	2	1	close_23_b_3c81fab5678a3872327289c00b6dc9ca	3	3	close_23_c_3c81fab5678a3872327289c00b6dc9ca	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545586346	29	split_101_a_9c7c3478edebfc1031d38697be8abe58	split_101_a_9c7c3478edebfc1031d38697be8abe58	true	split	101	a	a	9c7c3478edebfc1031d38697be8abe58	split_101_a_9c7c3478edebfc1031d38697be8abe58	2	2	split_101_b_9c7c3478edebfc1031d38697be8abe58	3	1	split_101_c_9c7c3478edebfc1031d38697be8abe58	1	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545617328	30	split_50_a_f550b5413eb040c29829306a513f	split_50_a_f550b5413eb040c29829306a513f	true	split	50	a	a	f550b5413eb040c29829306a513f9466	split_50_a_f550b5413eb040c29829306a513f	2	1	split_50_b_f550b5413eb040c29829306a513f	1	2	split_50_c_f550b5413eb040c29829306a513f	3	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545656384	31	split_4_a_38b5f764afc9d28f200ad3f421b6c3d0	split_4_a_38b5f764afc9d28f200ad3f421b6c3d0	true	split	4	a	a	38b5f764afc9d28f200ad3f421b6c3d0	split_4_a_38b5f764afc9d28f200ad3f421b6c3d0	2	3	split_4_b_38b5f764afc9d28f200ad3f421b6c3d0	3	1	split_4_c_38b5f764afc9d28f200ad3f421b6c3d0	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545686428	32	split_64_a_2a1184b04dd8f30e3e92f39	split_64_a_2a1184b04dd8f30e3e92f39	true	split	64	a	a	2a1184b04dd8f30e3e92f39ce48d644	split_64_a_2a1184b04dd8f30e3e92f39	2	1	split_64_b_2a1184b04dd8f30e3e92f39	3	2	split_64_c_2a1184b04dd8f30e3e92f39	1	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545741694	33	close_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	close_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	true	close	67	a	a	d3f31fd0fc99f45e8b3f6b4a44a70e52	close_67_a_d3f31fd0fc99f45e8b3f6b4a44a70e52	1	2	close_67_b_d3f31fd0fc99f45e8b3f6b4a44a70e52	3	1	close_67_c_d3f31fd0fc99f45e8b3f6b4a44a70e52	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545767343	34	far_135_a_61950eabab269b5c530a9fedbeceb83	far_135_a_61950eabab269b5c530a9fedbeceb83	true	far	135	a	a	61950eabab269b5c530a9fedbeceb83	far_135_a_61950eabab269b5c530a9fedbeceb83	3	3	far_135_b_61950eabab269b5c530a9fedbeceb83	2	2	far_135_c_61950eabab269b5c530a9fedbeceb83	1	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545789499	35	close_91_a_f90dab51bec2bcd1a3340564b56a	close_91_a_f90dab51bec2bcd1a3340564b56a	true	close	91	a	a	f90dab51bec2bcd1a3340564b56a7f70	close_91_a_f90dab51bec2bcd1a3340564b56a	2	2	close_91_b_f90dab51bec2bcd1a3340564b56a	1	3	close_91_c_f90dab51bec2bcd1a3340564b56a	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545813962	36	far_31_a_87e11555e7233fb4a9bdc22a1e02e82	far_31_a_87e11555e7233fb4a9bdc22a1e02e82	true	far	31	a	a	87e11555e7233fb4a9bdc22a1e02e82	far_31_a_87e11555e7233fb4a9bdc22a1e02e82	1	2	far_31_b_87e11555e7233fb4a9bdc22a1e02e82	3	3	far_31_c_87e11555e7233fb4a9bdc22a1e02e82	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545828136	37	close_35_a_3853339519aca1bdfcd4910413c446d9	close_35_a_3853339519aca1bdfcd4910413c446d9	true	close	35	a	a	3853339519aca1bdfcd4910413c446d9	close_35_a_3853339519aca1bdfcd4910413c446d9	1	2	close_35_b_3853339519aca1bdfcd4910413c446d9	2	3	close_35_c_3853339519aca1bdfcd4910413c446d9	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545845543	38	split_133_a_a5a2d09e5384237869513d0907f19c8f	split_133_a_a5a2d09e5384237869513d0907f19c8f	true	split	133	a	a	a5a2d09e5384237869513d0907f19c8f	split_133_a_a5a2d09e5384237869513d0907f19c8f	3	1	split_133_b_a5a2d09e5384237869513d0907f19c8f	1	3	split_133_c_a5a2d09e5384237869513d0907f19c8f	2	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545884004	39	close_8_a_e78f25a1f66c19a38a63c123f2a561a6	close_8_a_e78f25a1f66c19a38a63c123f2a561a6	true	close	8	a	a	e78f25a1f66c19a38a63c123f2a561a6	close_8_a_e78f25a1f66c19a38a63c123f2a561a6	2	1	close_8_b_e78f25a1f66c19a38a63c123f2a561a6	3	3	close_8_c_e78f25a1f66c19a38a63c123f2a561a6	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545899752	40	far_74_a_2dc5055b8d900ec7db4b0ee93cf6	far_74_a_2dc5055b8d900ec7db4b0ee93cf6	true	far	74	a	a	2dc5055b8d900ec7db4b0ee93cf61ed1	far_74_a_2dc5055b8d900ec7db4b0ee93cf6	3	3	far_74_b_2dc5055b8d900ec7db4b0ee93cf6	1	1	far_74_c_2dc5055b8d900ec7db4b0ee93cf6	2	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545919037	41	far_2_a_46c7367eede2d9c5ca2ed12df13a916a	far_2_a_46c7367eede2d9c5ca2ed12df13a916a	true	far	2	a	a	46c7367eede2d9c5ca2ed12df13a916a	far_2_a_46c7367eede2d9c5ca2ed12df13a916a	1	3	far_2_b_46c7367eede2d9c5ca2ed12df13a916a	3	2	far_2_c_46c7367eede2d9c5ca2ed12df13a916a	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545948401	42	split_70_a_99e4c4b39b75a06b30e06a011e63236a	split_70_a_99e4c4b39b75a06b30e06a011e63236a	true	split	70	a	a	99e4c4b39b75a06b30e06a011e63236a	split_70_a_99e4c4b39b75a06b30e06a011e63236a	1	2	split_70_b_99e4c4b39b75a06b30e06a011e63236a	3	3	split_70_c_99e4c4b39b75a06b30e06a011e63236a	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545971268	43	close_51_a_81628a0b5f7f9ad7ba94feecf6f7	close_51_a_81628a0b5f7f9ad7ba94feecf6f7	true	close	51	a	a	81628a0b5f7f9ad7ba94feecf6f7a200	close_51_a_81628a0b5f7f9ad7ba94feecf6f7	1	2	close_51_b_81628a0b5f7f9ad7ba94feecf6f7	2	1	close_51_c_81628a0b5f7f9ad7ba94feecf6f7	3	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501545996280	44	split_89_a_537924063294eb5f46ed025f8f85	split_89_a_537924063294eb5f46ed025f8f85	true	split	89	a	a	537924063294eb5f46ed025f8f85e067	split_89_a_537924063294eb5f46ed025f8f85	3	2	split_89_b_537924063294eb5f46ed025f8f85	1	3	split_89_c_537924063294eb5f46ed025f8f85	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546017849	45	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	true	far	30	a	a	313bfbd7bc2d516e14d782de5388fe8c	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	1	3	far_30_b_313bfbd7bc2d516e14d782de5388fe8c	2	2	far_30_c_313bfbd7bc2d516e14d782de5388fe8c	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546045366	46	close_9_a_ee445cf3710af7e21548fc89657a4fac	close_9_a_ee445cf3710af7e21548fc89657a4fac	true	close	9	a	a	ee445cf3710af7e21548fc89657a4fac	close_9_a_ee445cf3710af7e21548fc89657a4fac	3	1	close_9_b_ee445cf3710af7e21548fc89657a4fac	2	3	close_9_c_ee445cf3710af7e21548fc89657a4fac	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546074787	47	split_138_a_67d9afec46e20fd279c4b4a860b67e81	split_138_a_67d9afec46e20fd279c4b4a860b67e81	true	split	138	a	a	67d9afec46e20fd279c4b4a860b67e81	split_138_a_67d9afec46e20fd279c4b4a860b67e81	2	2	split_138_b_67d9afec46e20fd279c4b4a860b67e81	3	3	split_138_c_67d9afec46e20fd279c4b4a860b67e81	1	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546102493	48	far_84_a_5402eecc67e489502fa77440dcb93214	far_84_a_5402eecc67e489502fa77440dcb93214	true	far	84	a	a	5402eecc67e489502fa77440dcb93214	far_84_a_5402eecc67e489502fa77440dcb93214	1	3	far_84_b_5402eecc67e489502fa77440dcb93214	2	1	far_84_c_5402eecc67e489502fa77440dcb93214	3	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546130377	49	close_98_a_c04c5b7d68b4e6481a68dda	close_98_a_c04c5b7d68b4e6481a68dda	true	close	98	a	a	c04c5b7d68b4e6481a68dda91fe5259	close_98_a_c04c5b7d68b4e6481a68dda	2	1	close_98_b_c04c5b7d68b4e6481a68dda	3	3	close_98_c_c04c5b7d68b4e6481a68dda	1	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546150961	50	split_130_a_8a21b853c8de77f0c8687ff9	split_130_a_8a21b853c8de77f0c8687ff9	true	split	130	a	a	8a21b853c8de77f0c8687ff9b0b4e4ac	split_130_a_8a21b853c8de77f0c8687ff9	3	3	split_130_b_8a21b853c8de77f0c8687ff9	1	2	split_130_c_8a21b853c8de77f0c8687ff9	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546176452	51	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	true	far	122	a	a	2cb0ac27f1cdb3f0b2db0181fdb9f615	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	1	2	far_122_b_2cb0ac27f1cdb3f0b2db0181fdb9	2	1	far_122_c_2cb0ac27f1cdb3f0b2db0181fdb9	3	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546191658	52	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e	true	close	134	a	a	11dba3a8d7b7210f5ff61a3a2a0e2484	close_134_a_11dba3a8d7b7210f5ff61a3a2a0e	3	2	close_134_b_11dba3a8d7b7210f5ff61a3a2a0e	1	3	close_134_c_11dba3a8d7b7210f5ff61a3a2a0e	2	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546216827	53	close_26_a_bce5c7402feef6d235fce1b314c8	close_26_a_bce5c7402feef6d235fce1b314c8	true	close	26	a	a	bce5c7402feef6d235fce1b314c89aa4	close_26_a_bce5c7402feef6d235fce1b314c8	1	1	close_26_b_bce5c7402feef6d235fce1b314c8	3	2	close_26_c_bce5c7402feef6d235fce1b314c8	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546232764	54	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	true	split	18	a	a	8e0832b4ee38c9743b8d5c0ebdd194c8	split_18_a_8e0832b4ee38c9743b8d5c0ebdd1	1	3	split_18_b_8e0832b4ee38c9743b8d5c0ebdd1	2	2	split_18_c_8e0832b4ee38c9743b8d5c0ebdd1	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546245748	55	split_102_a_9e6564dce4cc128efc24661f5f8d	split_102_a_9e6564dce4cc128efc24661f5f8d	true	split	102	a	a	9e6564dce4cc128efc24661f5f8d5d00	split_102_a_9e6564dce4cc128efc24661f5f8d	2	3	split_102_b_9e6564dce4cc128efc24661f5f8d	1	1	split_102_c_9e6564dce4cc128efc24661f5f8d	3	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546274184	56	far_7_a_64c80a33436b8a84541e733f245f	far_7_a_64c80a33436b8a84541e733f245f	true	far	7	a	a	64c80a33436b8a84541e733f245fd038	far_7_a_64c80a33436b8a84541e733f245f	1	3	far_7_b_64c80a33436b8a84541e733f245f	3	1	far_7_c_64c80a33436b8a84541e733f245f	2	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546300771	57	split_116_a_5e89f5cc834553622acd2bb62058	split_116_a_5e89f5cc834553622acd2bb62058	true	split	116	a	a	5e89f5cc834553622acd2bb6205825cb	split_116_a_5e89f5cc834553622acd2bb62058	2	3	split_116_b_5e89f5cc834553622acd2bb62058	1	2	split_116_c_5e89f5cc834553622acd2bb62058	3	1	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546329216	58	split_95_a_4eed9ad9465482d543b9eef399a0	split_95_a_4eed9ad9465482d543b9eef399a0	true	split	95	a	a	4eed9ad9465482d543b9eef399a0841d	split_95_a_4eed9ad9465482d543b9eef399a0	1	3	split_95_b_4eed9ad9465482d543b9eef399a0	3	1	split_95_c_4eed9ad9465482d543b9eef399a0	2	2	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546355521	59	split_59_a_e4931ffa06d7b05cb04cb542e2c5	split_59_a_e4931ffa06d7b05cb04cb542e2c5	true	split	59	a	a	e4931ffa06d7b05cb04cb542e2c50eb4	split_59_a_e4931ffa06d7b05cb04cb542e2c5	1	1	split_59_b_e4931ffa06d7b05cb04cb542e2c5	3	2	split_59_c_e4931ffa06d7b05cb04cb542e2c5	2	3	clickedObj
pilot0	2914-2a3df33c-0616-4b12-a04a-3992263d1783	1501546372291	60	close_13_a_fb9f11f128e006d2498725b9a140	close_13_a_fb9f11f128e006d2498725b9a140	true	close	13	a	a	fb9f11f128e006d2498725b9a1405ebb	close_13_a_fb9f11f128e006d2498725b9a140	1	1	close_13_b_fb9f11f128e006d2498725b9a140	3	2	close_13_c_fb9f11f128e006d2498725b9a140	2	3	clickedObj
