iterationName	gameid	time	trialNum	currStrokeNum	intendedName	condition	family	intendedMember	shapenet_id	shiftKeyUsed	svg	eventType
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628239030	2	5	far_71_a_22cc9b68e67339738d2d730aebe7	far	71	a	22cc9b68e67339738d2d730aebe7865d.png	0	M74,147,66667c0,11,27496 -2,68101,91,63797 -2,93c3,91054,7,82108 56,22316,7,22316 62,13	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628241400	2	6	far_71_a_22cc9b68e67339738d2d730aebe7	far	71	a	22cc9b68e67339738d2d730aebe7865d.png	0	M131,158,66667c0,-1,34951 -5,5841,-1,52803 -7,-2c-8,91224,-2,97075 -9,7882,25 1,25c7,36357,0 18,70691,4,58618 22,-2c19,11145,-38,22291 -22,40594,-21 -32,-21	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628243024	2	7	far_71_a_22cc9b68e67339738d2d730aebe7	far	71	a	22cc9b68e67339738d2d730aebe7865d.png	0	M242,157,66667c-6,65923,0 -14,08734,-0,45633 -19,2c-20,65712,10,32856 16,55948,38,44052 30,25c1,35383,-1,35383 1,96707,-7,93414 3,-10c13,71751,-27,43502 -38,-29,74043 -38,-11	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628259306	3	1	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M74,53,66667c0,-28,78994 94,53396,-27,93208 108,-1c4,78222,9,56444 14,56825,28,29525 9,45c-6,35221,19,05663 -23,22,16284 -23,51	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628264718	3	2	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M76,47,66667c-3,71838,0 -4,2,82351 -4,6c0,12,03585 14,04937,20,09873 19,30c1,54345,3,08691 -0,87441,6,74883 -2,9c-2,75869,5,51739 4,16,76108 4,23c0,28,30875 -55,93666,47,06334 -14,89c4,11043,4,11043 10,21905,14,07302 16,16c20,92598,6,97533 44,53475,16,23262 67,5c6,50791,-3,25396 17,15498,1,54927 24,-2c9,-4,66667 19,8314,-6,8314 27,-14c2,94296,-2,94296 12,94374,-27,05626 8,-32c-1,96136,-1,96136 -0,86198,-4,86198 -3,-7c-1,16015,-1,16015 -6,40331,0,53223 -8,0c-6,18535,-2,06178 -41,18704,-20,37408 -43,-24c-1,03313,-2,06626 -4,-1,42688 -4,-3	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628266740	3	3	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M66,179,66667c0,5,55745 -11,38975,9,38975 -14,12c-0,74305,0,74305 0,6,93808 0,8c0,22,92922 -3,45,06005 -3,67	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628268580	3	4	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M120,233,66667c0,16,66667 0,33,33333 0,50	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628269607	3	5	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M178,225,66667c0,-2,62073 1,29473,27 -4,27	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628271059	3	6	far_23_a_3c81fab5678a38723272	far	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M223,181,66667c0,3,28162 0,50146,3,75219 2,6c12,51132,18,76699 29,25653,67,7696 37,91c0,38846,1,16537 3,36347,5 4,5	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628285780	4	1	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M66,61,66667c0,-1,94795 7,30664,-1 9,-1c27,33333,0 54,66667,0 82,0	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628287308	4	2	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M76,85,66667c1,9141,1,9141 6,35732,1 9,1c27,17477,0 51,05503,5 77,5	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628290013	4	3	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M157,58,66667c4,57116,41,14046 -1,20284,81,59433 16,116c2,63577,5,27154 -3,38638,16,61362 1,21	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628293773	4	4	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M66,61,66667c0,6,69763 7,20373,22,40747 10,28c7,4977,14,99541 4,65706,100,32853 20,108c18,79905,9,39952 66,95312,-12,02344 87,-2c6,31748,3,15874 22,64672,23,64672 31,32	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628297205	4	5	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M100,199,66667c-6,26729,0 7,7052,15,4104 9,18c1,86933,3,73867 18,93747,33,81985 22,34c10,87303,0,63959 50,05151,1,97424 64,-5c5,5465,-2,77325 6,29779,-12,29779 10,-16c4,69616,-4,69616 11,42603,-0,42603 16,-5	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628298710	4	6	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M116,214,66667c0,1,91641 3,32677,1 5,1c18,02066,0 40,767,-14 53,-14	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628299310	4	7	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M141,227,66667c10,31478,-2,84546 42,86112,-15 56,-15	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628300271	4	8	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M133,238,66667c8,34582,0 20,93383,-7,31128 29,-10c10,07115,-3,35705 31,49687,-1,49687 39,-9	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628304520	4	9	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M95,195,66667c-0,74536,0 -1,66667,0,33333 -2,1c-3,58194,7,16388 -38,44,75091 -38,50	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628306617	4	10	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M91,196,66667c1,50574,1,50574 21,78,13557 21,86	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628315219	4	11	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M77,81,66667c27,40893,0 53,48357,4 81,4c0,94014,0 2,78744,1,42512 2,3c-1,30317,2,60633 -7,47496,0,50835 -9,0c-8,65216,-2,88405 -18,91633,1,02789 -28,-2c-16,08554,-5,36185 -30,78612,-5 -52,-5	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628319872	4	12	split_67_a_d3f31fd0fc99f45e8b3f	split	67	a	d3f31fd0fc99f45e8b3f6b4a44a70e52.png	0	M69,60,66667c0,1,81284 3,39367,1 5,1c20,72995,0 39,96309,-3 60,-3c11,02073,0 15,62203,2 25,2c0,33333,0 1,33333,0 1,0c-22,69572,0 -40,93129,-1 -63,-1c-3,65674,0 -37,28007,-0,28007 -32,5c4,04826,4,04826 82,75417,-1 93,-1	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628334930	5	1	close_68_a_98f923c006fdd918e6d206b2ed8	close	68	a	98f923c006fdd918e6d206b2ed87676.png	0	M84,89,66667c0,-18,01234 35,99086,-1,6602 54,-2c5,08662,-0,09597 28,79821,-3,20179 32,0c4,57525,4,57525 -14,25552,88,74448 -10,93c3,97712,3,97712 56,17,9655 56,22c0,5,09941 -25,57972,5 -30,5c-15,23141,0 -90,07445,17,38832 -95,10c-10,67039,-16,00559 8,42159,-112,57841 -5,-126	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628336847	5	2	close_68_a_98f923c006fdd918e6d206b2ed8	close	68	a	98f923c006fdd918e6d206b2ed87676.png	0	M98,157,66667c-13,12662,0 -47,31131,-4,34435 -56,0c-8,78105,4,39053 -17,18818,62,81182 -6,74c3,90079,3,90079 11,33033,10,58258 17,12c9,11648,2,27912 58,56861,8,2157 67,4c10,02829,-5,01415 19,89391,-13,89391 27,-21c18,2131,-18,2131 -39,74429,-44,74429 -44,-49c-5,65848,-5,65848 -24,13393,-5 -33,-5	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628338117	5	3	close_68_a_98f923c006fdd918e6d206b2ed8	close	68	a	98f923c006fdd918e6d206b2ed87676.png	0	M222,149,66667c-13,16474,0,5984 -35,96506,-0,02621 -48,9c-8,07996,6,05997 -8,15,54238 -8,25c0,40,1206 21,54587,50 62,50c9,28713,0 21,91476,2,27131 31,0c3,60993,-0,90248 7,71385,-31,49849 9,-36c12,93989,-45,28961 -20,98207,-50 -60,-50	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628373746	6	1	close_38_a_a66d78cbf3603e8bba9df3ea0397	close	38	a	a66d78cbf3603e8bba9df3ea0397b1a6.png	0	M138,127,66667c-12,72507,0 -29,83557,-1,58221 -39,3c-4,47627,2,23813 -8,58854,9,17708 -11,14c-12,73327,25,46654 46,44976,47,77512 66,38c27,46285,-13,73142 -3,61026,-56 -29,-56	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628376474	6	2	close_38_a_a66d78cbf3603e8bba9df3ea0397	close	38	a	a66d78cbf3603e8bba9df3ea0397b1a6.png	0	M96,167,66667c0,46786,0 -11,78003,19,56007 -14,24c-4,58853,9,17706 -21,10311,41,10311 -28,48	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628377812	6	3	close_38_a_a66d78cbf3603e8bba9df3ea0397	close	38	a	a66d78cbf3603e8bba9df3ea0397b1a6.png	0	M127,181,66667c0,15,66667 0,31,33333 0,47	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628380143	6	4	close_38_a_a66d78cbf3603e8bba9df3ea0397	close	38	a	a66d78cbf3603e8bba9df3ea0397b1a6.png	0	M160,178,66667c0,3,63432 17,10135,28,62296 20,35	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628383662	6	5	close_38_a_a66d78cbf3603e8bba9df3ea0397	close	38	a	a66d78cbf3603e8bba9df3ea0397b1a6.png	0	M84,143,66667c-1,88503,0 -1,-4,39729 -1,-6c0,-14,67208 -5,37588,-51,31206 10,-59c10,19703,-5,09852 24,40655,-4 36,-4c15,26491,0 23,68793,1,51168 41,6c7,11929,1,84574 7,1192,14,1192 11,18c21,30996,21,30996 -3,58745,50,58745 -20,67	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628399948	7	1	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M99,52,66667c0,13,17428 -2,24,94657 -2,38	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628401623	7	2	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M97,49,66667c0,-3,21946 21,51306,3,50435 26,5c8,16881,2,72294 27,20084,-4,59832 31,3c21,47019,42,94038 -40,20429,28 -60,28	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628410266	7	3	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M104,55,66667c-4,51571,4,51571 -4,59189,7,89797 3,6c1,6169,-0,40423 5,49071,-2,25464 4,-3c-4,24039,-2,1202 -13,44294,12,55706 -13,13c1,12636,1,12636 23,-6 23,-6c0,0 -11,12201,2,87799 -9,5c2,00908,2,00908 13,72485,-6,63491 16,-8c1,03058,-0,61835 3,84984,-1,15016 3,-2c-5,89368,-5,89368 -22,69788,6,84894 -27,9c-2,54733,1,27366 -10,01384,0,98616 -8,3c1,39511,1,39511 20,66159,-6,25813 24,-7c3,84359,-0,85413 7,3267,-0,77557 11,-2c1,-0,33333 4,04976,-1,09543 3,-1c-12,02426,1,09311 -24,0475,2,2925 -36,4c-1,77701,0,25386 3,20495,2 5,2c3,0 6,0 9,0c1,0 2,0 3,0c1,0 2,01005,0,14142 3,0c9,70556,-1,38651 16,86411,-6 27,-6c1,66667,0 5,0 5,0l-25,8l20,-1c0,0 -2,68007,-0,18856 -4,0c-12,02224,1,71746 -23,85462,4,48183 -36,6c-2,33882,0,29235 -7,1 -7,1c0,0 6,60513,0 7,0c8,91403,0 18,10627,0,65879 27,0c8,66852,-0,64211 34,69227,-2 26,-2c-13,66667,0 -27,33333,0 -41,0c-4,66667,0 -9,33333,0 -14,0c-0,66667,0 -2,66667,0 -2,0c5,14623,0 29,43743,-3,56257 33,0c1,47171,1,47171 -7,3677,0,6323 -5,3c2,5,2,5 12,5,-2,5 15,0c0,75811,0,75811 -17,38021,4,79753 -19,5c-14,34946,1,79368 -28,51784,2 -43,2c-2,0 4,0 6,0c4,0 8,0 12,0c12,45349,0 24,86486,2 37,2c2,0 -4,21115,0,89443 -6,0c-7,62336,-3,81168 15,88746,-6,88746 16,-7c1,51379,-1,51379 -5,36473,-13,63527 -2,-17c2,71604,-2,71604 3,72168,14,88672 4,16c0,51131,2,04524 2,8,10819 2,6c0,-1,06743 0,-20 0,-20c0,0 -0,32751,12,67249 -1,12c-3,92066,-3,92066 1,19569,-17,40216 -6,-21c-5,07745,-2,53872 -25,34417,23,31166 -26,22c-1,2847,-2,56939 -3,11971,-14 -8,-14c-4,71405,0 1,33333,17,33333 -2,14c-3,40073,-3,40073 -1,60401,-15,802 -6,-18c-1,78885,-0,89443 -0,48507,4,05971 0,6c0,5463,2,18521 1,28314,9,28314 3,11c0,92417,0,92417 5,-20,10605 5,-23c0,-3 0,-12 0,-9c0,5,59405 0,8992,25,1008 -3,29c-4,60649,4,60649 -1,51104,-42,88963 -5,-8c-0,23218,2,32175 0,-4,66667 0,-7c0,-2,19671 -1,57706,-12,42294 0,-14c1,86443,-1,86443 1,80433,1,60867 2,2c2,83587,5,67175 9,4323,6,71615 16,10c10,89409,5,44704 35,-5,27566 35,12c0,2,172 1,28634,10,71366 0,12c-10,04298,10,04298 -40,10845,3,29718 -53,-1c-3,01159,-1,00386 2,-23,03228 2,-25c0,-3,39935 2,-13,39935 2,-10c0,8,33333 0,16,66667 0,25c0,1,37437 0,38536,-2,77073 1,-4c0,99627,-1,99253 4,80901,-18 7,-18c2,0 0,4 0,6c0,2,39602 5,32141,11,96424 7,17c0,21082,0,63246 -0,59628,1,70186 0,2c8,22627,4,11313 28,-11,95026 28,2	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628422314	7	4	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M96,85,66667c0,6,4533 21,65005,15,8792 27,19c0,13372,0,078 0,18162,4,81838 0,5c-3,67923,3,67923 -18,74731,41,68683 -20,42c-5,48119,1,3703 -14,92837,0,69054 -20,-1c-24,0811,-8,02703 -3,89367,-11,21266 2,-23c6,37399,-12,74797 -2,32439,-20,67561 11,-34c0,61971,-0,61971 2,-5 2,-5c0,0 -0,56708,2,56708 -1,3c-3,49629,3,49629 -9,70528,15,52638 -11,22c-0,58743,2,93715 -1,69953,4,39905 -3,7c-0,74536,1,49071 0,6,66667 0,5c0,-13,33102 17,75993,-23,6399 24,-33c0,11522,-0,17283 2,-6 2,-6c0,0 0,24254,2,02986 0,3c-1,75093,7,00373 -4,80172,15,60343 -8,22c-1,00864,2,01728 -4,5,74976 -4,8c0,1,37437 -1,28797,5,34386 -1,4c1,08426,-5,05986 2,53987,-10,03555 4,-15c0,29743,-1,01126 1,-4,05409 1,-3c0,3,33333 0,6,66667 0,10c0,1,66667 0,6,66667 0,5c0,-3,68279 3,92946,-20 7,-20c0,33333,0 0,0,66667 0,1c0,2,90674 -1,22666,8,90665 -2,12c-0,33333,1,33333 -2,11837,4,79884 -1,4c2,88337,-2,05955 5,49445,-9,50555 8,-7c1,74617,1,74617 -0,42643,10,27928 -1,12c-0,53748,1,61245 0,20185,6,20185 -1,5c-3,69963,-3,69963 6,14178,-18,85822 3,-22c-1,46089,-1,46089 -8,19 -8,19c0,0 3,-16,42412 3,-18c0,-4,33333 0,13 0,13c0,0 2,-12,07318 2,-9c0,1,9621 -1,12134,8,93933 1,10c5,00254,2,50127 11,29405,-11,4119 9,-16c-1,41643,-2,83287 -4,78324,2,34971 -5,3c-2,08411,6,25234 0,07403,13,7779 -2,20c-5,55786,16,67358 -12,15641,19 -30,19c-1,32416,0 -9,88971,1,11029 -11,0c-6,51286,-6,51286 9,94967,-26,94967 16,-33c1,62321,-1,62321 9,3799,-17,6201 12,-15c8,26351,8,26351 -18,72586,28,72586 -22,32c-0,7535,0,7535 -3,32598,4,67402 -4,4c-5,00135,-5,00135 11,07355,-24,03678 15,-26c0,59628,-0,29814 1,5286,-0,4714 2,0c4,42728,4,42728 -15,30387,27,60775 -17,31c-0,42164,0,84327 -1,05719,2 -2,2c-0,18282,0 2,44487,-4,53027 3,-5c3,97482,-3,36331 7,66765,-7,11177 12,-10c2,51151,-1,67434 1,13437,6,86563 -1,9c-0,73187,0,73187 -0,81494,3,81494 -2,5c-0,2357,0,2357 0,-0,66667 0,-1c0,-9,8252 0,53424,-15,65068 9,-22c0,60648,-0,45486 3,61799,-3,38201 4,-3c3,33963,3,33963 -8,23 -8,23c0,0 13,88799,-22 18,-22c0,49369,0 -3,62146,9,62146 -5,11c-0,84984,0,84984 -2,84984,3,84984 -2,3c2,18716,-2,18716 6,-10,98264 6,-14c0,-0,33333 0,0,66667 0,1c0,5,28607 -5,00665,19,00665 -9,23c-1,17851,1,17851 0,-3,33333 0,-5c0,-2,74692 2,28198,-5,12793 3,-8c0,43536,-1,74146 2,-6,79505 2,-5c0,3,68179 -3,42447,13,77083 -1,11c2,98554,-3,41205 4,7941,-7,7941 8,-11c1,58114,-1,58114 -2,45767,3,8307 -3,6c-0,7595,3,03802 -6,57082,15,71459 -10,14c-2,70557,-1,35278 -5,-5,12946 -5,-8c0,-1,11728 1,-4,68827 1,-4c0,0,95131 -14,3499,12,6501 -15,12c-1,53669,-1,53669 6,26725,-7,26725 7,-8c5,69296,-5,69296 0,1 0,1c0,0 3,25506,-5,25506 4,-6	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628432420	7	5	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M151,83,66667c11,1658,0 29,33167,4,33167 36,11c3,36732,3,36732 -5,2594,32,5188 -7,36c-2,53932,5,07864 1,5496,20,2252 -4,23c-3,00937,1,50469 -6,97241,-3,9862 -9,-5c-3,53952,-1,76976 -17,69649,-7,74122 -19,-11c-4,60633,-11,51583 1,84818,-59 11,-59c2,68988,0 -2,67222,16,50832 -3,17c-1,24035,1,86052 -4,12669,7,93147 -3,6c2,47986,-4,25118 11,66905,-14,55635 7,-13c-2,40573,0,80191 -6,05006,4,68335 -1,3c0,87009,-0,29003 6,28866,-5,71134 7,-5c2,2 -6,3,17157 -6,6c0,4,20302 10,71135,2,19243 2,8c-1,77591,1,18394 -5,50923,3,49077 -4,5c1,39237,1,39237 13,-2 13,-2c0,0 -15,8,58652 -15,10c0,2,66667 5,33333,0 8,0c10,2375,0 8,74601,7 1,7c-1,66667,0 3,33333,0 5,0c4,53382,0 16,2059,-0,7941 13,-4c-1,27757,-1,27757 -3,86278,1,95426 -4,2c-8,37235,2,79078 -19,04581,3 -28,3c-3,34996,0 6,65004,-1 10,-1c2,76398,0 4,56988,-4,21506 7,-3c3,85902,1,92951 5,21279,4 11,4c0,33333,0 0,7643,0,2357 1,0c4,38989,-4,38989 0,-21,12357 0,-26c0,-0,31169 0,-4 0,-4c0,0 1,16196,27,08098 -5,24c-3,98074,-1,99037 0,65477,-18,34523 -3,-22c-3,37111,-3,37111 -1,75737,12,05897 -2,14c-0,27735,2,2188 -2,65999,8,21007 -3,6c-1,37694,-8,95009 -1,96203,-18,0043 -3,-27c-0,25631,-2,22133 2,4 3,6c2,02022,4,04044 0,11422,10,22845 2,14c0,19886,0,39771 3,41964,-6,83928 4,-8c2,33774,-4,67548 0,38109,10,23782 3,5c1,36085,-2,7217 -2,08055,-10,91945 0,-13c0,31771,-0,31771 4,10,64882 4,13	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628436558	7	6	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M163,95,66667c0,4,66963 -6,65312,32 -10,32c-1,33333,0 0,-2,66667 0,-4c0,-4,66667 0,-9,33333 0,-14c0,-2,33333 0,64102,-9,24356 0,-7c-1,71074,5,98758 1,22718,18 -5,18c-0,37762,0 4,-10,36343 4,-12c0,-1,69967 1,-6,69967 1,-5c0,10,12062 -9,16,13221 -9,25c0,1,33333 -1,33333,4 0,4c3,85213,0 13,40558,-18,59442 14,-18c0,45931,0,45931 0,93299,15,06701 0,16c-1,30802,1,30802 -1,-12 -1,-12c0,0 -0,48514,13,02972 0,14c1,84918,3,69836 21,79254,-19,41491 22,-19c0,35547,0,71095 -0,23117,18 0,18c2,9313,0 4,54899,-9,45101 3,-11c-0,67133,-0,67133 -7,71458,14,14373 -8,15c-0,11893,0,35679 -2,55269,4,89463 -3,4c-1,77105,-3,54211 0,-13,104 0,-17c0,-1,66667 -1,66667,-5 0,-5c1,72524,0 1,9,22332 1,10c0,1,4867 0,01623,5 1,5c1,69967,0 1,-6,69967 1,-5c0,4,4455 1,38033,19,80984 -3,22c-2,1 -2,3857,-3,84997 -3,-6c-1,20268,-4,20938 -8,53772,-7,26886 -12,-9c-0,30799,-0,15399 -3,5787,-2,21065 -2,-3c1,7956,-0,8978 11,91264,-6,08736 13,-5c3,79342,3,79342 -5,64358,15,35642 -6,15c-1,46229,-1,46229 5,03836,-13,03836 6,-14	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628438026	7	7	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M120,91,66667c0,3,33333 0,6,66667 0,10	stroke
pilot0	8216-2922e40c-72e8-49bb-a18e-8db6b0519d28	1501628439184	7	8	split_22_a_8b005a01cf4ae50dab49dcee	split	22	a	8b005a01cf4ae50dab49dceef0d15b99.png	0	M132,92,66667c0,14,2197 -12,31,86866 -12,46	stroke
