gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,clickX,clickY,clickHex
1124-1,1459877676889,35,equal,target,6,92,50,2,3,distr1,289,48,50,1,1,distr2,125,26,50,3,2,41,62,49,true,91.49601437388114,9.61661862062412,#F5220A
1124-1,1459877688639,36,further,target,83,70,50,1,1,distr1,116,57,50,2,2,distr2,186,80,50,3,3,11,42,39,true,8.530854038360324,69.47823061489254,#94D926
1124-1,1459877694569,37,further,target,210,34,50,3,2,distr2,116,17,50,1,3,distr1,276,1,50,2,1,18,35,23,true,-29.444863728670914,-17.000000000000004,#547FAB
1124-1,1459877719800,38,further,target,146,11,50,3,3,distr2,301,78,50,2,1,distr1,96,21,50,1,2,12,36,71,true,-9.119413298105458,6.151121938178216,#718E7E
1124-1,1459877729047,39,closer,target,20,10,50,3,2,distr2,337,19,50,1,3,distr1,243,5,50,2,1,12,16,16,true,9.396926207859085,3.420201433256687,#8C7B73
1124-1,1459877735759,40,equal,target,27,28,50,3,1,distr2,131,12,50,2,3,distr1,163,98,50,1,2,48,27,30,true,24.9481826772743,12.711733992707309,#A37C5C
1124-1,1459877745055,41,closer,target,241,57,50,2,1,distr1,267,52,50,3,3,distr2,279,77,50,1,2,9,14,7,true,-27.6341483540412,-49.85332330694556,#3937C8
1124-1,1459877764335,42,closer,distr2,178,31,50,1,1,distr1,188,15,50,2,3,target,171,42,50,3,2,17,6,12,false,-30.98111563759197,1.0818843977775354,#58A7A4
1124-1,1459877773943,43,equal,target,245,82,50,3,1,distr1,246,8,50,2,2,distr2,317,61,50,1,3,30,28,25,true,-34.65469746273733,-74.31723853700531,#2817E8
1124-1,1459877785822,44,equal,target,159,24,50,1,1,distr2,149,78,50,2,3,distr1,262,5,50,3,2,28,23,41,true,-22.405930235932843,8.600830789087205,#619E89
1124-1,1459877793597,45,equal,target,185,8,50,2,2,distr1,82,94,50,3,1,distr2,278,73,50,1,3,42,23,103,true,-7.969557584733964,-0.6972459419812636,#75888A
1124-1,1459877814455,46,equal,target,167,10,50,1,1,distr2,348,99,50,2,2,distr1,131,98,50,3,3,38,44,91,true,-9.743700647852352,2.249510543438652,#738C87
1124-1,1459877825950,47,equal,target,18,84,50,1,1,distr2,142,51,50,3,2,distr1,193,25,50,2,3,43,65,32,true,79.88874736879289,25.957427527495582,#EB5514
1124-1,1459877838255,48,closer,target,149,48,50,3,1,distr2,166,77,50,1,2,distr1,142,95,50,2,3,17,11,17,true,-41.14403043370138,24.721827595682612,#42BD7D
1124-1,1459877853389,49,closer,target,121,24,50,2,2,distr2,100,28,50,3,1,distr1,87,10,50,1,3,13,5,13,true,-12.360913797841302,20.572015216850694,#619E62
1124-1,1459877868045,50,equal,target,63,62,50,2,3,distr2,161,2,50,1,1,distr1,18,98,50,3,2,51,35,33,true,28.147410983851906,55.242404499678806,#C7CF30
8235-6,1459877229621,1,further,target,105,56,50,1,1,distr2,227,79,50,2,2,distr1,71,67,50,3,3,14,71,90,true,-14.493866525741169,54.09184627218782,#5CC738
8235-6,1459877241811,2,equal,target,116,35,50,2,1,distr1,65,75,50,3,2,distr2,327,31,50,1,3,23,66,70,true,-15.342990137617713,31.457791620470843,#59AC53
8235-6,1459877249756,3,equal,target,8,61,50,3,2,distr2,109,65,50,1,1,distr1,285,65,50,2,3,39,72,99,true,60.40635219323579,8.489559158563992,#CD4632
8235-6,1459877257613,4,equal,target,52,3,50,1,1,distr2,209,73,50,2,3,distr1,319,71,50,3,2,34,30,43,true,1.846984425976975,2.3640322608201663,#83827C
8235-6,1459877283191,5,closer,target,21,33,50,3,3,distr2,20,10,50,1,2,distr1,350,25,50,2,1,17,12,17,true,30.808154074407657,11.826142334994909,#AA7355
8235-6,1459877293890,6,equal,target,228,30,50,1,1,distr2,179,12,50,3,2,distr1,322,98,50,2,3,35,26,25,true,-20.073918190765745,-22.29434476432183,#5969A6
8235-6,1459877307724,7,closer,target,298,0,50,3,1,distr2,348,12,50,1,2,distr1,227,21,50,2,3,17,14,19,true,0,0,#808080
8235-6,1459877330182,8,closer,target,164,84,50,3,1,distr1,108,54,50,1,3,distr2,120,40,50,2,2,18,19,6,true,-80.74598245881879,23.153537888627934,#14EBB1
8235-6,1459877341290,9,further,target,51,33,50,3,3,distr2,335,41,50,1,2,distr1,72,49,50,2,1,14,49,66,true,20.767572904644638,25.64581672808004,#AA9D55
8235-6,1459877386798,10,closer,distr2,43,0,50,2,2,distr1,179,16,50,3,3,target,106,6,50,1,1,11,10,15,false,0,0,#808080
8235-6,1459877399936,11,closer,target,90,54,50,2,1,distr1,74,23,50,3,2,distr2,95,26,50,1,3,15,13,5,true,3.3065463576978537e-15,54,#80C43B
8235-6,1459877412931,12,equal,target,47,39,50,1,3,distr1,231,3,50,2,1,distr2,320,24,50,3,2,29,47,21,true,26.59793604243744,28.522794363147646,#B19C4E
8235-6,1459877422020,13,equal,target,14,53,50,1,2,distr2,53,15,50,2,3,distr1,138,67,50,3,1,65,29,28,true,51.425673492627816,12.82186046678239,#C35B3C
8235-6,1459877431485,14,closer,target,316,3,50,3,1,distr2,215,31,50,2,2,distr1,253,16,50,1,3,15,18,13,true,2.1580194010159524,-2.0839751113769927,#837C81
8235-6,1459877443841,15,further,target,214,20,50,2,3,distr1,181,20,50,3,2,distr2,168,84,50,1,1,18,40,26,true,-16.580751451100838,-11.183858069414933,#667C99
8235-6,1459877454170,16,further,target,254,40,50,1,1,distr1,221,60,50,2,3,distr2,134,39,50,3,2,13,55,54,true,-11.025494232679955,-38.450467837532756,#644DB3
8235-6,1459877472016,17,further,target,337,59,50,1,3,distr1,317,67,50,2,1,distr2,43,43,50,3,2,12,49,58,true,54.30978635369397,-23.053136580867157,#CB346E
8235-6,1459877494483,18,closer,target,138,55,50,3,2,distr1,83,27,50,1,3,distr2,162,35,50,2,1,15,15,17,true,-40.87296540125667,36.802183349737206,#39C663
8235-6,1459877515389,19,closer,target,101,80,50,3,2,distr2,96,57,50,2,3,distr1,138,71,50,1,1,8,7,9,true,-15.264719630123585,78.53017467581311,#5AE619
8235-6,1459877534591,20,closer,target,276,73,50,1,3,distr1,292,45,50,3,1,distr2,316,81,50,2,2,10,19,12,true,7.630577818538668,-72.60009836188395,#9222DD
8235-6,1459877566880,21,further,target,6,68,50,3,2,distr2,33,74,50,1,3,distr1,348,63,50,2,1,13,27,37,true,67.62748888504258,7.107935502200436,#D63A29
8235-6,1459877599853,22,further,target,285,30,50,2,3,distr1,298,56,50,3,2,distr2,163,96,50,1,1,10,59,62,true,7.764571353075609,-28.977774788672054,#9359A6
8235-6,1459877614379,23,closer,target,126,48,50,2,3,distr1,165,98,50,1,2,distr2,153,70,50,3,1,19,10,10,true,-28.213692110038707,38.83281572999748,#42BD4F
8235-6,1459877627085,24,closer,target,299,53,50,2,2,distr1,300,29,50,1,1,distr2,286,35,50,3,3,8,8,5,true,25.694909873055877,-46.35484447838797,#C13CC3
8235-6,1459877648648,25,closer,target,339,13,50,2,2,distr2,6,13,50,3,3,distr1,357,52,50,1,1,19,6,19,true,12.13654554446362,-4.65878334408891,#906F7B
8235-6,1459877672422,26,closer,target,67,16,50,2,3,distr1,130,31,50,3,1,distr2,76,32,50,1,2,15,10,12,true,6.2516980558283795,14.728077655239046,#8F946B
8235-6,1459877685079,27,further,target,254,20,50,3,2,distr1,248,46,50,1,3,distr2,290,99,50,2,1,15,23,22,true,-5.512747116339978,-19.225233918766378,#726699
8235-6,1459877700345,28,equal,target,94,24,50,2,3,distr2,115,81,50,3,1,distr1,169,76,50,1,2,23,23,23,true,-1.674155369859008,23.94153720623578,#7B9E61
8235-6,1459877723056,29,further,target,238,64,50,2,3,distr2,32,94,50,1,2,distr1,238,50,50,3,1,5,67,63,true,-33.91483291092512,-54.275078154011254,#2E33D1
8235-6,1459877730867,30,equal,target,191,5,50,3,2,distr2,4,19,50,2,3,distr1,82,78,50,1,1,40,24,54,true,-4.90813591723832,-0.9540449768827236,#798486
8235-6,1459877743729,31,further,target,250,35,50,3,1,distr1,265,54,50,1,3,distr2,355,72,50,2,2,8,38,39,true,-11.9707050163984,-32.88924172750679,#6253AC
8235-6,1459877751978,32,further,target,162,79,50,2,1,distr2,51,50,50,3,2,distr1,97,68,50,1,3,18,32,22,true,-75.13346478731712,24.412342555620853,#1BE4A8
8235-6,1459877761004,33,closer,target,88,50,50,2,2,distr1,138,58,50,3,3,distr2,150,79,50,1,1,11,15,6,true,1.744974835125054,49.969541350954785,#84BF40
8235-6,1459877789997,34,further,target,128,80,50,3,2,distr2,8,23,50,2,3,distr1,100,88,50,1,1,5,59,59,true,-49.25291802605266,63.04086028853776,#19E635
8235-6,1459877807554,35,further,target,148,32,50,3,2,distr2,359,1,50,2,3,distr1,160,82,50,1,1,17,27,37,true,-27.137539077005634,16.957416455462557,#57A87D
8235-6,1459877823236,36,equal,target,58,52,50,1,2,distr1,350,6,50,3,3,distr2,209,62,50,2,1,37,64,26,true,27.555801740126654,44.098501000134156,#C2BD3D
8235-6,1459877831685,37,equal,target,143,17,50,2,2,distr1,6,40,50,3,1,distr2,327,87,50,1,3,45,61,22,true,-13.576803670803978,10.230855393584818,#6A957A
8235-6,1459877843586,38,closer,target,195,51,50,1,1,distr1,193,95,50,3,3,distr2,194,78,50,2,2,11,6,5,true,-49.262217140742486,-13.19977130022856,#3EA0C1
8235-6,1459877853451,39,equal,target,101,89,50,2,1,distr2,277,90,50,1,3,distr1,16,14,50,3,2,49,109,36,true,-16.982000588512488,87.3648193268421,#56F10E
8235-6,1459877868261,40,closer,target,105,78,50,2,3,distr2,147,84,50,1,1,distr1,76,89,50,3,2,11,9,18,true,-20.187885517996627,75.34221445054733,#4EE31C
8235-6,1459877875847,41,equal,target,340,64,50,2,1,distr1,251,7,50,1,3,distr2,64,18,50,3,2,27,49,31,true,60.14032773029814,-21.88928917284279,#D12E64
8235-6,1459877885600,42,closer,target,71,64,50,3,2,distr2,107,28,50,1,3,distr1,130,67,50,2,1,16,19,15,true,20.836361885258032,60.51318883835627,#B3D12E
8235-6,1459877895321,43,further,target,231,32,50,3,1,distr1,206,39,50,1,2,distr2,354,47,50,2,3,15,34,44,true,-20.13825251359481,-24.868670766623058,#5763A8
8235-6,1459877903219,44,equal,target,125,96,50,1,1,distr2,237,49,50,2,3,distr1,12,77,50,3,2,79,75,48,true,-55.063337889700435,78.6385962517432,#05FA1A
8235-6,1459877911419,45,further,target,1,42,50,2,2,distr1,352,11,50,1,1,distr2,126,82,50,3,3,17,77,55,true,41.993603196568436,0.7330010703659074,#B54C4A
8235-6,1459877919540,46,equal,target,285,33,50,3,3,distr2,355,29,50,2,2,distr1,161,58,50,1,1,52,22,61,true,8.54102848838317,-31.87555226753926,#9555AA
8235-6,1459877950282,47,further,target,136,13,50,3,3,distr1,99,19,50,1,1,distr2,359,87,50,2,2,7,51,54,true,-9.351417404402467,9.030558815966963,#6F9078
8235-6,1459877968068,48,further,target,164,11,50,3,2,distr2,295,47,50,1,1,distr1,129,11,50,2,3,6,31,38,true,-10.573878655321508,3.0320109139869915,#718E86
8235-6,1459877976405,49,equal,target,16,68,50,2,1,distr1,216,80,50,1,2,distr2,280,72,50,3,3,48,46,25,true,65.36579532380568,18.743340195555945,#D65729
8235-6,1459878000124,50,equal,target,130,36,50,2,1,distr2,279,99,50,1,2,distr1,320,96,50,3,3,84,57,22,true,-23.14035394871542,27.577599952283208,#52AD61
2007-2,1459877283231,1,further,target,96,79,50,2,3,distr1,139,94,50,1,1,distr2,251,75,50,3,2,8,79,78,true,-8.25774859814463,78.56722973409359,#6BE41B
2007-2,1459877294568,2,closer,target,191,3,50,1,3,distr2,309,34,50,3,1,distr1,281,40,50,2,2,18,16,9,true,-2.944881550342992,-0.5724269861296342,#7C8283
2007-2,1459877304292,3,equal,target,32,8,50,2,3,distr1,110,76,50,1,1,distr2,355,28,50,3,2,38,22,69,true,6.784384769251408,4.239354113865639,#8A8075
2007-2,1459877311720,4,equal,target,168,4,50,2,2,distr2,139,81,50,1,1,distr1,245,58,50,3,3,35,35,73,true,-3.9125904029352228,0.8316467632710373,#7A8583
2007-2,1459877347896,5,further,target,5,39,50,1,1,distr1,353,61,50,2,2,distr2,303,95,50,3,3,8,33,31,true,38.85159322557808,3.3990739671586683,#B1564E
2007-2,1459877355275,6,closer,target,295,4,50,3,1,distr1,356,29,50,2,3,distr2,5,24,50,1,2,19,16,5,true,1.6904730469627984,-3.6252311481465993,#847A85
2007-2,1459877368195,7,equal,target,335,26,50,3,1,distr2,357,87,50,1,3,distr1,225,37,50,2,2,27,26,44,true,23.5640024629529,-10.98807480525818,#A15E7A
2007-2,1459877375541,8,equal,target,271,27,50,1,2,distr2,137,11,50,3,1,distr1,31,86,50,2,3,50,34,37,true,0.4712149738066445,-26.995887769222563,#815DA2
2007-2,1459877382680,9,further,target,257,75,50,3,3,distr2,26,14,50,2,1,distr1,282,71,50,1,2,12,43,39,true,-16.871329075789895,-73.07775485889263,#5620DF
2007-2,1459877401040,10,closer,target,316,60,50,3,1,distr2,301,18,50,1,3,distr1,306,64,50,2,2,5,14,15,true,43.160388020319054,-41.67950222753986,#CC33A3
2007-2,1459877412097,11,further,target,225,21,50,3,3,distr2,77,32,50,1,2,distr1,289,21,50,2,1,16,46,57,true,-14.8492424049175,-14.849242404917497,#65729A
2007-2,1459877434731,12,closer,target,96,55,50,2,2,distr1,118,57,50,1,1,distr2,76,22,50,3,3,5,16,19,true,-5.7490654797209455,54.69870424525503,#71C639
2007-2,1459877445268,13,equal,target,201,80,50,1,3,distr2,155,23,50,3,1,distr1,95,73,50,2,2,62,31,27,true,-74.68643411977614,-28.669435963624036,#199EE6
2007-2,1459877465407,14,closer,target,210,46,50,3,1,distr2,215,14,50,2,3,distr1,232,51,50,1,2,17,11,17,true,-39.837168574084174,-23.000000000000004,#457FBA
2007-2,1459877488011,15,further,target,225,15,50,2,3,distr2,160,65,50,1,1,distr1,185,9,50,3,2,15,40,28,true,-10.606601717798215,-10.606601717798211,#6C7693
2007-2,1459877494760,16,equal,target,349,39,50,2,2,distr1,249,52,50,1,1,distr2,155,39,50,3,3,32,62,54,true,38.28346015445889,-7.441550819685242,#B14E60
2007-2,1459877516335,17,closer,target,46,86,50,2,1,distr2,58,49,50,1,3,distr1,65,86,50,3,2,19,13,13,true,59.74061985947377,61.86322282912399,#EDBA12
2007-2,1459877530370,18,closer,target,85,34,50,3,3,distr2,161,53,50,1,1,distr1,106,29,50,2,2,6,18,15,true,2.9632952534203767,33.87061973511935,#87AB54
2007-2,1459877539654,19,equal,target,265,31,50,3,2,distr1,86,52,50,1,1,distr2,223,3,50,2,3,75,21,35,true,-2.701828025177406,-30.882035640844112,#7958A7
2007-2,1459877558644,20,closer,distr2,84,13,50,1,2,distr1,47,3,50,3,3,target,338,2,50,2,1,5,19,13,false,1.358870022479495,12.928784639787553,#83906F
2007-2,1459877570759,21,equal,target,155,77,50,2,1,distr2,241,5,50,1,3,distr1,323,79,50,3,2,92,40,27,true,-69.78569960182205,32.541606154033865,#1DE290
2007-2,1459877577541,22,equal,target,117,81,50,1,2,distr1,4,14,50,3,1,distr2,55,60,50,2,3,55,24,40,true,-36.77323047890329,72.1715284592578,#23E718
2007-2,1459877588638,23,further,distr1,146,12,50,3,3,distr2,75,96,50,2,2,target,140,23,50,1,1,9,32,36,false,-9.9484508706605,6.710314841648962,#708F7D
2007-2,1459877602066,24,closer,target,251,36,50,1,1,distr1,288,39,50,2,3,distr2,291,58,50,3,2,13,16,6,true,-11.720453560457639,-34.038668721575405,#6252AD
2007-2,1459877615283,25,closer,target,314,66,50,3,1,distr1,279,99,50,1,2,distr2,294,57,50,2,3,16,7,10,true,45.847452450293815,-47.47642682235097,#D42BAC
2007-2,1459877639691,26,closer,target,75,17,50,3,2,distr2,102,14,50,1,3,distr1,208,0,50,2,1,18,5,18,true,4.399923766742853,16.42073904691416,#8A956A
2007-2,1459877648129,27,further,target,222,90,50,1,1,distr2,293,86,50,3,2,distr1,231,46,50,2,3,7,24,26,true,-66.88303429296548,-60.22175457229724,#0D52F2
2007-2,1459877655279,28,equal,target,254,4,50,2,1,distr2,166,95,50,1,2,distr1,318,99,50,3,3,29,42,66,true,-1.1025494232679955,-3.8450467837532756,#7D7A85
2007-2,1459877668950,29,further,distr1,232,5,50,1,2,target,269,10,50,2,1,distr2,177,66,50,3,3,9,42,34,false,-3.0783073766282905,-3.9400537680336107,#797B86
2007-2,1459877676752,30,equal,target,5,39,50,1,3,distr1,309,27,50,3,2,distr2,198,65,50,2,1,23,50,45,true,38.85159322557808,3.3990739671586683,#B1564E
2007-2,1459877687999,31,closer,target,190,48,50,1,1,distr2,207,25,50,2,3,distr1,176,20,50,3,2,10,16,17,true,-47.27077214458598,-8.335112528012662,#42A8BD
2007-2,1459877694496,32,equal,target,148,69,50,1,1,distr1,227,40,50,3,2,distr2,18,82,50,2,3,56,67,47,true,-58.515318634793395,36.564429232091136,#28D77A
2007-2,1459877728448,33,further,target,167,55,50,1,1,distr2,236,78,50,3,2,distr1,176,56,50,2,3,7,60,57,true,-53.59035356318793,12.372307988912587,#39C6A7
2007-2,1459877744992,34,closer,target,64,20,50,2,3,distr1,80,39,50,3,2,distr2,103,54,50,1,1,11,19,9,true,8.76742293578155,17.97588092598334,#969966
2007-2,1459877752447,35,equal,target,188,58,50,1,1,distr1,112,42,50,2,2,distr2,271,20,50,3,3,36,39,48,true,-57.43554798701108,-8.0720398556838,#36B6C9
2007-2,1459877759454,36,equal,target,122,11,50,2,2,distr1,159,78,50,3,3,distr2,11,68,50,1,1,26,45,71,true,-5.829111906565252,9.328529057720687,#718E72
2007-2,1459877775083,37,further,target,253,4,50,1,1,distr2,95,70,50,3,2,distr1,352,13,50,2,3,13,42,53,true,-1.1694868188909484,-3.8252190238521413,#7D7A85
2007-2,1459877789093,38,closer,target,157,19,50,1,1,distr1,149,8,50,2,3,distr2,100,29,50,3,2,8,15,18,true,-17.489592215596364,7.423891441296202,#679885
2007-2,1459877815471,39,closer,target,131,57,50,2,2,distr2,152,89,50,3,3,distr1,114,69,50,1,1,6,11,11,true,-37.39536465245891,43.01844607269801,#37C851
2007-2,1459877831782,40,closer,target,232,9,50,3,2,distr2,205,24,50,1,3,distr1,224,32,50,2,1,13,13,11,true,-5.540953277930923,-7.092096782460499,#74778B
2007-2,1459877843049,41,further,target,349,46,50,2,2,distr2,218,85,50,3,1,distr1,338,19,50,1,3,13,37,30,true,45.15485043859254,-8.777213787321054,#BA455A
2007-2,1459877852709,42,further,target,279,30,50,3,2,distr1,325,16,50,1,3,distr2,104,69,50,2,1,14,83,64,true,4.69303395120692,-29.630650217854132,#8B59A6
2007-2,1459877859811,43,further,target,189,31,50,2,2,distr2,39,47,50,3,3,distr1,27,1,50,1,1,19,36,24,true,-30.61833855844927,-4.849468416247152,#589BA7
2007-2,1459877868956,44,further,target,263,81,50,2,1,distr1,225,92,50,1,2,distr2,176,96,50,3,3,9,64,60,true,-9.871416815816922,-80.3962382829471,#6718E7
2007-2,1459877875648,45,equal,target,316,40,50,3,2,distr2,238,14,50,2,3,distr1,26,47,50,1,1,39,21,35,true,28.773592013546036,-27.786334818359904,#B34D97
2007-2,1459877887465,46,further,target,217,74,50,3,2,distr2,328,0,50,2,3,distr1,242,25,50,1,1,14,28,23,true,-59.09902774349967,-44.53431171325158,#2169DE
2007-2,1459877898044,47,equal,target,218,32,50,1,3,distr2,189,95,50,3,1,distr1,279,61,50,2,2,24,32,53,true,-25.216344115415104,-19.701167210421062,#5775A8
2007-2,1459877908031,48,further,target,71,7,50,3,1,distr1,53,17,50,1,2,distr2,90,90,50,2,3,8,35,32,true,2.278977081200097,6.618630029195217,#858877
2007-2,1459877915399,49,further,target,276,77,50,2,1,distr2,331,92,50,1,3,distr1,237,59,50,3,2,14,28,37,true,8.04869167160928,-76.57818594335706,#931DE2
2007-2,1459877926493,50,closer,target,168,30,50,3,1,distr2,129,20,50,2,2,distr1,79,12,50,1,3,17,11,10,true,-29.34442802201417,6.23735072453278,#59A696
6719-f,1459877353645,1,equal,target,79,83,50,3,3,distr1,37,20,50,1,1,distr2,262,96,50,2,2,35,105,53,true,15.837146616253229,81.47505622615611,#A6E916
6719-f,1459877361073,2,equal,target,25,21,50,1,2,distr1,255,86,50,3,3,distr2,13,88,50,2,1,47,22,52,true,19.03246352776965,8.874983496554687,#9A7B65
6719-f,1459877375668,3,closer,distr2,98,21,50,3,2,distr1,133,35,50,2,3,target,75,19,50,1,1,14,6,9,false,-2.9226351201613725,20.795629443572977,#789A65
6719-f,1459877382161,4,equal,target,225,53,50,3,1,distr1,34,44,50,2,3,distr2,151,71,50,1,2,52,58,42,true,-37.47665940288703,-37.476659402887016,#3C5EC3
6719-f,1459877398001,5,closer,target,82,19,50,1,3,distr2,154,54,50,3,1,distr1,82,36,50,2,2,10,18,17,true,2.644288918241244,18.815093306089835,#869867
6719-f,1459877407575,6,further,target,166,89,50,1,2,distr2,46,36,50,3,3,distr1,144,49,50,2,1,14,36,27,true,-86.35631963856369,21.531048708370427,#0EF1BC
6719-f,1459877416451,7,further,target,304,50,50,1,3,distr2,245,78,50,2,1,distr1,313,38,50,3,2,6,25,26,true,27.95964517353735,-41.45187862775208,#BF40B7
