iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477864002	52	far_14_a_4fdcd44fd622400a	speaker	no arms	5477	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477895439	53	split_29_a_b8fe0dd70ba	speaker	5 slots on the back	10758	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477947184	54	far_135_a_61950eabab269b5c530	speaker	two skinny legs	9967	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478006568	55	split_130_a_8a21b853c8de77f0	speaker	looks like a person	10227	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478032301	56	close_59_a_e4931ffa06d7b05c	speaker	rounded back	5159	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478064301	57	split_25_a_3bb2201ba3b87095	speaker	pillows on the seat	5363	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478085309	58	close_74_a_2dc5055b8d90	speaker	no arms two legs	4667	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478125800	59	split_66_a_a14c7700	speaker	sloped chair	2728	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478193162	60	close_134_a_11dba3a8d7b7210f5ff6	speaker	rounded back	16193	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478238444	61	far_91_a_f90dab51bec2bcd1a3340564b56a	speaker	circular bottom no pillow	16264	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478283869	62	close_50_a_f550b5413eb040c2	speaker	back looks like a tombstone	6791	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478351386	63	close_28_a_c795	speaker	square bottom	4248	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478372000	64	close_70_a_99e4	speaker	rippled back	2956	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478384011	65	far_128_a_faca91ff3f9e2b93a87dbaf2	speaker	tallest chair	2788	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478440028	66	far_23_a_3c81fab5678a38723272	speaker	skinny legs, has a back and seat	19552	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478482198	67	split_7_a_64c80a33436b8a84541e733f	speaker	low to the ground no slats	12188	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478501963	68	far_102_a_9e65	speaker	rolling chair	3468	chatMessage
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478526540	69	split_113_a_3e1e1070ed7a	speaker	slopped double bottom	10219	chatMessage
