iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479162584	57	far_116_a_5e89f5cc83455362	speaker	best guess then	6840	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479185026	57	far_116_a_5e89f5cc83455362	listener	wont let me click anything	3676	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479194944	57	far_116_a_5e89f5cc83455362	listener	that is real frustrating 12 rounds from the end	8008	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479197233	57	far_116_a_5e89f5cc83455362	speaker	are you serious :(	7726	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479203288	57	far_116_a_5e89f5cc83455362	speaker	f**k	2647	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479264481	57	far_116_a_5e89f5cc83455362	speaker	still can not click anything?	8120	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479269224	57	far_116_a_5e89f5cc83455362	listener	nope	958	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479288144	57	far_116_a_5e89f5cc83455362	speaker	Im gsending a message and screen shot to them	14432	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479302399	57	far_116_a_5e89f5cc83455362	listener	ok i will as well	3110	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479511067	57	far_116_a_5e89f5cc83455362	listener	did you happen to grab the email before this part of the hit started, or are you sending through mturk	17171	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479525283	57	far_116_a_5e89f5cc83455362	speaker	I just sent through Mturk	7568	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479577158	57	far_116_a_5e89f5cc83455362	listener	thats what i did as well	2707	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479585858	57	far_116_a_5e89f5cc83455362	speaker	This has taken too long to begin with, bad hits all day lol	19424	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479656554	57	far_116_a_5e89f5cc83455362	listener	agreed	782	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479670220	57	far_116_a_5e89f5cc83455362	speaker	 Qualification:        Special Compensation 76287346287582764823 for user **************** Requester:            Sketchloop Admin	19246	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479678124	57	far_116_a_5e89f5cc83455362	speaker	Just sent me this	5224	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479752642	57	far_116_a_5e89f5cc83455362	listener	wow that was pretty quick	3456	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479755562	57	far_116_a_5e89f5cc83455362	listener	okay thanks	2512	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479792627	57	far_116_a_5e89f5cc83455362	listener	have a good day! Sorry we couldnt finish	7168	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479794018	57	far_116_a_5e89f5cc83455362	speaker	no way to submit the whatever they sent fml	13718	chatMessage
pilot1	9638-4da2d331-840a-4136-9a0c-185b886b458d	1500479810730	57	far_116_a_5e89f5cc83455362	listener	i got a separate email saying they would put up a hit	9816	chatMessage
