iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566895415	15	close_4_a_38b5f764afc9d28f200a	speaker	thinnest legs	1927	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566908465	16	close_66_a_a14c7700cfc99b03ca69	speaker	wheel chair	2073	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566937242	17	close_60_a_6223f3849d57154b5ecb	speaker	thinnest legs and crooked back part	14341	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566969850	18	close_59_a_e4931ffa06d7b05cb04c	speaker	arch design on the back park	6604	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566973950	18	close_59_a_e4931ffa06d7b05cb04c	speaker	like rainbow	1797	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502566991821	18	close_59_a_e4931ffa06d7b05cb04c	speaker	back part	2441	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567023456	19	close_129_a_d5e1c6d3e6ce16ca8f5b	speaker	sorry about the other one. circle back part	7319	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567042234	19	close_129_a_d5e1c6d3e6ce16ca8f5b	speaker	circle	5428	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567088937	21	close_134_a_11dba3a8d7b7210f5ff6	speaker	hmm	579	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567098365	21	close_134_a_11dba3a8d7b7210f5ff6	speaker	it is circular on the back	5985	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567136054	22	close_30_a_313bfbd7bc2d516e14d7	speaker	this one is hard	3064	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567148782	22	close_30_a_313bfbd7bc2d516e14d7	speaker	it has the flap going down on the seat part	9520	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567159178	22	close_30_a_313bfbd7bc2d516e14d7	speaker	slanted legs on the back	5253	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567168006	22	close_30_a_313bfbd7bc2d516e14d7	listener	the flap that is kinda hanging off?	8007	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567178274	22	close_30_a_313bfbd7bc2d516e14d7	speaker	yeah, and it has an opening on the back	5951	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567199584	23	close_128_a_faca91ff3f9e2b93a87d	speaker	tall legs that for the arm part	7272	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567203928	23	close_128_a_faca91ff3f9e2b93a87d	speaker	form	1046	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567221718	24	close_18_a_8e0832b4ee38c9743b8d	speaker	the toilet	2082	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567265037	25	close_27_a_7b5b032a2cddeebc54d7	speaker	no pipe, wider than the other, more boxy	20994	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567284324	26	close_118_a_b3e4c494a862986b9226	speaker	looks like an open chest	4247	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567306949	27	close_57_a_1055f78d441d170c4f34	speaker	curvey back legs	5746	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567334476	28	close_39_a_20b36bbb42d36e0771d	speaker	has a weird pipe thing in the middle, on the bottom	11099	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567363352	29	close_64_a_2a1184b04dd8f30e3e9	speaker	Thickest legs, no circular top, boxy top	9629	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567400280	29	close_64_a_2a1184b04dd8f30e3e9	listener	The one that looks like it has a sheet of metal as the seat ?	15210	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567407465	29	close_64_a_2a1184b04dd8f30e3e9	speaker	yeah	1489	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567428844	30	close_2_a_46c7367eede2d9c5ca2e	speaker	The longest one with thin legs, no pillows	9725	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567481492	31	close_70_a_99e4c4b39b75a06b30e0	speaker	wide seat, no hole in seat, has a back part with lines	31043	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567506852	32	close_35_a_3853339519aca1bdfcd4	speaker	Looks like a T	4186	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567537174	33	close_109_a_44ddb3d46266bb0ffeba	speaker	The one with a gap on the back, slanted back legs	11411	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567569857	34	close_67_a_d3f31fd0fc99f45e8b3f	speaker	Has the two boards on the top but they don't hang off	10865	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567607225	35	close_58_a_6cf3b41688dfc4b4707c	speaker	Has arms, has a slanted part on the front that hangs way off	13200	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567632867	36	close_120_a_41852b57b492559eb361	speaker	Flat box back part, no gaps	5581	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567661140	37	close_130_a_8a21b853c8de77f0c868	speaker	looks like a lego character	9622	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567685526	38	close_121_a_91cf38c4b99d75374fa7	speaker	has the three holes on the top	12914	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567709136	39	close_101_a_9c7c3478edebfc1031d3	speaker	The one with a lot of gaps and crooked legs	10668	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567735862	40	close_89_a_537924063294eb5f46ed	speaker	Flat boxy back part with the thickest legs	11483	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567767374	41	close_71_a_22cc9b68e67339738d2d	speaker	looks like it has cupholders on the arm parts	11357	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567784933	42	close_22_a_8b005a01cf4ae50dab49	speaker	like sitting inside a box	3775	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567805157	43	close_98_a_c04c5b7d68b4e6481a6	speaker	diamond shapes on back part	5108	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567826603	44	close_138_a_67d9afec46e20fd279c4	speaker	The leg rest is up	9126	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567849710	45	close_91_a_f90dab51bec2bcd1a334	speaker	hmm	553	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567877538	45	close_91_a_f90dab51bec2bcd1a334	speaker	it has white spots on the chair, circular bottom, no gap	19917	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567891958	45	close_91_a_f90dab51bec2bcd1a334	speaker	wait	1288	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567902798	45	close_91_a_f90dab51bec2bcd1a334	speaker	the top part is not straigt	8894	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567906924	45	close_91_a_f90dab51bec2bcd1a334	listener	the one with dented top?	7390	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567909646	45	close_91_a_f90dab51bec2bcd1a334	speaker	yeah	550	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567935407	46	close_95_a_4eed9ad9465482d543b9	speaker	top part isn't straight, thinnest legs	12994	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567953811	47	close_48_a_8d4efa9893f7e49b3a85	speaker	big hole	1252	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502567986274	48	close_24_a_d9a1f2e7290cd2c3baab	speaker	thick and boxy, straight top part, thick legs	21834	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568007149	49	close_28_a_c79532846cee59c35a45	speaker	boxy one	1850	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568014578	49	close_28_a_c79532846cee59c35a45	speaker	flat	907	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568050478	49	close_28_a_c79532846cee59c35a45	listener	Im not sure why its not loading for me	4719	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568059265	49	close_28_a_c79532846cee59c35a45	speaker	hmm	603	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568073096	49	close_28_a_c79532846cee59c35a45	speaker	can you pick one at random?	4646	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568090053	49	close_28_a_c79532846cee59c35a45	listener	no there nothing there at all	6286	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568111127	49	close_28_a_c79532846cee59c35a45	listener	Just a white blank box	6039	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568120453	49	close_28_a_c79532846cee59c35a45	speaker	can you click on it?	3475	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568124177	49	close_28_a_c79532846cee59c35a45	listener	no	582	chatMessage
close_only	4004-7a0adbf7-3d5b-4ffd-aac0-36234d417776	1502568138949	49	close_28_a_c79532846cee59c35a45	speaker	this sucks	1449	chatMessage
