iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413154062	27	split_29_a_b8fe0dd70bae3a9dba7a8c9ac8a	speaker	the one with the slatted back that is MORE of a T-shape	13204	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413175059	28	split_84_a_5402eecc67e489502fa77440dcb93214	speaker	the very very strange one that looks like jabba the hut	9869	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413184491	29	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	listener	lol	885	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413194512	29	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	speaker	lol	8183	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413198356	29	far_122_a_2cb0ac27f1cdb3f0b2db0181fdb9	speaker	the one with the desk	3127	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413209152	30	far_27_a_7b5b032a2cddeebc54d7082b3482	speaker	toilet	1257	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413232699	31	split_62_a_93ee27f70b593cee7b11ae648ea92233	speaker	the one with the tall back that is straight, not curved	13875	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413260857	32	close_9_a_ee445cf3710af7e21548fc89657a4fac	speaker	perfect l shape & no feet or arms	12086	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413265441	32	close_9_a_ee445cf3710af7e21548fc89657a4fac	speaker	l = "L"	2784	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413283976	33	close_86_a_58f44c0057ae64b525633180ba76	speaker	sorry	832	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413295503	33	close_86_a_58f44c0057ae64b525633180ba76	speaker	hmmm	8438	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413296150	33	close_86_a_58f44c0057ae64b525633180ba76	speaker	ok	278	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413297630	33	close_86_a_58f44c0057ae64b525633180ba76	listener	my bad	50578	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413313279	33	close_86_a_58f44c0057ae64b525633180ba76	speaker	not the wooden folding chair and NOT the one with the more dramatic dip in the middle of the back	15934	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413340314	34	split_13_a_fb9f11f128e006d2498725b9a1405ebb	speaker	the chinese armchair	4559	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413364905	35	far_30_a_313bfbd7bc2d516e14d782de5388fe8c	speaker	the simple one with an H base	17353	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413387273	36	split_24_a_d9a1f2e7290cd2c3baab0c715904	speaker	the VERY blocky one with four legs	9743	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413410088	37	far_120_a_41852b57b492559eb36178084a593098	speaker	the modern one without the hood and NOT the office chair	10927	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413425966	38	split_57_a_1055f78d441d170c4f3443b22038d340	speaker	hmmm	624	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413433144	38	split_57_a_1055f78d441d170c4f3443b22038d340	speaker	ok, not the slatted back	5706	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413445767	38	split_57_a_1055f78d441d170c4f3443b22038d340	speaker	four legs and the BACK legs are curved	9334	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413469420	39	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	speaker	the low vanity chair with the sloped arms	11981	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413497823	40	far_89_a_537924063294eb5f46ed025f8f85e067	speaker	blocky adirondack chair 	13449	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413523109	41	far_130_a_8a21b853c8de77f0c8687ff9b0b4e4ac	speaker	the odd one that looks like a person with its arms up in the air	13575	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413544775	42	far_28_a_c79532846cee59c35a4549f761d78642	speaker	the modern one without arms	6922	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413567781	43	close_116_a_5e89f5cc834553622acd2bb62058	speaker	the one with the three pieces of wood slatted on teh back	11488	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413568990	43	close_116_a_5e89f5cc834553622acd2bb62058	speaker	the	569	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413592009	44	far_64_a_2a1184b04dd8f30e3e92f39ce48d644	speaker	the one with four legs	9097	chatMessage
pilot1	7959-d883ad88-087f-4bee-b779-fe919398a1c4	1500413613142	45	far_82_a_668c488e900c2ede62a9eaa32bfe99c4	speaker	the one that looks like an odd breakfast bar chair	9560	chatMessage
