gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421537434	4	6	cuckoo	0	M144,201.43333c0,-5.69229 -19.81312,-12.37376 -12,-28c3.46627,-6.93255 22.035,-20.965 31,-12c3.45221,3.45221 6.37091,9.37091 10,13c3,3 -3,15 0,18c4.13693,4.13693 11.8028,6.6056 15,13c8.14069,16.28138 4.58651,25.58651 17,38c3.33004,3.33004 -1.21118,7 -4,7
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421551427	4	7	cuckoo	0	M136,176.43333c7.22573,0 15.12372,-5.12372 19,-9c0.86327,-0.86327 12.07477,-1.92523 10,-4c-10.06413,-10.06413 -22.63179,7.81589 -27,10c-0.7292,0.3646 -2.84808,3.15192 -2,4c5.71695,5.71695 20.56047,-7.56047 22,-9c4.89493,-4.89493 -12.9066,2 -10,2c2.52723,0 10,-8.66006 10,-4
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421567502	5	1	beetle	0	M131,274.43333c0,-31.2467 19.77493,-58.40836 54,-47c5.46702,1.82234 14.61909,4.61909 18,8c3.10583,3.10583 7.56667,9.56667 12,14c3.25821,3.25821 -1.67798,16 4,16
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421573031	5	2	beetle	0	M138,236.43333c-9.68689,0 -7.78277,-48.21723 -2,-54c20.73975,-20.73975 53.27125,-17.45749 66,8c6.54608,13.09215 2,29.20182 2,41
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421580074	5	3	beetle	0	M129,214.43333c-5.71385,-5.71385 -5.50747,-10 -16,-10c-4.11934,0 -2.56104,2.56104 -5,5c-9.20369,9.20369 13.51589,34.51589 23,44
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421582841	5	4	beetle	0	M126,249.43333c0,-12.89209 -18.51852,1.96296 -13,13c4.01017,8.02035 19,15.68123 19,2
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421588280	5	5	beetle	0	M106,214.43333c-18.33161,0 -0.69607,18.69607 3,15c5.98781,-5.98781 0.17353,-26.17353 -14,-12c-6.25509,6.25509 9.40036,15.59964 13,12c1.65748,-1.65748 0.38841,-13.5971 -2,-13c-2.3229,0.58072 -5.37502,4.12506 -6,6c-0.12901,0.38703 0.09763,5 0,5c-1.34804,0 -2.09339,-15.28016 1,-6c0.86653,2.59959 1,4.22271 1,7c0,0.4714 -0.5286,1 -1,1c-9.16436,0 -2,-12.43403 -2,-4c0,4.85348 -2,1.96626 -2,-3c0,-9.05567 5,-0.38927 5,5
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421590904	5	6	beetle	0	M127,260.43333c-5.37501,10.75002 -19.70672,0.70672 -14,-5c2.83823,-2.83823 11.83823,5.16177 9,8c-2.54761,2.54761 -4.58019,-12.41981 -3,-14c4.5865,-4.5865 17.31375,11.89542 5,16c-7.13273,2.37758 -4.49985,-11 0,-11c4.00055,0 -1.22088,13.33736 -4,5c-2.53985,-7.61955 4,-11.24494 4,-4
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421594529	5	7	beetle	0	M133,269.43333c13.80645,0 37.8519,-13.57405 55,-5c6.84976,3.42488 28.86306,-0.13694 25,-4
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421597155	5	8	beetle	0	M146,257.43333c0,-5.13505 1,-0.50671 1,1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421599045	5	9	beetle	0	M195,253.43333c0,6.89531 -6.6388,-1 1,-1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421618181	6	1	straight	0	M97,101.43333c0,43.87625 4,87.83122 4,132c0,12.46748 -4.2797,34.44061 1,45c1.67472,3.34943 0,21.88045 0,19
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421621395	6	2	straight	0	M103,215.43333c22.77126,0 50.16684,-1 70,-1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421623755	6	3	straight	0	M173,214.43333c0,28.41397 -2,58.38935 -2,84
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421626252	6	4	straight	0	M105,244.43333c19.47752,0 42.43813,-1 60,-1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421630179	6	5	straight	0	M106,281.43333c18.99405,0 37.10275,-3 56,-3c1.58004,0 5,0.75655 5,-1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421634473	6	6	straight	0	M171,214.43333c-7.42565,0 5,-21.53049 5,-4c0,2 0,4 0,6
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421637051	6	7	straight	0	M173,207.43333c-4.00421,4.00421 -2.56361,-3 -2,-3
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421732809	7	1	bluesport	0	M66,249.43333c0,-5.06237 -2.50755,-11.49245 1,-15c4.72889,-4.72889 59.01585,2.98415 61,1c8.43344,-8.43344 9.44944,-22.44944 18,-31c3.20547,-3.20547 30.99364,-2.00636 34,1c5.52847,5.52847 20.48644,8.48644 26,14c3.63549,3.63549 5.55484,9.55484 9,13c2.37966,2.37966 41.26583,-1 46,-1c0.33333,0 0.7643,-0.2357 1,0c5.2552,5.2552 -11.71785,15.28215 -5,22c0.74961,0.74961 13.66182,1.33818 8,7c-8.08833,8.08833 -30.69492,-2.15254 -41,3c-1.5779,0.78895 -4.06667,1 -7,1c-6.58317,0 -78.67549,5.32451 -81,3c-5.99586,-5.99586 -15.38354,-12.38354 -21,-18c-0.38964,-0.38964 -3.38976,0 -4,0c-1,0 -2,0 -3,0c-1.33333,0 -2.66667,0 -4,0c-1.32716,0 -8.79226,14.79226 -11,17c-6.66307,6.66307 -23,3.98014 -23,-7c0,-4.28062 -3,-7.12994 -3,-12
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421737762	7	2	bluesport	0	M222,263.43333c0,12.83475 28,15.61597 28,1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421742170	7	3	bluesport	0	M117,252.43333c-2.72595,0 -9.53171,-3.46829 -11,-2c-10.80535,10.80535 7.8916,31.0542 22,24c10.87991,-5.43996 1.06511,-22 -9,-22
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421747555	7	4	bluesport	0	M145,233.43333c18.10707,0 31.95973,-2 50,-2
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421751766	7	5	bluesport	0	M145,230.43333c0,-31.17005 53,-8.45167 53,-1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421768693	7	6	bluesport	0	M212,280.43333c-6.00152,0 -10.45229,13 -16,13
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421771491	7	7	bluesport	0	M195,276.43333c14.95154,0 19,-2.1517 19,14
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421793607	8	1	sparrow	0	M209,127.43333c-36.28034,0 -63.5992,23.19839 -80,56c-4.55758,9.11516 -15.07171,18.14342 -20,28c-5.30379,10.60757 -16.05466,22.05466 -23,29c-1.30852,1.30852 -14.83278,11.16722 -14,12c0.2357,0.2357 0.66667,0 1,0c7.98615,0 49.76614,-17.23386 54,-13c4.78578,4.78578 27.18602,22.62796 20,37c-1.72366,3.44732 -8.9975,2 -13,2c-0.65812,0 -5.54701,0 -3,0
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421795065	8	2	sparrow	0	M146,273.43333c7.17292,0 15,-2.04725 15,6
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421796340	8	3	sparrow	0	M148,273.43333c0,3.20765 4.79956,4.59912 6,7c0.26664,0.53329 2,6.35244 2,3
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421801427	8	4	sparrow	0	M144,238.43333c0,5.71456 0,22.4938 0,18
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421805197	8	5	sparrow	0	M149,239.43333c0,3.26233 17.50612,-5.49388 19,-4c1.10301,1.10301 6.96956,29 13,29
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421806386	8	6	sparrow	0	M181,264.43333c5.48565,0 10.77413,1 15,1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421807392	8	7	sparrow	0	M181,267.43333c4.10804,2.05402 4,3.66152 4,8
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421808487	8	8	sparrow	0	M179,267.43333c0,4.57366 1,9.2441 1,14
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421815941	8	9	sparrow	0	M167,232.43333c45.25614,0 55,-29.49625 55,-72
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421820037	8	10	sparrow	0	M209,125.43333c0.66667,0.66667 1.15673,1.57836 2,2c7.15881,3.57941 24.97578,19.92733 28,29c0.15813,0.47438 2.23746,3.76254 2,4c-0.53812,0.53812 -16.96972,3 -18,3
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421827447	8	11	sparrow	0	M186,144.43333c0,2.72247 21.52436,13.47564 16,19c-10.98767,10.98767 -18,-16 -18,-16c0,0 3.68831,0 4,0c6.55511,0 2.91633,12 3,12c3.37934,0 8,-4.84744 8,3c0,1.69007 -1.38795,3 0,3
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421831378	8	12	sparrow	0	M187,150.43333c0,-2.18868 0.9883,3 3,3c1.12435,0 4.58222,-2.41778 6,-1c1.41603,1.41603 -1,5.88185 -1,7
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421837454	8	13	sparrow	0	M227,145.43333c-16.78346,0 -15.0101,36 -8,36
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421841182	8	14	sparrow	0	M219,176.43333c0,-11.01406 -3.1494,-18.8506 4,-26c0.35244,-0.35244 2.80473,-5.19527 5,-3c2.83823,2.83823 10.83823,6.16177 8,9c-0.70711,0.70711 -5.88924,0 -7,0c-1.75011,0 -9.88576,1.88576 -5,-3c2.83746,-2.83746 4,-8.13051 4,0c0,0.33333 0,0.66667 0,1c0,0.33333 0,0.66667 0,1c0,12.96049 -4.77199,0 -1,0
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421842361	8	15	sparrow	0	M221,161.43333c3.66667,0 7.33333,0 11,0
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421845160	8	16	sparrow	0	M192,158.43333c2.4103,0 3.00167,4 1,4
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421864100	9	1	woven	0	M36,122.43333c43.62267,0 136.42374,-14.84749 102,54c-1.22548,2.45095 -4.97793,3.98896 -7,5c-3.46785,1.73392 -6.49635,5.83212 -10,7c-0.94868,0.31623 -2,0 -3,0c-10.42709,0 -19.84914,-2.42457 -29,-7c-3.41431,-1.70716 -50.2094,-2 -57,-2c-3.0858,0 -7.42534,0.57466 -9,-1c-1.22575,-1.22575 -6.52501,0.47499 -8,-1c-1.40091,-1.40091 -1.57772,-6.88859 -2,-9c-5.07253,-25.36266 -3.12839,-49 26,-49
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421881872	9	2	woven	0	M48,207.43333c7.94383,7.94383 8.19499,28.77994 11,40c0.07907,0.31629 1.81293,3.18707 1,4c-7.73043,7.73043 -11.57131,18.78566 -22,24c-3.80016,1.90008 -18.4993,11.5007 -13,17c1.01943,1.01943 1.94944,-1.10113 3,1c0.56749,1.13498 4.06586,2 6,2c7.05107,0 83.33743,1.66257 84,1c11.88977,-11.88977 32.29219,-41.70781 17,-57c-2.68783,-2.68783 0.12904,-12.87096 -3,-16c-5.44897,-5.44897 3.62229,-25.37771 -3,-32c-0.79574,-0.79574 -5.87053,0 -7,0c-23.30365,0 -42.2024,8 -66,8c-1.11076,0 -6.29289,-0.70711 -7,0c-1.29732,1.29732 1.94131,11 2,11
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421885654	9	3	woven	0	M107,192.43333c13.71766,0 55.03417,-36.48291 64,-32c3.75784,1.87892 1.54494,11.54494 4,14c1.24103,1.24103 4.32769,9.67231 2,12c-0.7451,0.7451 -0.97059,-1 -2,-1c-13.97785,0 -32.1621,14 -48,14
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421887829	9	4	woven	0	M28,186.43333c0,-2.8256 6.02513,-4.01256 8,-5c2,-1 3.93594,-2.13997 6,-3c1.94602,-0.81084 4.03233,-1.24321 6,-2c18.85193,-7.25074 36.27124,-14.31781 55,-19c0.30559,-0.0764 3.92819,-2.07181 4,-2c3.60211,3.60211 -8.0275,29.04126 -10,32c-2.76998,4.15498 -19.94142,0.47071 -25,3c-8.49362,4.24681 -34.8072,28.3856 -44,10c-2.66543,-5.33086 2,-16.9077 2,-23
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421929296	10	1	sling	0	M51,290.43333c0,-70.5329 1,-140.41503 1,-211c0,-17.9151 -1.48414,-41.54757 4,-58c0.14334,-0.43003 1,-7 1,-7c0,0 5.64743,4 7,4c19.88752,0 50.55479,15.48174 73,8c22.1829,-7.3943 58.32299,-5 81,-5c0.78301,0 4.50102,-0.49898 5,0c0.51097,0.51097 -2,26.76821 -2,31c0,20.10111 3.6211,46.7578 -4,62c-3.81904,7.63809 3.76461,18.70616 1,27c-0.95639,2.86917 -3.86518,28.13482 -1,31c7.87849,7.87849 6,79.03016 6,96c0,2.79076 0.90338,30 -1,30
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421934169	10	2	sling	0	M55,206.43333c22.16422,0 108.91398,13.04301 121,7c9.16977,-4.58489 31.25309,-9 40,-9
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421960316	11	1	brown	0	M112,224.43333c18.89998,0 37.50744,12.24628 56,3c12.91339,-6.45669 13.85574,-15.85574 23,-25c2.14614,-2.14614 -3,-8.38281 -3,-10c0,-1.45986 -1.98176,-7 -3,-7
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421963766	11	2	brown	0	M111,217.43333c0,-4.11654 -1.35827,-14.64173 1,-17c15.73611,-15.73611 50.5826,-16 72,-16
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421966143	11	3	brown	0	M109,213.43333c0,3.30381 0.63122,8 4,8
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421971453	11	4	brown	0	M152,230.43333c-7.1997,0 -55.81944,-6.18056 -57,-5c-17.88034,17.88034 -39.45039,51.50992 3,60c11.94301,2.3886 32.37496,2.90626 44,0c16.52725,-4.13181 31.89933,-43.10067 20,-55
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421974265	11	5	brown	0	M160,267.43333c16.63353,-16.63353 34.54651,-23.54651 50,-39c11.25142,-11.25142 -14,-29.95244 -14,-31
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421976258	11	6	brown	0	M176,250.43333c-16.80011,0 -6.72649,56.36324 22,42c19.25418,-9.62709 -6.95658,-41 -18,-41c-1.66428,0 -6,-0.77613 -6,1
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421978314	11	7	brown	0	M206,225.43333c0,32.42558 14.64236,29.35764 33,11c2.44879,-2.44879 -1.43271,-8.95514 -3,-10c-12.80248,-8.53498 -17.24939,-10.75061 -28,0
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421980864	11	8	brown	0	M83,266.43333c-1.56667,0 -1,0.66667 -1,2c0,8.82403 8.30286,10.69714 15,4c3.41598,-3.41598 -13,-11.62017 -13,-3
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493421981974	11	9	brown	0	M129,261.43333c-8.33133,0 -8.5208,21.7604 5,15c8.51067,-4.25533 -10,-15.22369 -10,-16
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422016428	12	1	bullmastiff	0	M34,211.43333c0,0.88658 3.84021,2 5,2c18.84362,0 39.07369,2 59,2c16.76012,0 33.53072,1 49,1c0.33333,0 0.7643,-0.2357 1,0c0.54262,0.54262 2.20332,1.89834 4,1c8.92674,-4.46337 20.43422,-4.43422 27,-11c2.75743,-2.75743 6.35384,-8.67692 11,-11c8.27952,-4.13976 27.63777,-5.36223 35,2c1.29771,1.29771 4.1878,19.8122 2,22c-1.85166,1.85166 -7.37774,2.37774 -9,4c-2.54449,2.54449 7.90637,9.09363 3,14c-6.82675,6.82675 -18.38082,-13.61918 -36,4c-10.56227,10.56227 -6,37.9431 -6,53c0,0.33333 0.2357,0.7643 0,1c-9.50703,9.50703 -15,-32.38978 -15,-38c0,-0.33333 0.2357,-0.7643 0,-1c-5.27239,-5.27239 -40.41025,4.80342 -44,6c-16.04729,5.3491 -26.37587,-6 -34,-6c-0.58382,0 -7.28822,-2.42357 -8,-1c-3.06703,6.13406 1.5897,13.4103 -6,21c-3.80619,3.80619 -12.05707,0.05707 -15,3c-5.41322,5.41322 -7.76834,11.76834 -14,18
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422023712	12	2	bullmastiff	0	M27,288.43333c0,-16.25777 9.92806,-17.92806 20,-28c0.70711,-0.70711 0,-2 0,-3c0,-2.91437 -3.06524,-12.93476 -1,-15c5.01647,-5.01647 2.84853,-11.84853 5,-14c0.2027,-0.2027 2.46847,-2.53153 2,-3c-0.94281,-0.94281 -2.66667,0 -4,0c-13.14897,0 -33.73807,-4.08731 -46,0c-0.57744,0.19248 -6,1.29488 -6,2c0,2.53859 4.46141,-3 7,-3c2.82428,0 9.6919,-4.6919 11,-6c3.07748,-3.07748 26,-5.3779 26,-9
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422031723	12	3	bullmastiff	0	M199,199.43333c-5.21411,0 -12.56747,11.43253 -10,14c3.8141,3.8141 26.04582,-13 11,-13
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422039545	12	4	bullmastiff	0	M219,199.43333c2.76246,0 -0.80018,4.19982 -3,2c-0.96764,-0.96764 3,-1.43476 3,-2
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422041366	12	5	bullmastiff	0	M188,156.43333c0,6.43249 3,10.38879 3,16
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422043374	12	6	bullmastiff	0	M181,168.43333c0,1.67511 2.67312,6.34624 4,9c5.22454,10.44908 7.90604,-12 13,-12
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422068296	13	1	bluesedan	0	M69,236.43333c-3.73838,0 -17.63157,-3.36843 -20,-1c-7.19729,7.19729 -10.10168,25.89832 -2,34c6.32635,6.32635 21.91473,-4.08527 26,0c0.52705,0.52705 1.25464,1 2,1c35.07169,0 74.26096,1 111,1c1,0 2.29289,0.70711 3,0c5.54866,-5.54866 10.87767,-9.87767 16,-15c1.95468,-1.95468 -0.12508,-19.12508 -1,-20c-7.1878,-7.1878 -46.85592,-2.85592 -48,-4c-13.38734,-13.38734 -53.25832,-33.74168 -75,-12c-3.18864,3.18864 -11,9.13653 -11,14
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422070505	13	2	bluesedan	0	M48,258.43333c0,-0.02218 1,-13 1,-13c0,0 0.39978,12.60022 2,11c1.60177,-1.60177 7.82442,-20.17558 9,-19c3.44369,3.44369 3.59413,20.12957 4,25c0.27682,3.32182 -0.4714,6.70017 0,10c0.25386,1.77701 0.7307,6.2693 2,5c7.57326,-7.57326 0.31507,-32 14,-32
3175-9d2c7a95-0efd-49a5-aa90-91a036f1f684	1493422076821	13	3	bluesedan	0	M92,238.43333c2.13545,-2.13545 16.55172,-5.44828 19,-3c2.80528,2.80528 -14,12.76688 -14,17c0,1.93146 23.12345,-2.16598 25,-3c2.87363,-1.27717 8,-8.14466 8,-5c0,0.99378 -5.87787,4.56106 -5,5c3.99666,1.99833 11.63345,-1 16,-1c4.23665,0 0.94112,7.52944 2,7c0.59628,-0.29814 1.36754,0.21082 2,0c0.70711,-0.2357 1.25464,-1 2,-1c0.74536,0 1.33333,-0.66667 2,-1c2.04856,-1.02428 0.45174,2.45174 1,3c0.94281,0.94281 2.66667,0 4,0c3.62399,0 43.76266,-4.76266 33,6c-7.58619,7.58619 -20.70168,3.40335 -15,-8c2.25291,-4.50582 14.93289,2.53355 4,8c-0.20513,0.10256 -2.85897,0.14103 -3,0c-3.91652,-3.91652 5.17672,-15.82328 8,-13c1.33333,1.33333 1.19794,2.80206 0,4c-3.36265,3.36265 -3.37828,-11.81086 3,-15c10.31085,-5.15543 4,15.74351 4,8c0,-10.20686 10.56519,-12.69557 7,-2c-1.82963,5.48888 -6,3 -6,3c0,0 0.16,3.52 0,4c-5.97174,17.91521 -31.087,-4.34802 -33,-12c-0.29944,-1.19776 -3.76313,-4.23687 -2,-6c0.14103,-0.14103 2.79487,-0.10256 3,0c12.13787,6.06894 -3.41348,19.35337 -10,21c-16.55599,4.139 -27.0492,-1.1476 -32,-16c-2.35653,-7.06958 13.95505,-5.95505 5,3c-0.6193,0.6193 -5.39117,2 -6,2c-3.67025,0 -4.1903,-10.8097 -2,-13c9.76773,-9.76773 25.95013,7.01247 6,12c-13.98473,3.49618 -17.30647,-21.84677 -9,-26c0.11611,-0.05806 1.14659,-2.85341 2,-2c8.02998,8.02998 0.08862,29.54431 -13,23c-6.47527,-3.23764 -0.74636,-19.74636 1,-18c4.68798,4.68798 -12.03885,19.96115 -16,16c-6.48061,-6.48061 -0.86541,-17.4327 8,-13c0.96152,0.48076 2,3.04603 2,4c0,1.05409 1,1.94591 1,3c0,1.13908 -1.116,4.884 -3,3c-0.78173,-0.78173 0.86983,-1.73965 1,-2c2.02908,-4.05815 3,8.19886 3,11c0,0.33333 0.2357,0.7643 0,1c-3.53743,3.53743 -11.17893,6.4632 -13,1c-1.32918,-3.98755 3,-9.32362 3,-3
