gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4233-c,1461006255657,14,target, 87, 72, 179, 68, 69, 238, 239, 184, 3, 1, distr2, 225, 109, 199, 248, 167, 70, 191, 203, 1, 3, distr1, 118, 240, 185, 155, 238, 55, 197, 68, 2, 2, true
4233-c,1461006274820,15,target, 97, 150, 100, 140, 234, 221, 187, 85, 3, 3, distr1, 171, 215, 159, 120, 117, 232, 246, 206, 1, 2, distr2, 207, 137, 92, 136, 67, 118, 54, 106, 2, 1, true
4233-c,1461006292621,16,target, 91, 229, 70, 221, 134, 210, 149, 146, 2, 3, distr1, 127, 190, 93, 121, 144, 149, 240, 177, 1, 1, distr2, 221, 214, 191, 63, 235, 189, 171, 226, 3, 2, true
4233-c,1461006311272,17,target, 61, 232, 157, 242, 93, 58, 122, 196, 3, 1, distr2, 70, 108, 81, 131, 144, 110, 173, 151, 1, 2, distr1, 161, 85, 61, 163, 137, 142, 120, 185, 2, 3, true
4233-c,1461006327239,18,target, 73, 142, 225, 119, 237, 115, 134, 128, 3, 3, distr2, 80, 193, 154, 107, 84, 115, 243, 83, 1, 2, distr1, 82, 224, 143, 198, 249, 212, 71, 58, 2, 1, true
4233-c,1461006346077,19,target, 207, 133, 77, 114, 238, 129, 73, 69, 3, 2, distr1, 194, 241, 120, 139, 131, 248, 234, 65, 1, 1, distr2, 202, 119, 194, 111, 132, 208, 219, 165, 2, 3, true
4233-c,1461006386907,20,target, 101, 125, 158, 53, 69, 228, 146, 113, 1, 2, distr2, 221, 184, 133, 78, 160, 73, 132, 101, 3, 3, distr1, 92, 218, 118, 50, 136, 144, 56, 200, 2, 1, true
4233-c,1461006405248,21,target, 211, 237, 52, 235, 92, 158, 53, 57, 1, 2, distr1, 76, 167, 186, 69, 142, 227, 239, 66, 2, 1, distr2, 185, 199, 117, 114, 91, 86, 213, 244, 3, 3, true
4233-c,1461006417947,22,target, 63, 119, 122, 82, 98, 239, 160, 189, 3, 3, distr2, 196, 106, 133, 169, 115, 86, 236, 112, 2, 1, distr1, 158, 230, 203, 77, 119, 57, 102, 201, 1, 2, true
4233-c,1461006442154,23,target, 73, 126, 222, 137, 138, 99, 131, 181, 3, 1, distr1, 202, 243, 71, 96, 85, 226, 53, 97, 1, 2, distr2, 124, 246, 134, 137, 229, 98, 197, 168, 2, 3, true
4233-c,1461006453639,24,target, 170, 104, 167, 148, 206, 97, 96, 154, 2, 2, distr1, 65, 78, 190, 219, 231, 157, 155, 121, 1, 1, distr2, 162, 111, 102, 192, 152, 236, 249, 59, 3, 3, true
4233-c,1461006468461,25,target, 79, 122, 230, 132, 200, 190, 126, 51, 3, 2, distr2, 166, 165, 188, 109, 210, 183, 110, 246, 2, 1, distr1, 61, 147, 84, 248, 233, 67, 182, 69, 1, 3, true
4233-c,1461006493848,26,target, 61, 222, 230, 62, 191, 111, 198, 152, 2, 1, distr2, 239, 236, 208, 123, 204, 219, 68, 242, 3, 3, distr1, 223, 154, 195, 111, 162, 186, 50, 155, 1, 2, true
4233-c,1461006510032,27,target, 154, 151, 164, 145, 182, 214, 144, 175, 3, 3, distr1, 215, 57, 59, 62, 128, 237, 69, 110, 2, 2, distr2, 150, 89, 57, 180, 182, 121, 234, 194, 1, 1, true
4233-c,1461006559328,28,target, 108, 83, 223, 227, 224, 87, 118, 54, 1, 1, distr1, 111, 225, 113, 101, 212, 54, 175, 177, 3, 3, distr2, 137, 97, 171, 53, 232, 195, 194, 112, 2, 2, true
4233-c,1461006583068,29,target, 56, 130, 122, 243, 207, 50, 60, 74, 2, 2, distr2, 111, 132, 147, 173, 54, 149, 199, 88, 3, 3, distr1, 165, 102, 137, 172, 83, 53, 207, 123, 1, 1, true
4233-c,1461006611301,30,target, 74, 54, 183, 176, 198, 95, 210, 99, 3, 1, distr2, 235, 180, 154, 99, 216, 189, 68, 194, 1, 3, distr1, 97, 189, 184, 172, 147, 103, 57, 165, 2, 2, true
4233-c,1461006637323,31,target, 67, 186, 82, 162, 189, 209, 200, 65, 3, 3, distr1, 100, 176, 212, 159, 57, 90, 111, 187, 2, 2, distr2, 138, 112, 119, 226, 143, 156, 222, 227, 1, 1, true
4233-c,1461006662621,32,target, 76, 127, 87, 239, 159, 192, 225, 162, 3, 1, distr1, 134, 206, 212, 143, 183, 122, 146, 202, 1, 3, distr2, 192, 102, 247, 96, 185, 246, 158, 80, 2, 2, true
4233-c,1461006678327,33,target, 157, 95, 86, 228, 142, 141, 89, 221, 1, 2, distr2, 169, 140, 205, 131, 65, 84, 148, 66, 3, 1, distr1, 214, 114, 96, 165, 222, 85, 242, 241, 2, 3, true
4233-c,1461006697847,34,target, 227, 218, 120, 59, 118, 108, 105, 208, 1, 3, distr2, 192, 58, 114, 89, 55, 145, 234, 88, 3, 2, distr1, 77, 159, 120, 142, 249, 143, 165, 131, 2, 1, true
4233-c,1461006713849,35,target, 123, 154, 86, 77, 210, 190, 99, 182, 2, 3, distr2, 148, 120, 198, 146, 69, 57, 144, 67, 3, 1, distr1, 178, 61, 186, 67, 75, 110, 197, 230, 1, 2, true
4233-c,1461006741063,36,target, 144, 119, 83, 238, 187, 195, 220, 223, 1, 3, distr1, 219, 236, 168, 52, 210, 61, 109, 57, 3, 1, distr2, 154, 182, 91, 114, 208, 104, 52, 107, 2, 2, true
4233-c,1461006774545,37,target, 118, 100, 248, 121, 193, 50, 115, 67, 1, 2, distr1, 197, 114, 223, 106, 224, 199, 121, 112, 3, 3, distr2, 59, 168, 205, 133, 171, 173, 134, 218, 2, 1, true
4233-c,1461006791292,38,target, 166, 223, 112, 59, 241, 210, 113, 114, 3, 3, distr1, 194, 164, 115, 129, 60, 70, 75, 121, 2, 1, distr2, 211, 235, 63, 125, 102, 208, 165, 247, 1, 2, true
4233-c,1461006805235,39,target, 179, 82, 95, 103, 109, 155, 88, 145, 3, 3, distr1, 160, 105, 190, 209, 167, 155, 71, 176, 2, 2, distr2, 219, 233, 145, 187, 169, 160, 243, 210, 1, 1, true
4233-c,1461006817731,40,target, 75, 206, 122, 97, 199, 87, 192, 129, 1, 3, distr1, 156, 174, 218, 139, 202, 148, 141, 82, 3, 1, distr2, 226, 139, 148, 180, 51, 62, 228, 189, 2, 2, true
4233-c,1461006835618,41,target, 244, 124, 214, 221, 82, 190, 129, 125, 3, 1, distr2, 110, 117, 170, 102, 135, 157, 209, 188, 1, 3, distr1, 55, 110, 85, 146, 139, 53, 65, 116, 2, 2, true
4233-c,1461006853087,42,target, 81, 163, 102, 184, 186, 100, 85, 117, 1, 1, distr1, 191, 226, 150, 63, 81, 90, 216, 102, 3, 2, distr2, 144, 52, 245, 92, 91, 115, 243, 100, 2, 3, true
4233-c,1461006878805,43,target, 241, 199, 129, 76, 224, 79, 234, 172, 3, 1, distr2, 193, 126, 205, 170, 117, 190, 155, 160, 1, 2, distr1, 164, 65, 135, 56, 90, 242, 236, 205, 2, 3, true
4233-c,1461006895172,44,target, 215, 60, 238, 51, 232, 64, 124, 100, 1, 2, distr1, 61, 58, 167, 59, 132, 249, 226, 146, 3, 3, distr2, 153, 144, 155, 77, 180, 94, 127, 97, 2, 1, true
4233-c,1461006912353,45,target, 94, 220, 202, 106, 226, 167, 169, 50, 1, 1, distr2, 241, 125, 73, 116, 75, 124, 191, 216, 3, 2, distr1, 201, 147, 195, 121, 153, 94, 177, 61, 2, 3, true
4233-c,1461006930344,46,target, 176, 160, 114, 180, 233, 90, 198, 124, 2, 3, distr1, 92, 53, 138, 85, 183, 64, 168, 67, 1, 2, distr2, 124, 113, 68, 82, 245, 89, 222, 210, 3, 1, true
4233-c,1461006952885,47,target, 69, 216, 200, 54, 50, 105, 157, 122, 3, 2, distr1, 237, 94, 51, 211, 162, 190, 100, 90, 1, 1, distr2, 198, 225, 215, 132, 94, 117, 168, 106, 2, 3, true
4233-c,1461006976570,48,target, 197, 151, 101, 199, 130, 51, 128, 202, 1, 2, distr1, 243, 141, 105, 225, 168, 237, 94, 157, 2, 3, distr2, 75, 67, 55, 138, 195, 124, 166, 200, 3, 1, true
4233-c,1461006995083,49,target, 57, 190, 88, 157, 79, 60, 63, 67, 1, 2, distr1, 216, 149, 98, 161, 201, 152, 213, 74, 2, 3, distr2, 170, 180, 120, 132, 106, 54, 84, 188, 3, 1, true
4233-c,1461007028153,50,target, 166, 93, 186, 175, 122, 157, 177, 189, 2, 1, distr1, 77, 227, 186, 101, 225, 143, 162, 105, 1, 2, distr2, 230, 94, 63, 151, 191, 80, 189, 236, 3, 3, true
