iterationName	gameid	time	trialNum	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	intendedName	clickedName	correct	condition	eventType
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476721237	15	far_31_a_87e11555e7233fb4a9b	1	1	far_31_b_87e11555e7233fb4a9b	2	2	far_31_c_87e11555e7233fb4a9b	3	3	far_31_a_87e11555e7233fb4a9b	far_31_a_87e11555e7233fb4a9b	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476751966	16	split_9_a_ee445cf3710af7e21548	3	1	split_9_b_ee445cf3710af7e21548	1	3	split_9_c_ee445cf3710af7e21548	2	2	split_9_a_ee445cf3710af7e21548	split_9_a_ee445cf3710af7e21548	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476777673	17	split_84_a_5402eecc67e48950	2	3	split_84_b_5402eecc67e48950	1	1	split_84_c_5402eecc67e48950	3	2	split_84_a_5402eecc67e48950	split_84_a_5402eecc67e48950	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476802202	18	split_48_a_8d4efa9893f7e49b	3	2	split_48_b_8d4efa9893f7e49b	1	3	split_48_c_8d4efa9893f7e49b	2	1	split_48_a_8d4efa9893f7e49b	split_48_a_8d4efa9893f7e49b	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476825619	19	far_68_a_98f923c006f	1	3	far_68_b_98f923c006f	3	1	far_68_c_98f923c006f	2	2	far_68_a_98f923c006f	far_68_a_98f923c006f	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476864153	20	close_26_a_bce5c7402feef6d2	3	3	close_26_b_bce5c7402feef6d2	2	1	close_26_c_bce5c7402feef6d2	1	2	close_26_a_bce5c7402feef6d2	close_26_a_bce5c7402feef6d2	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476924385	21	close_114_a_6f70a7948c59b49943da6ec2	2	1	close_114_b_6f70a7948c59b49943da6ec2	1	3	close_114_c_6f70a7948c59b49943da6ec2	3	2	close_114_a_6f70a7948c59b49943da6ec2	close_114_a_6f70a7948c59b49943da6ec2	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476945992	22	far_86_a_58f44c0057ae64b525633180	3	1	far_86_b_58f44c0057ae64b525633180	2	3	far_86_c_58f44c0057ae64b525633180	1	2	far_86_a_58f44c0057ae64b525633180	far_86_a_58f44c0057ae64b525633180	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500476961319	23	far_67_a_d3f31fd0fc99f45e8b3f	1	1	far_67_b_d3f31fd0fc99f45e8b3f	2	3	far_67_c_d3f31fd0fc99f45e8b3f	3	2	far_67_a_d3f31fd0fc99f45e8b3f	far_67_a_d3f31fd0fc99f45e8b3f	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477023145	24	close_27_a_7b5b032a2cddeebc54d7082b3482	2	3	close_27_b_7b5b032a2cddeebc54d7082b3482	3	2	close_27_c_7b5b032a2cddeebc54d7082b3482	1	1	close_27_a_7b5b032a2cddeebc54d7082b3482	close_27_a_7b5b032a2cddeebc54d7082b3482	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477077005	25	close_106_a_2fc2b897	2	3	close_106_b_2fc2b897	1	1	close_106_c_2fc2b897	3	2	close_106_a_2fc2b897	close_106_b_2fc2b897	false	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477095915	26	far_16_a_a3260f0c8fddf11c	2	1	far_16_b_a3260f0c8fddf11c	3	2	far_16_c_a3260f0c8fddf11c	1	3	far_16_a_a3260f0c8fddf11c	far_16_a_a3260f0c8fddf11c	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477111404	27	far_123_a_e3d23dc47ddd9620	2	2	far_123_b_e3d23dc47ddd9620	1	3	far_123_c_e3d23dc47ddd9620	3	1	far_123_a_e3d23dc47ddd9620	far_123_a_e3d23dc47ddd9620	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477127899	28	far_129_a_d5e1c6d3e6ce16ca8f5b	2	3	far_129_b_d5e1c6d3e6ce16ca8f5b	1	1	far_129_c_d5e1c6d3e6ce16ca8f5b	3	2	far_129_a_d5e1c6d3e6ce16ca8f5b	far_129_a_d5e1c6d3e6ce16ca8f5b	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477157146	29	close_95_a_4eed9ad9	2	1	close_95_b_4eed9ad9	3	2	close_95_c_4eed9ad9	1	3	close_95_a_4eed9ad9	close_95_a_4eed9ad9	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477187912	30	close_133_a_a5a2d09e5384	3	3	close_133_b_a5a2d09e5384	1	2	close_133_c_a5a2d09e5384	2	1	close_133_a_a5a2d09e5384	close_133_a_a5a2d09e5384	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477210104	31	close_35_a_3853339519aca1bd	3	1	close_35_b_3853339519aca1bd	2	2	close_35_c_3853339519aca1bd	1	3	close_35_a_3853339519aca1bd	close_35_a_3853339519aca1bd	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477224423	32	split_18_a_8e0832b4ee38c9743b8d5c0e	3	3	split_18_b_8e0832b4ee38c9743b8d5c0e	2	1	split_18_c_8e0832b4ee38c9743b8d5c0e	1	2	split_18_a_8e0832b4ee38c9743b8d5c0e	split_18_a_8e0832b4ee38c9743b8d5c0e	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477244856	33	split_111_a_892d8090f05c	2	1	split_111_b_892d8090f05c	3	3	split_111_c_892d8090f05c	1	2	split_111_a_892d8090f05c	split_111_a_892d8090f05c	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477271823	34	close_116_a_5e89f5cc	1	2	close_116_b_5e89f5cc	2	3	close_116_c_5e89f5cc	3	1	close_116_a_5e89f5cc	close_116_a_5e89f5cc	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477300950	35	split_58_a_6cf3b41688dfc4b4	3	2	split_58_b_6cf3b41688dfc4b4	1	1	split_58_c_6cf3b41688dfc4b4	2	3	split_58_a_6cf3b41688dfc4b4	split_58_b_6cf3b41688dfc4b4	false	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477356652	36	close_109_a_44ddb3d4	3	3	close_109_b_44ddb3d4	2	1	close_109_c_44ddb3d4	1	2	close_109_a_44ddb3d4	close_109_a_44ddb3d4	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477385086	37	close_82_a_668c	3	2	close_82_b_668c	1	3	close_82_c_668c	2	1	close_82_a_668c	close_82_a_668c	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477401714	38	far_120_a_41852b57	3	1	far_120_b_41852b57	2	2	far_120_c_41852b57	1	3	far_120_a_41852b57	far_120_a_41852b57	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477440674	39	split_60_a_6223f3849d57154b5ecb3cc5	3	3	split_60_b_6223f3849d57154b5ecb3cc5	1	2	split_60_c_6223f3849d57154b5ecb3cc5	2	1	split_60_a_6223f3849d57154b5ecb3cc5	split_60_a_6223f3849d57154b5ecb3cc5	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477457937	40	close_13_a_fb9f11f128e006d2498725b9	1	1	close_13_b_fb9f11f128e006d2498725b9	3	2	close_13_c_fb9f11f128e006d2498725b9	2	3	close_13_a_fb9f11f128e006d2498725b9	close_13_a_fb9f11f128e006d2498725b9	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477475881	41	far_62_a_93ee27f70b59	1	1	far_62_b_93ee27f70b59	3	3	far_62_c_93ee27f70b59	2	2	far_62_a_93ee27f70b59	far_62_a_93ee27f70b59	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477504624	42	far_79_a_bbf45d2d189dcd75	1	2	far_79_b_bbf45d2d189dcd75	2	1	far_79_c_bbf45d2d189dcd75	3	3	far_79_a_bbf45d2d189dcd75	far_79_a_bbf45d2d189dcd75	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477556680	43	close_8_a_e78f25a1f66c19a3	2	3	close_8_b_e78f25a1f66c19a3	1	2	close_8_c_e78f25a1f66c19a3	3	1	close_8_a_e78f25a1f66c19a3	close_8_a_e78f25a1f66c19a3	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477587183	44	close_64_a_2a1184b04dd8f30e3e92f39ce48d644	3	1	close_64_b_2a1184b04dd8f30e3e92f39ce48d644	2	3	close_64_c_2a1184b04dd8f30e3e92f39ce48d644	1	2	close_64_a_2a1184b04dd8f30e3e92f39ce48d644	close_64_a_2a1184b04dd8f30e3e92f39ce48d644	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477634469	45	split_89_a_537924063294eb5f46ed	1	2	split_89_b_537924063294eb5f46ed	2	3	split_89_c_537924063294eb5f46ed	3	1	split_89_a_537924063294eb5f46ed	split_89_a_537924063294eb5f46ed	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477662511	46	close_121_a_91cf38c4b99d75374fa7	3	1	close_121_b_91cf38c4b99d75374fa7	2	2	close_121_c_91cf38c4b99d75374fa7	1	3	close_121_a_91cf38c4b99d75374fa7	close_121_a_91cf38c4b99d75374fa7	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477707015	47	split_4_a_38b5f764afc9d28f	1	1	split_4_b_38b5f764afc9d28f	3	3	split_4_c_38b5f764afc9d28f	2	2	split_4_a_38b5f764afc9d28f	split_4_a_38b5f764afc9d28f	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477740874	48	far_138_a_67d9afec	1	3	far_138_b_67d9afec	2	1	far_138_c_67d9afec	3	2	far_138_a_67d9afec	far_138_a_67d9afec	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477773529	49	far_71_a_22cc9b68e67339738d2d730a	1	2	far_71_b_22cc9b68e67339738d2d730a	2	3	far_71_c_22cc9b68e67339738d2d730a	3	1	far_71_a_22cc9b68e67339738d2d730a	far_71_a_22cc9b68e67339738d2d730a	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477821280	50	split_2_a_46c7367eede2	3	3	split_2_b_46c7367eede2	2	2	split_2_c_46c7367eede2	1	1	split_2_a_46c7367eede2	split_2_a_46c7367eede2	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477849064	51	split_24_a_	1	3	split_24_b_	2	2	split_24_c_	3	1	split_24_a_	split_24_a_	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477869391	52	far_14_a_4fdcd44fd622400a	1	1	far_14_b_4fdcd44fd622400a	3	3	far_14_c_4fdcd44fd622400a	2	2	far_14_a_4fdcd44fd622400a	far_14_a_4fdcd44fd622400a	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477917952	53	split_29_a_b8fe0dd70ba	1	2	split_29_b_b8fe0dd70ba	3	3	split_29_c_b8fe0dd70ba	2	1	split_29_a_b8fe0dd70ba	split_29_b_b8fe0dd70ba	false	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500477974394	54	far_135_a_61950eabab269b5c530	2	2	far_135_b_61950eabab269b5c530	1	1	far_135_c_61950eabab269b5c530	3	3	far_135_a_61950eabab269b5c530	far_135_a_61950eabab269b5c530	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478013334	55	split_130_a_8a21b853c8de77f0	1	3	split_130_b_8a21b853c8de77f0	2	1	split_130_c_8a21b853c8de77f0	3	2	split_130_a_8a21b853c8de77f0	split_130_a_8a21b853c8de77f0	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478048278	56	close_59_a_e4931ffa06d7b05c	3	1	close_59_b_e4931ffa06d7b05c	1	3	close_59_c_e4931ffa06d7b05c	2	2	close_59_a_e4931ffa06d7b05c	close_59_a_e4931ffa06d7b05c	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478070128	57	split_25_a_3bb2201ba3b87095	1	1	split_25_b_3bb2201ba3b87095	3	3	split_25_c_3bb2201ba3b87095	2	2	split_25_a_3bb2201ba3b87095	split_25_a_3bb2201ba3b87095	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478107015	58	close_74_a_2dc5055b8d90	3	1	close_74_b_2dc5055b8d90	2	2	close_74_c_2dc5055b8d90	1	3	close_74_a_2dc5055b8d90	close_74_a_2dc5055b8d90	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478162271	59	split_66_a_a14c7700	3	1	split_66_b_a14c7700	1	2	split_66_c_a14c7700	2	3	split_66_a_a14c7700	split_66_a_a14c7700	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478209617	60	close_134_a_11dba3a8d7b7210f5ff6	2	3	close_134_b_11dba3a8d7b7210f5ff6	1	1	close_134_c_11dba3a8d7b7210f5ff6	3	2	close_134_a_11dba3a8d7b7210f5ff6	close_134_a_11dba3a8d7b7210f5ff6	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478261958	61	far_91_a_f90dab51bec2bcd1a3340564b56a	2	1	far_91_b_f90dab51bec2bcd1a3340564b56a	3	2	far_91_c_f90dab51bec2bcd1a3340564b56a	1	3	far_91_a_f90dab51bec2bcd1a3340564b56a	far_91_a_f90dab51bec2bcd1a3340564b56a	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478336505	62	close_50_a_f550b5413eb040c2	2	1	close_50_b_f550b5413eb040c2	3	2	close_50_c_f550b5413eb040c2	1	3	close_50_a_f550b5413eb040c2	close_50_a_f550b5413eb040c2	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478359633	63	close_28_a_c795	3	3	close_28_b_c795	1	2	close_28_c_c795	2	1	close_28_a_c795	close_28_a_c795	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478373761	64	close_70_a_99e4	1	3	close_70_b_99e4	2	1	close_70_c_99e4	3	2	close_70_a_99e4	close_70_a_99e4	true	close	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478395705	65	far_128_a_faca91ff3f9e2b93a87dbaf2	1	3	far_128_b_faca91ff3f9e2b93a87dbaf2	2	1	far_128_c_faca91ff3f9e2b93a87dbaf2	3	2	far_128_a_faca91ff3f9e2b93a87dbaf2	far_128_a_faca91ff3f9e2b93a87dbaf2	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478454551	66	far_23_a_3c81fab5678a38723272	1	3	far_23_b_3c81fab5678a38723272	2	2	far_23_c_3c81fab5678a38723272	3	1	far_23_a_3c81fab5678a38723272	far_23_a_3c81fab5678a38723272	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478486798	67	split_7_a_64c80a33436b8a84541e733f	2	1	split_7_b_64c80a33436b8a84541e733f	1	3	split_7_c_64c80a33436b8a84541e733f	3	2	split_7_a_64c80a33436b8a84541e733f	split_7_a_64c80a33436b8a84541e733f	true	split	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478504149	68	far_102_a_9e65	2	3	far_102_b_9e65	1	1	far_102_c_9e65	3	2	far_102_a_9e65	far_102_a_9e65	true	far	clickedObj
pilot1	3820-c7b765b1-c61b-42ce-afd8-42cdd14cdbf4	1500478534524	69	split_113_a_3e1e1070ed7a	1	3	split_113_b_3e1e1070ed7a	3	2	split_113_c_3e1e1070ed7a	2	1	split_113_a_3e1e1070ed7a	split_113_a_3e1e1070ed7a	true	split	clickedObj
