,gameID,trialNum,condition,target,drawDuration,outcome,response,numStrokes,svgStringLength,svgStringLengthPerStroke,svgStringStd,Distractor1,Distractor2,Distractor3,pose
23,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,24,closer,tomtit,23.986999999999998,1,tomtit,8,949,118.625,113.56709195449181,cuckoo,nightingale,bluejay,-1
24,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,25,further,pug,3.5299999999999998,1,pug,3,1324,441.33333333333331,528.27854605522475,crow,redsport,inlay,-1
25,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,26,closer,bluesedan,13.646000000000001,0,bluesport,6,1711,285.16666666666669,176.03069492436697,redantique,bluesport,brown,-1
26,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,27,closer,redantique,5.0430000000000001,1,redantique,3,786,262.0,159.59949874608003,bluesedan,bluesport,brown,-1
27,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,28,closer,bluejay,20.768999999999998,1,bluejay,8,942,117.75,89.549916247867031,cuckoo,nightingale,tomtit,-1
28,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,29,further,robin,8.6950000000000003,1,robin,5,808,161.59999999999999,159.11329297076344,white,straight,bullmastiff,-1
29,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,30,closer,bluesport,7.6989999999999998,0,brown,4,1097,274.25,246.60836867389557,bluesedan,redantique,brown,-1
30,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,31,further,beetle,10.789999999999999,1,beetle,3,814,271.33333333333331,192.0977760296968,pigeon,squat,goldenretriever,-1
31,6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7,32,further,hatchback,8.5449999999999999,1,hatchback,3,850,283.33333333333331,241.28728842513763,sparrow,leather,doberman,-1
32,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,1,closer,inlay,11.144,1,inlay,5,626,125.2,61.029173351766772,waiting,leather,sling,-1
33,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,2,further,chihuahua,10.839,1,chihuahua,8,936,117.0,72.057268890792685,crow,bluesedan,woven,-1
34,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,3,closer,brown,11.875999999999999,1,brown,6,1498,249.66666666666666,243.54442898347909,bluesport,hatchback,redsport,-1
35,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,4,further,bluesedan,3.4249999999999998,1,bluesedan,5,791,158.19999999999999,137.74962794868085,crow,woven,chihuahua,-1
36,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,5,further,woven,5.6150000000000002,1,woven,5,380,76.0,31.546790645008567,crow,bluesedan,chihuahua,-1
37,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,6,closer,pug,29.300999999999998,1,pug,6,1392,232.0,269.70292298502562,basset,bloodhound,goldenretriever,-1
38,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,7,closer,tomtit,22.001000000000001,1,tomtit,8,1625,203.125,143.20739986118036,sparrow,pigeon,bluejay,-1
39,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,8,further,redantique,16.742999999999999,1,redantique,9,1672,185.77777777777777,141.3763910651891,nightingale,knob,doberman,-1
40,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,9,closer,basset,0.0,1,basset,1,1690,1690.0,0.0,pug,bloodhound,goldenretriever,-1
41,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,10,closer,redsport,31.777999999999999,1,redsport,9,2018,224.22222222222223,290.46467667353591,brown,bluesport,hatchback,-1
42,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,11,further,knob,0.91900000000000004,1,knob,2,226,113.0,45.0,nightingale,redantique,doberman,-1
43,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,12,closer,pigeon,28.169,1,pigeon,24,2123,88.458333333333329,107.27999936562682,sparrow,tomtit,bluejay,-1
44,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,13,further,squat,0.77600000000000002,1,squat,2,211,105.5,18.5,cuckoo,white,bullmastiff,-1
45,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,14,closer,bluejay,5.843,1,bluejay,4,705,176.25,79.455569345389506,sparrow,pigeon,tomtit,-1
46,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,15,closer,goldenretriever,3.6840000000000002,1,goldenretriever,3,1580,526.66666666666663,631.03107865003142,pug,basset,bloodhound,-1
47,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,16,closer,hatchback,8.1140000000000008,1,hatchback,5,949,189.80000000000001,176.97163614545696,brown,bluesport,redsport,-1
48,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,17,further,cuckoo,2.3340000000000001,1,cuckoo,4,651,162.75,221.64992104668119,white,squat,bullmastiff,-1
49,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,18,further,robin,1.704,1,robin,3,837,279.0,226.66862744249957,beetle,straight,weimaraner,-1
50,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,19,further,beetle,2.3029999999999999,1,beetle,3,783,261.0,186.72082547661003,robin,straight,weimaraner,-1
51,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,20,closer,bloodhound,22.321999999999999,1,bloodhound,3,4552,1517.3333333333333,1122.0820924612522,pug,basset,goldenretriever,-1
52,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,21,closer,bluesport,9.375,1,bluesport,5,1564,312.80000000000001,274.06013938550058,brown,hatchback,redsport,-1
53,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,22,closer,leather,6.9740000000000002,1,leather,4,453,113.25,61.609151105984246,inlay,waiting,sling,-1
54,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,23,further,straight,1.0860000000000001,1,straight,2,244,122.0,4.0,robin,beetle,weimaraner,-1
55,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,24,further,white,4.5860000000000003,1,white,5,1175,235.0,186.33303518163385,cuckoo,squat,bullmastiff,-1
56,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,25,further,nightingale,2.1970000000000001,1,nightingale,3,554,184.66666666666666,173.54602335467737,redantique,knob,doberman,-1
57,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,26,further,weimaraner,0.0,1,weimaraner,1,1159,1159.0,0.0,robin,beetle,straight,-1
58,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,27,closer,sparrow,39.005000000000003,1,sparrow,9,1780,197.77777777777777,128.00414730935501,pigeon,tomtit,bluejay,-1
59,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,28,closer,sling,19.736999999999998,1,sling,8,2502,312.75,594.63386844343131,inlay,waiting,leather,-1
60,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,29,closer,waiting,15.442,1,waiting,5,582,116.40000000000001,56.923106029098584,inlay,leather,sling,-1
61,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,30,further,crow,0.0,1,crow,1,879,879.0,0.0,bluesedan,woven,chihuahua,-1
62,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,31,further,doberman,0.0,1,doberman,1,1433,1433.0,0.0,nightingale,redantique,knob,-1
63,6414-02aa0953-915c-4335-b0d5-324dc4347a6b,32,further,bullmastiff,0.0,1,bullmastiff,1,1190,1190.0,0.0,cuckoo,white,squat,-1
64,2237-202f824c-40fa-4470-97db-ad78bee58f5c,1,closer,tomtit,39.768000000000001,1,tomtit,10,1849,184.90000000000001,183.19522373686493,pigeon,crow,robin,-1
65,2237-202f824c-40fa-4470-97db-ad78bee58f5c,2,closer,leather,84.331000000000003,1,leather,17,1411,83.0,51.233031624253556,knob,woven,squat,-1
66,2237-202f824c-40fa-4470-97db-ad78bee58f5c,3,further,straight,11.063000000000001,1,straight,5,445,89.0,67.947038198879582,nightingale,brown,bullmastiff,-1
67,2237-202f824c-40fa-4470-97db-ad78bee58f5c,4,further,weimaraner,9.3460000000000001,1,weimaraner,5,676,135.19999999999999,126.61974569552729,sparrow,white,sling,-1
68,2237-202f824c-40fa-4470-97db-ad78bee58f5c,5,closer,hatchback,16.029,1,hatchback,5,688,137.59999999999999,106.26118764628974,bluesport,redsport,redantique,-1
69,2237-202f824c-40fa-4470-97db-ad78bee58f5c,6,closer,woven,6.5860000000000003,1,woven,4,930,232.5,258.60829453055061,leather,knob,squat,-1
70,2237-202f824c-40fa-4470-97db-ad78bee58f5c,7,closer,pug,34.139000000000003,0,chihuahua,7,796,113.71428571428571,92.563050767284764,doberman,chihuahua,basset,-1
71,2237-202f824c-40fa-4470-97db-ad78bee58f5c,8,closer,crow,21.884,0,pigeon,7,1159,165.57142857142858,168.03133818500908,pigeon,tomtit,robin,-1
72,2237-202f824c-40fa-4470-97db-ad78bee58f5c,9,closer,doberman,7.5110000000000001,1,doberman,2,257,128.5,23.5,pug,chihuahua,basset,-1
73,2237-202f824c-40fa-4470-97db-ad78bee58f5c,10,further,bloodhound,7.0670000000000002,1,bloodhound,5,601,120.2,62.907551216050365,bluejay,beetle,inlay,-1
74,2237-202f824c-40fa-4470-97db-ad78bee58f5c,11,closer,basset,5.633,1,basset,3,316,105.33333333333333,63.299991223450327,pug,doberman,chihuahua,-1
75,2237-202f824c-40fa-4470-97db-ad78bee58f5c,12,closer,redsport,10.676,1,redsport,5,597,119.40000000000001,96.56417555180596,bluesport,hatchback,redantique,-1
76,2237-202f824c-40fa-4470-97db-ad78bee58f5c,13,further,waiting,4.9180000000000001,1,waiting,5,599,119.8,85.93113521884834,cuckoo,bluesedan,goldenretriever,-1
77,2237-202f824c-40fa-4470-97db-ad78bee58f5c,14,further,bluejay,8.9130000000000003,1,bluejay,6,553,92.166666666666671,55.155588011450739,beetle,inlay,bloodhound,-1
78,2237-202f824c-40fa-4470-97db-ad78bee58f5c,15,further,goldenretriever,6.383,1,goldenretriever,6,469,78.166666666666671,43.819389417116355,cuckoo,bluesedan,waiting,-1
79,2237-202f824c-40fa-4470-97db-ad78bee58f5c,16,further,sparrow,8.6809999999999992,1,sparrow,6,598,99.666666666666671,100.46337088157499,white,sling,weimaraner,-1
80,2237-202f824c-40fa-4470-97db-ad78bee58f5c,17,closer,knob,8.1440000000000001,1,knob,5,676,135.19999999999999,104.38850511430844,leather,woven,squat,-1
81,2237-202f824c-40fa-4470-97db-ad78bee58f5c,18,further,bullmastiff,7.2720000000000002,1,bullmastiff,7,732,104.57142857142857,84.741383283590125,nightingale,brown,straight,-1
82,2237-202f824c-40fa-4470-97db-ad78bee58f5c,19,further,beetle,3.3980000000000001,1,beetle,3,655,218.33333333333334,93.17486547108912,bluejay,inlay,bloodhound,-1
83,2237-202f824c-40fa-4470-97db-ad78bee58f5c,20,further,bluesedan,5.8369999999999997,0,goldenretriever,5,789,157.80000000000001,94.287645001877095,cuckoo,waiting,goldenretriever,-1
84,2237-202f824c-40fa-4470-97db-ad78bee58f5c,21,closer,redantique,31.753,1,redantique,10,537,53.700000000000003,20.494145505485218,bluesport,hatchback,redsport,-1
85,2237-202f824c-40fa-4470-97db-ad78bee58f5c,22,further,sling,10.914999999999999,1,sling,5,747,149.40000000000001,140.23779804318093,sparrow,white,weimaraner,-1
86,2237-202f824c-40fa-4470-97db-ad78bee58f5c,23,further,brown,5.4290000000000003,1,brown,3,519,173.0,115.97700921590739,nightingale,straight,bullmastiff,-1
87,2237-202f824c-40fa-4470-97db-ad78bee58f5c,24,closer,squat,18.385999999999999,1,squat,11,1054,95.818181818181813,75.91959644233458,leather,knob,woven,-1
88,2237-202f824c-40fa-4470-97db-ad78bee58f5c,25,closer,chihuahua,38.189,1,chihuahua,9,760,84.444444444444443,60.891727427753288,pug,doberman,basset,-1
89,2237-202f824c-40fa-4470-97db-ad78bee58f5c,26,further,cuckoo,18.625,1,cuckoo,8,1003,125.375,95.766561883571867,bluesedan,waiting,goldenretriever,-1
90,2237-202f824c-40fa-4470-97db-ad78bee58f5c,27,closer,bluesport,26.806999999999999,1,bluesport,12,1660,138.33333333333334,152.49444434324664,hatchback,redsport,redantique,-1
91,2237-202f824c-40fa-4470-97db-ad78bee58f5c,28,closer,pigeon,8.5050000000000008,0,crow,5,568,113.59999999999999,138.7077503241978,crow,tomtit,robin,-1
92,2237-202f824c-40fa-4470-97db-ad78bee58f5c,29,closer,robin,32.125,0,tomtit,10,2453,245.30000000000001,366.63961869934354,pigeon,crow,tomtit,-1
93,2237-202f824c-40fa-4470-97db-ad78bee58f5c,30,further,inlay,6.8079999999999998,1,inlay,5,701,140.19999999999999,165.8908074608114,bluejay,beetle,bloodhound,-1
94,2237-202f824c-40fa-4470-97db-ad78bee58f5c,31,further,white,8.1020000000000003,1,white,5,757,151.40000000000001,52.947521188437143,sparrow,sling,weimaraner,-1
95,2237-202f824c-40fa-4470-97db-ad78bee58f5c,32,further,nightingale,10.305,1,nightingale,6,536,89.333333333333329,79.011954088535802,brown,straight,bullmastiff,-1
96,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,1,closer,crow,36.014000000000003,1,crow,15,1865,124.33333333333333,151.36783747620308,bluejay,robin,nightingale,-1
97,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,2,further,doberman,25.367999999999999,1,doberman,10,1919,191.90000000000001,318.00580183386597,sparrow,beetle,sling,-1
98,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,3,further,sling,21.481999999999999,1,sling,20,1472,73.599999999999994,66.243037369975724,sparrow,beetle,doberman,-1
99,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,4,further,cuckoo,5.3230000000000004,1,cuckoo,4,704,176.0,176.84032345593582,bluesport,woven,goldenretriever,-1
100,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,5,closer,knob,21.675999999999998,1,knob,12,1282,106.83333333333333,54.940624516128523,waiting,squat,leather,-1
101,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,6,closer,waiting,21.550999999999998,1,waiting,11,875,79.545454545454547,39.387039022693827,knob,squat,leather,-1
102,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,7,further,beetle,2.1899999999999999,1,beetle,3,714,238.0,178.23766904520119,sparrow,sling,doberman,-1
103,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,8,further,bluesport,5.3330000000000002,1,bluesport,5,618,123.59999999999999,61.535680706399923,cuckoo,woven,goldenretriever,-1
104,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,9,closer,robin,26.056000000000001,1,robin,12,7269,605.75,1781.8288416212522,bluejay,nightingale,crow,-1
105,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,10,further,pigeon,3.9540000000000002,1,pigeon,4,949,237.25,164.6593073591651,white,inlay,weimaraner,-1
106,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,11,closer,chihuahua,25.004000000000001,1,chihuahua,17,1181,69.470588235294116,44.252108819220098,pug,bloodhound,bullmastiff,-1
107,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,12,further,sparrow,10.83,1,sparrow,9,888,98.666666666666671,58.910478222846265,beetle,sling,doberman,-1
108,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,13,further,goldenretriever,0.0,1,goldenretriever,1,1218,1218.0,0.0,cuckoo,bluesport,woven,-1
109,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,14,further,redsport,1.7030000000000001,1,redsport,3,755,251.66666666666666,189.67398931382823,tomtit,straight,basset,-1
110,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,15,closer,bullmastiff,37.478000000000002,1,bullmastiff,16,2862,178.875,156.68235183006414,pug,bloodhound,chihuahua,-1
111,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,16,further,straight,6.2949999999999999,1,straight,8,853,106.625,78.55561326219788,tomtit,redsport,basset,-1
112,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,17,further,white,1.4990000000000001,1,white,3,827,275.66666666666669,216.61383971379934,pigeon,inlay,weimaraner,-1
113,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,18,further,inlay,7.4290000000000003,1,inlay,7,1145,163.57142857142858,140.08554237919583,pigeon,white,weimaraner,-1
114,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,19,closer,hatchback,21.353999999999999,1,hatchback,12,1245,103.75,53.919886560216966,bluesedan,redantique,brown,-1
115,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,20,further,tomtit,4.9809999999999999,1,tomtit,6,1021,170.16666666666666,133.31968680164564,redsport,straight,basset,-1
116,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,21,closer,leather,35.506999999999998,1,leather,15,1137,75.799999999999997,32.48425259516781,knob,waiting,squat,-1
117,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,22,further,woven,9.3350000000000009,1,woven,5,1006,201.19999999999999,147.57154197202115,cuckoo,bluesport,goldenretriever,-1
118,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,23,closer,bluesedan,15.782999999999999,0,hatchback,8,1200,150.0,105.81824039361078,hatchback,redantique,brown,-1
119,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,24,closer,redantique,16.280000000000001,1,redantique,8,1079,134.875,60.881929790373761,bluesedan,hatchback,brown,-1
120,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,25,closer,squat,14.632,1,squat,15,1539,102.59999999999999,130.42586655516865,knob,waiting,leather,-1
121,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,26,closer,bloodhound,21.158999999999999,1,bloodhound,7,3724,532.0,511.69382586520567,pug,chihuahua,bullmastiff,-1
122,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,27,further,weimaraner,7.7850000000000001,1,weimaraner,3,1305,435.0,475.64973106968813,pigeon,white,inlay,-1
123,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,28,closer,brown,19.021999999999998,1,brown,8,1814,226.75,192.30558364228534,bluesedan,hatchback,redantique,-1
124,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,29,further,basset,6.782,1,basset,6,1225,204.16666666666666,80.836082427479269,tomtit,redsport,straight,-1
125,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,30,closer,bluejay,38.390999999999998,1,bluejay,13,3050,234.61538461538461,122.07408750523875,robin,nightingale,crow,-1
126,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,31,closer,nightingale,25.658999999999999,1,nightingale,11,1242,112.90909090909091,71.990472280528579,bluejay,robin,crow,-1
127,4747-d7eba975-9806-4249-84fb-9c3c5235ed66,32,closer,pug,37.143000000000001,1,pug,16,3588,224.25,182.05648162040262,bloodhound,chihuahua,bullmastiff,-1
128,8766-c20bacc6-5be5-4311-8036-1476c4630078,1,closer,bluesport,25.765999999999998,0,hatchback,12,1871,155.91666666666666,136.73420587239886,redantique,hatchback,white,-1
129,8766-c20bacc6-5be5-4311-8036-1476c4630078,2,closer,pug,31.289999999999999,1,pug,14,3358,239.85714285714286,218.09429714914506,doberman,bloodhound,goldenretriever,-1
130,8766-c20bacc6-5be5-4311-8036-1476c4630078,3,further,beetle,6.085,1,beetle,4,776,194.0,128.14444974324874,bluejay,inlay,weimaraner,-1
131,8766-c20bacc6-5be5-4311-8036-1476c4630078,4,closer,goldenretriever,27.902999999999999,1,goldenretriever,8,1928,241.0,150.75310942066832,pug,doberman,bloodhound,-1
132,8766-c20bacc6-5be5-4311-8036-1476c4630078,5,further,inlay,6.4930000000000003,1,inlay,6,793,132.16666666666666,89.845082719583985,bluejay,beetle,weimaraner,-1
133,8766-c20bacc6-5be5-4311-8036-1476c4630078,6,closer,knob,14.901,1,knob,8,1181,147.625,83.132330503841885,squat,leather,waiting,-1
134,8766-c20bacc6-5be5-4311-8036-1476c4630078,7,further,nightingale,6.2629999999999999,1,nightingale,4,788,197.0,158.04271574482641,redsport,straight,bullmastiff,-1
135,8766-c20bacc6-5be5-4311-8036-1476c4630078,8,further,bluesedan,0.89800000000000002,1,bluesedan,2,683,341.5,254.5,cuckoo,sling,basset,-1
136,8766-c20bacc6-5be5-4311-8036-1476c4630078,9,further,woven,10.852,1,woven,6,1324,220.66666666666666,98.614851259274786,tomtit,brown,chihuahua,-1
137,8766-c20bacc6-5be5-4311-8036-1476c4630078,10,closer,pigeon,13.035,1,pigeon,8,1598,199.75,178.5971374350664,crow,sparrow,robin,-1
138,8766-c20bacc6-5be5-4311-8036-1476c4630078,11,closer,crow,15.333,0,sparrow,7,3746,535.14285714285711,821.88675420321374,pigeon,sparrow,robin,-1
139,8766-c20bacc6-5be5-4311-8036-1476c4630078,12,closer,robin,10.313000000000001,0,crow,6,1946,324.33333333333331,351.39800163853459,crow,pigeon,sparrow,-1
140,8766-c20bacc6-5be5-4311-8036-1476c4630078,13,closer,doberman,27.588999999999999,1,doberman,11,2932,266.54545454545456,432.20141845637494,pug,bloodhound,goldenretriever,-1
141,8766-c20bacc6-5be5-4311-8036-1476c4630078,14,closer,hatchback,22.622,1,hatchback,13,1467,112.84615384615384,70.038282008809745,redantique,bluesport,white,-1
142,8766-c20bacc6-5be5-4311-8036-1476c4630078,15,further,weimaraner,1.1200000000000001,1,weimaraner,3,1328,442.66666666666669,517.33054122957878,bluejay,beetle,inlay,-1
143,8766-c20bacc6-5be5-4311-8036-1476c4630078,16,further,chihuahua,1.5760000000000001,1,chihuahua,3,1365,455.0,559.43006712188787,tomtit,brown,woven,-1
144,8766-c20bacc6-5be5-4311-8036-1476c4630078,17,further,brown,3.7810000000000001,1,brown,4,458,114.5,57.054798220658007,tomtit,woven,chihuahua,-1
145,8766-c20bacc6-5be5-4311-8036-1476c4630078,18,closer,squat,17.832999999999998,1,squat,16,1637,102.3125,66.318095899610995,knob,leather,waiting,-1
146,8766-c20bacc6-5be5-4311-8036-1476c4630078,19,further,straight,13.315,1,straight,13,1397,107.46153846153847,53.036439410328484,nightingale,redsport,bullmastiff,-1
147,8766-c20bacc6-5be5-4311-8036-1476c4630078,20,further,bluejay,7.0259999999999998,1,bluejay,6,886,147.66666666666666,93.101497780051261,beetle,inlay,weimaraner,-1
148,8766-c20bacc6-5be5-4311-8036-1476c4630078,21,closer,waiting,7.726,1,waiting,6,896,149.33333333333334,98.523544845325617,squat,knob,leather,-1
149,8766-c20bacc6-5be5-4311-8036-1476c4630078,22,further,tomtit,1.2430000000000001,1,tomtit,3,491,163.66666666666666,155.20380865887995,brown,woven,chihuahua,-1
150,8766-c20bacc6-5be5-4311-8036-1476c4630078,23,closer,redantique,11.855,1,redantique,6,1324,220.66666666666666,118.22671252959526,hatchback,bluesport,white,-1
151,8766-c20bacc6-5be5-4311-8036-1476c4630078,24,closer,leather,14.609,1,leather,6,1143,190.5,164.69239002860252,squat,knob,waiting,-1
152,8766-c20bacc6-5be5-4311-8036-1476c4630078,25,closer,white,18.501000000000001,1,white,11,1133,103.0,75.551307070096414,redantique,hatchback,bluesport,-1
153,8766-c20bacc6-5be5-4311-8036-1476c4630078,26,further,basset,12.699,1,basset,7,1282,183.14285714285714,210.86043357865788,cuckoo,bluesedan,sling,-1
154,8766-c20bacc6-5be5-4311-8036-1476c4630078,27,further,sling,4.7859999999999996,1,sling,5,944,188.80000000000001,78.331092166520946,cuckoo,bluesedan,basset,-1
155,8766-c20bacc6-5be5-4311-8036-1476c4630078,28,closer,sparrow,15.039999999999999,1,sparrow,8,1275,159.375,171.40371750635981,crow,pigeon,robin,-1
156,8766-c20bacc6-5be5-4311-8036-1476c4630078,29,further,cuckoo,1.835,1,cuckoo,4,735,183.75,247.23306312061095,bluesedan,sling,basset,-1
