gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321419886	1	12	crow	0	M46,216c-0.66667,0 -1.33333,0 -2,0
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321423885	1	13	crow	0	M45,214c0,1.11076 -0.70711,6.29289 0,7c6.51699,6.51699 66.22577,-2.22577 71,-7c16.67971,-16.67971 65.17604,-23.17604 83,-41c4.21383,-4.21383 11.32014,-5.32014 15,-9c1.03458,-1.03458 4.79616,-8 6,-8
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321431172	1	14	crow	0	M24,252c-3.16072,0 -6.31924,7.31924 -8,9c-0.45779,0.45779 -7.01526,3.98474 -6,5c1.79698,1.79698 25,-1 25,-1c0,0 -2.8,0 -3,0c-2.42304,0 -15,8 -15,8c0,0 22.95838,-0.04162 24,1c0.09782,0.09782 -4.09782,6.90218 -4,7c1.79047,1.79047 8.66965,1 12,1
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321438811	1	15	crow	0	M278,82c-14.84569,0 -2,12.13717 -2,17
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321479143	2	1	doberman	0	M23,127c-6.71332,0 -3.83498,4 4,4
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321480545	2	2	doberman	0	M24,128c1.33333,0 2.66667,0 4,0
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321492287	2	3	doberman	0	M28,128c30,0 60,0 90,0c4.78254,0 26.95656,3.04344 30,0c2.22597,-2.22597 87.5483,-29.4517 95,-22c6.6611,6.6611 11.91279,13.91279 18,20c6.10127,6.10127 15.12025,6.12025 22,13c1.25541,1.25541 -0.84416,2.84416 -1,3c-2.1437,2.1437 -34.6456,13.3544 -41,7c-0.28844,-0.28844 7.63326,-0.36674 9,1c2.94574,2.94574 7.61007,14 13,14c1.49071,0 4,2 4,2c0,0 -7.97089,1 -9,1c-12.94619,0 -34.63286,-21.36714 -48,-8c-0.26471,0.26471 0,2.58824 0,3c0,3.27271 4.24208,20.24208 7,23c10.97953,10.97953 12.54911,84.54911 23,95c2.01384,2.01384 5.01384,5.98616 3,8c-2.58057,2.58057 -9.50042,-1.50042 -10,-2c-15.72549,-15.72549 -17.93564,-61.93564 -31,-75c-0.4714,-0.4714 0.4714,-1.5286 0,-2c-0.24671,-0.24671 -5.75329,-0.24671 -6,0c-25.88133,25.88133 12.68045,81.31955 3,91c-7.48688,7.48688 -10.31942,-18.31942 -12,-20c-8.89514,-8.89514 -11.28841,-65.28841 -20,-74c-2.53859,-2.53859 -7.46141,1.46141 -10,4c-0.2357,0.2357 -0.66667,0 -1,0c-11.38052,0 -24.29075,1 -37,1c-4.18328,0 -46.55283,-7.44717 -49,-5c-7.32644,7.32644 5.02207,22.97793 0,28c-6.9753,6.9753 -10.88455,14.88455 -17,21c-2.36775,2.36775 -2.98133,22.98133 -8,28c-4.00209,4.00209 -0.99441,25 -8,25
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321493657	2	4	doberman	0	M41,239c-1.63636,0 -2,4.1825 -2,6c0,2.01506 -1.91136,3.91136 -3,5c-0.4714,0.4714 0.4714,1.5286 0,2c-2.16667,2.16667 -3.83333,4.83333 -6,7c-3.33333,3.33333 2.33333,15.66667 -1,19c-4.19862,4.19862 -1.62015,31 5,31
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321496383	2	5	doberman	0	M43,205c0,32.48321 -6.01295,50.01295 -23,67c-2.39837,2.39837 -20.198,23 -19,23
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321497505	2	6	doberman	0	M13,210c-0.74536,0 -0.66667,1.33333 -1,2c-3.85871,7.71742 -4.62561,17.62561 -10,23c-0.52705,0.52705 -1,1.25464 -1,2c0,0.66667 0,1.33333 0,2
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321499549	2	7	doberman	0	M35,130c-28.13369,0 -39.59948,46.40052 -22,64c2.11839,2.11839 2.01243,23 -1,23
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321501573	2	8	doberman	0	M20,133c-16.54351,0 2,0 2,0l-27,-2c0,0 3.68831,0 4,0c6.23045,0 10.53632,2 15,2
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321503278	2	9	doberman	0	M213,105c0,-34.0982 14,-7.4184 14,-1
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321504511	2	10	doberman	0	M237,106c0,-5.06674 4,-11.52294 4,-17c0,-9.86785 8.22627,6.22627 9,7c3.85096,3.85096 -3,13.57365 -3,16
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321526766	3	1	sling	0	M56,139c13.76373,0 85.28622,20.28622 91,26c5.30867,5.30867 27.94626,16 38,16
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321527832	3	2	sling	0	M123,81c25.48308,0 77.44899,56 94,56
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321528731	3	3	sling	0	M185,173c6.33562,0 31,-36.42601 31,-45
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321530117	3	4	sling	0	M63,137c0,18.01474 2.87767,38.75534 10,53c6.86088,13.72175 3,52.85134 3,70
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321530920	3	5	sling	0	M172,177c0,35.36124 -7,71.73059 -7,106
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321532634	3	6	sling	0	M187,175c0,-19.67702 7.32698,-51.34605 -1,-68c-0.31418,-0.62836 -2.03562,-2.96438 -1,-4c3.8752,-3.8752 16.07023,-2.07023 20,-6c6.54797,-6.54797 13.06178,-11.06178 20,-18c0.25575,-0.25575 3.32765,-1.67235 4,-1c2.90647,2.90647 -2.17136,14.82864 1,18c3.33234,3.33234 6,16.74269 6,23
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321533881	3	7	sling	0	M234,119c-1.671,0 -1,1.58874 -1,3c0,8.44117 -5.40285,24.40285 -10,29c-13.9424,13.9424 -28.80659,-0.38682 -44,30c-1.77862,3.55725 -6,7.34626 -6,11
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321534893	3	8	sling	0	M229,125c0,48.73316 -4,104.35702 -4,150
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321536506	3	9	sling	0	M119,83c3.70425,0 -3,15.6812 -3,18c0,11.68828 -6,25.20213 -6,40
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321537381	3	10	sling	0	M108,137c26.64572,0 49.1923,19 74,19
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321539408	3	11	sling	0	M109,140c-4.95754,0 -30.81274,18.37453 -29,22c18.92167,37.84333 68.82022,32.82022 80,44c0.53573,0.53573 5,-5.28677 5,-6c0,-2.2795 6.26801,-8.26801 8,-10c7.20877,-7.20877 9.10246,-22.10246 15,-28c0.39602,-0.39602 2.71683,-4 3,-4
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321540888	3	12	sling	0	M84,167c0,30.81085 2,60.23022 2,91
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321541542	3	13	sling	0	M156,203
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321543234	3	14	sling	0	M97,152c0,18.75254 -2,33.58107 -2,52c0,2.36036 0.54955,3 -2,3
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321544630	3	15	sling	0	M132,161c0,9.89756 -3.01312,23.02624 -7,31c-4.09952,8.19903 3,18.28824 3,24
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321545568	3	16	sling	0	M71,196c1.05506,0 60.93448,18.93448 62,20c2.85917,2.85917 32.52054,5 26,5
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321546369	3	17	sling	0	M66,174c34.37383,0 70.87596,25 97,25
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321547108	3	18	sling	0	M145,99c0,16.23312 -10,28.39881 -10,40
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321547665	3	19	sling	0	M173,126c1.56667,0 1,0.66667 1,2c0,5.42861 -3.7556,26 -7,26
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321548248	3	20	sling	0	M121,112c25.71269,0 74.73104,39 88,39
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321608187	4	1	cuckoo	0	M68,83c3.58318,0 19.03919,-16.96081 27,-9c8.62886,8.62886 19.09321,13.09321 28,22c12.60026,12.60026 18.75406,35.75406 31,48c16.77296,16.77296 83.6059,65 113,65
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321612092	4	2	cuckoo	0	M70,85c-1.25542,-1.25542 -17,-5 -17,-5c0,0 2.75965,1.1731 4,2c3.49428,2.32952 18,7.22609 18,12c0,0.4714 0.66667,0.66667 1,1c7.92478,7.92478 -1.61575,33.38425 6,41c7.98376,7.98376 18.222,26.444 24,38c5.85539,11.71078 1.28768,32.28768 10,41c4.3756,4.3756 8.59514,6.59514 13,11c6.85563,6.85563 108.86672,26.13328 118,17c0.87622,-0.87622 2.29567,-2.14784 4,-3c10.07081,-5.03541 11.47361,-12.47361 19,-20c2.14541,-2.14541 14.76289,1.88144 17,3c2.21212,1.10606 16,1.01374 16,3
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321612933	4	3	cuckoo	0	M133,226c0,20.18573 -12,38.9027 -12,52
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321613510	4	4	cuckoo	0	M223,247c0,12.36497 -9,23.47082 -9,32
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321629587	5	1	knob	0	M67,100c0,-33.14959 53.83026,-45 90,-45c4.0088,0 40.55232,-0.44768 41,0c5.57398,5.57398 13.72818,8.72818 20,15c4.46105,4.46105 4.93392,11.93392 9,16c4.71895,4.71895 16,10.9037 16,20
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321631545	5	2	knob	0	M66,94c16.09776,0 24.88809,-4 39,-4c0.33333,0 0.70186,-0.14907 1,0c9.36578,4.68289 17.96692,7.98346 28,13c3.65386,1.82693 11.18583,0.18583 14,3c6.06861,6.06861 83.98061,-8 92,-8
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321633579	5	3	knob	0	M95,144c8.27426,0 61.01342,-20.98658 71,-11c6.70738,6.70738 22.82221,4.82221 29,11c3.10479,3.10479 16.94699,19 21,19c1.69967,0 3.30033,1 5,1
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321635380	5	4	knob	0	M240,100c-7.57018,0 -7.46823,23.46823 -12,28c-17.52375,17.52375 -13.5627,92.8746 -2,116c3.96892,7.93784 3.99145,37 14,37
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321637561	5	5	knob	0	M73,99c2.8407,0 3.37181,2.37181 5,4c4.75155,4.75155 25.28099,84.71901 13,97c-7.65618,7.65618 -10.19054,22.19054 -17,29c-3.47411,3.47411 -19,8.85059 -19,14
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321639627	5	6	knob	0	M99,193c0,-3.96695 23.34275,2.17138 25,3c13.01333,6.50667 61.11286,10 78,10c0.81606,0 9,-1.16402 9,-2
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321641430	5	7	knob	0	M57,241c0,15.2354 -2,29.23812 -2,45
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321643778	5	8	knob	0	M51,210c0,22.7806 -34.96464,6.96464 -26,-2c6.08325,-6.08325 32.55916,-4.55916 35,-7c3.9312,-3.9312 36,-47.57901 36,-51
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321645982	5	9	knob	0	M214,239c4.03687,0 -5.73011,2.73011 -7,4c-7.30749,7.30749 -24.60415,-2.60415 -27,-5c-0.70711,-0.70711 0,-5.88924 0,-7c0,-33.81535 40,-26.81563 40,-57
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321647964	5	10	knob	0	M69,243c51.26176,0 102.19603,-1 153,-1
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321650046	5	11	knob	0	M105,244c0,5.10423 -1.13296,18 4,18
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321651263	5	12	knob	0	M197,243c4.63448,0 1,31.37372 1,35
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321669612	6	1	waiting	0	M64,114c0,38.20531 5,72.12007 5,112c0,3.81322 0.42583,38.57417 0,39c-1.87382,1.87382 -8,17.90128 -8,21
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321671676	6	2	waiting	0	M195,124c0,15.90979 2.16662,115.83338 -3,121c-5,5 4,24 -1,29c-0.09242,0.09242 -9,37.75238 -9,41
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321674199	6	3	waiting	0	M195,178c0,-21.58897 44.48055,-40.51945 65,-20c14.16961,14.16961 3,90.83447 3,114
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321675910	6	4	waiting	0	M199,212c15.15694,0 42.1474,-39 57,-39c0.55585,0 6,-3.40885 6,-4
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321677984	6	5	waiting	0	M194,211c0,-4.52835 -26.50231,-6.16744 -32,-8c-33.84411,-11.28137 -57.52025,-12 -92,-12
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321679282	6	6	waiting	0	M69,183c0,-3.43209 26.67039,-23.67039 30,-27c2.44167,-2.44167 9,-0.04448 9,-5
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321682796	6	7	waiting	0	M64,120c6.97674,0 25.39692,30.19846 33,34c2.81394,1.40697 86.48867,4 95,4
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321685317	6	8	waiting	0	M63,117c0,-1.59971 8.7426,-7.7426 10,-9c22.89516,-22.89516 36.94908,-34 78,-34c1.912,0 10.78322,-1.21678 12,0c3.40315,3.40315 10.33616,4.33616 14,8c10.03482,10.03482 18,26.84182 18,46
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321688027	6	9	waiting	0	M180,173c-16.50114,0 -20.98188,26 -12,26
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321689432	6	10	waiting	0	M184,163c-5.08438,0 -15,4.84591 -15,9
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321691163	6	11	waiting	0	M175,167c-8.62603,0 -9,2.46733 -9,11
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321747130	7	1	beetle	0	M29,171c0,-16.769 8.22434,-31.07478 23,-36c9.92641,-3.3088 19.00099,2.99951 27,-1c12.6163,-6.30815 28.07291,-25.07291 38,-35c8.68217,-8.68217 32.80026,-10.80026 39,-17c4.57475,-4.57475 22.25902,3.25902 24,5c19.38129,19.38129 34.20129,34.20129 54,54c7.22434,7.22434 25.43143,0.43143 32,7c7.13582,7.13582 9.06433,25.12867 14,35c0.37207,0.74414 2,4 2,4c0,0 -5.62599,2.62599 -6,3c-5.02307,5.02307 -64.71895,3 -79,3c-14.76111,0 -40.88558,-1.96186 -56,-7c-23.52667,-7.84222 -80.65073,-12 -108,-12
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321748193	7	2	beetle	0	M72,161c-18.04558,0 -33.78216,12.21784 -19,27c2.05618,2.05618 10.10778,2 14,2c33.01306,0 21.26442,-26 3,-26
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321749320	7	3	beetle	0	M193,182c0,22.03109 21.89838,19.10162 33,8c0.24671,-0.24671 3.71593,-2.28407 2,-4c-6.2344,-6.2344 -44,-24.89931 -44,0
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321775237	8	1	bluesport	0	M56,139c0,-25.95052 18.28862,-25 42,-25
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321776695	8	2	bluesport	0	M98,114c5.07009,0 48.55994,-50.44006 68,-31c5.33333,5.33333 12.66667,8.66667 18,14c9.23148,9.23148 11.30934,27.30934 20,36c2.45471,2.45471 58.79208,29 60,29
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321778503	8	3	bluesport	0	M59,137c0,8.51046 -0.35809,19.64191 4,24c9.81985,9.81985 91.12351,18.12351 100,27c5.03458,5.03458 24.89798,1.94899 31,5c11.12673,5.56336 33.0331,12 46,12c0.78301,0 4.50102,0.49898 5,0c6.5454,-6.5454 10,-30.35824 10,-42
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321779551	8	4	bluesport	0	M87,161c-19.72085,0 -10.71079,49.71079 26,13c1.30591,-1.30591 -0.48056,-6.96112 -1,-8c-7.61823,-15.23646 -19.08728,-3 -28,-3
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321780570	8	5	bluesport	0	M194,185c0,47.19723 26.26459,15.26459 19,8c-1.68421,-1.68421 -24,-19.88067 -24,-8
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321811290	9	1	robin	0	M117,74c-9.00686,0 -15.47406,-16.52594 -9,-23c13.21852,-13.21852 65.22042,16.22042 73,24c17.20036,17.20036 -8.1136,106.8864 1,116c4.83333,4.83333 3.16667,16.16667 8,21c9.91069,9.91069 35,46.66444 35,64
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321815229	9	2	robin	0	M110,69c0,27.2471 13.40801,64.59199 -7,85c-4.15546,4.15546 -3.47622,12.47622 -7,16c-1.29458,1.29458 -4.9657,24.0343 -2,27c6.19176,6.19176 6.96338,17.96338 13,24c25.44693,25.44693 47.29656,54 94,54
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321815397	9	3	robin	0	M201,275c0.74536,0 1.25464,1 2,1
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321816014	9	4	robin	0	M183,249c6.80723,0 16.89727,16.89727 20,20c2.83823,2.83823 13.01386,8 9,8
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321816626	9	5	robin	0	M196,248c0,-1.75655 3.41996,-1 5,-1c3.69669,0 13,17.71157 13,23
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321817171	9	6	robin	0	M178,251c0,9.44839 22,17.0845 22,29
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321819321	9	7	robin	0	M123,240c0,10.37322 -8.97896,40 -14,40
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321819660	9	8	robin	0	M101,274
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321820049	9	9	robin	0	M102,274c0,1.19471 -18.67524,9 -22,9
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321820739	9	10	robin	0	M110,279c-4.06124,4.06124 -6.85257,7 -13,7
4747-d7eba975-9806-4249-84fb-9c3c5235ed66	1493321821390	9	11	robin	0	M112,280c6.52712,0 7,5.48481 7,12
